scramble,orientation,step_0,step_1,step_2,total_moves
F L2 U2 F B' R L F' U B F2 U2 L B' R' B' U2 B' F U',x2,B2 L2 D U2 B' F D2 L U,F D L F2 D2 B R F2 D B2 U' L B D,B F' L B' L' B' F U B U',33
B2 D2 B' U F B' D2 R2 U' D2 R' F' U' L2 R B' L2 B2 D F U' F D' B' F2,x2,F D2 L2 F2 D' R' U B2,U B2 U' L' R D2 B2 L B F' U' B L F,B F' D B' U B2 L B' L' D' B2 U' F,35
L R B2 L2 R D F' L' D2 L2 F R' L' F' R B' U2 D L2 U' R2 B2 D,x2,R2 B2 U L' R B' L2 D R2,L' R D F' R D L B2 D R B2 D' B2 R',L U' R2 U' L B' F2 L' B L' F2 L' U R2 U,38
F2 U' F' D F2 R2 F L' R' F2 R B R D2 U' R2 L B2 L' F L' B2,x2,D2 B' R U' F2 L' B' D,L' R' D2 F' L' B' U2 B2 F' D2 B' U' B' D' U,F' D' L2 D L F U B2 L B L' B2 L U',37
R B U2 B' R2 L B' R2 B2 D' U' R2 B2 D2 U R2 D' U2 B U,x2,F2 U2 R2 D R' F2 L',U' L' F2 R U2 L' U2 B2 R2 B' L2 U L2 F2 L,U L2 B2 L U' F' U B2 D2 B D2 U' L F,36
U' D2 L2 R2 F2 L U' D2 F B2 R2 U F' U2 F2 U' R D2 B' F' R' F2 R',x2,U R' B L' B2 L2 D B,D2 L2 U L' U R2 B' R B2 R U2 L',R' F L' F' D F' U2 B' R' F R2 B D' R' D R2,36
F R B R U D R' B L R' B2 R U' D' R2 F B' R B2 U' R L B' D2 B',x2,D F2 R' B2 U F2,D' L' F' D2 U' R D' R' D' U F' D2 L,F R2 U2 B2 U2 R2 U' F' U2 L' U L B' L' U2 L',35
F2 U' R2 D' R F' B2 U2 L B' F' L' F' R' B2 U' B R' F2 D R2 F2 D2 B2 L,x2,F' L D' U' F' R2 U B' D,B2 L D' U' B2 R2 F R' U2 B' F2 D' L' U,F2 D L' D' L2 B2 U2 B U2 B U2 B2 U2 L' F2,38
F2 R' U D2 R B F2 L' B2 F2 D' B2 F' U2 L F2 D2 B2 R2 L B2 L2 U2,x2,L B F U L D2 L U,B2 U2 L R2 F2 L2 D' B D L B U' B R',L' D' R2 D2 L D2 B R2 B' D2 F L' F' D2 R2 D,38
R2 F U L R2 F D U2 F2 U' F2 R2 L B2 D2 F B D' R F2 R2 L2 B U',x2,F' L F' D2 L' B' U L',D' B' F2 U' L2 B2 U' R' D2 U B2 L' B,B' F' L' B D2 L2 U R D R' D2 B2 D' U' L F,37
