scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
F L2 U2 F B' R L F' U B F2 U2 L B' R' B' U2 B' F U',x2,L' D' B U2,D2 R2 D B2 L' D F U2,L D' F' D L D' U R2 F' R2 B' U' F D,,F L D2 U2 R' B' R D2 U2 L',36
U' D2 L2 R2 F2 L U' D2 F B2 R2 U F' U2 F2 U' R D2 B' F' R' F2 R',x2,F' D,L2 F R' F U L U F' R,L' F2 D2 L U L' D' R2 F D2 L' D L' U,B2 R U' F2 U R' B2 R U' F2 U R',U L D U' F2 D' U L U',46
F R B R U D R' B L R' B2 R U' D' R2 F B' R B2 U' R L B' D2 B',x2,F R D' L' D2,U2 F L U2 L F U' F2,D2 B2 D' R' F' R B' U R2 D' L U' F R',D2 L' F' L' F2 U2 B' R' B U2 F' L2 D2,F L D2 U2 R' B' R D2 U2 L',50
F2 U' R2 D' R F' B2 U2 L B' F' L' F' R' B2 U' B R' F2 D R2 F2 D2 B2 L,x2,D B2 L B D',U' B L' U2 L2 B' L F2,B D2 U L2 D2 L D2 L F2 D2 L U' B',D2 L' F' L' F2 U2 B' R' B U2 F' L2 D2,L' D' U B L B' D U' L F',49
B2 D2 B' U F B' D2 R2 U' D2 R' F' U' L2 R B' L2 B2 D F U' F D' B' F2,x2,U' L2 D2 B R,D R U2 R' D',R D B' R2 B2 F U' F2 D' L F2 U2 R2 F2 U2,B' U' B F' L2 B' F U' B,F' U B F' L' F L B' F U',44
F2 R' U D2 R B F2 L' B2 F2 D' B2 F' U2 L F2 D2 B2 R2 L B2 L2 U2,x2,B L' B R,U2 L U' F2 L2 U F U',R D B D R2 F' D2 R2 U F2 D B' R' F2 R',B R' D F2 D' R B2 L' F U2 F' L B,,40
R2 F U L R2 F D U2 F2 U' F2 R2 L B2 D2 F B D' R F2 R2 L2 B U',x2,L D2 B' L' D2,F2 U L F2 L2 U2 L' U' F',B R2 B' L' F' D F R' B2 U' B2 U' R' B' U,L' B2 R2 B' D R D2 R B2 U F2 U' L B,D' L2 R2 U B' U' L2 R2 D F,53
L R B2 L2 R D F' L' D2 L2 F R' L' F' R B' U2 D L2 U' R2 B2 D,x2,D' L' D2 U,L2 U' B L R2 D' R2 B',B2 U2 B R B U2 L R' D F' D' U' B' U B2,B D' B U2 R2 U' R' U R' U2 B2 D,L' D' U B L B' D U' L F',49
F2 U' F' D F2 R2 F L' R' F2 R B R D2 U' R2 L B2 L' F L' B2,x2,L F' D' F' D2,F2 R U R' F2 D' L' D,R B' F' L R2 B2 L' D2 R2 D B L' R' F R',D B2 L B2 R' B2 R B2 U2 R U2 L' D',L' D' U B L B' D U' L F',51
R B U2 B' R2 L B' R2 B2 D' U' R2 B2 D2 U R2 D' U2 B U,x2,B2 R' B,D R2 U' R2 F2 D',R2 D2 R' D L' B2 U2 B L B D B2 L' B2 R',B' D L B L' D2 R D' L2 F' L2 D2 R',,37
