scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
B2 F2 L2 U2 L' U' R2 U' F2 L F' R2 F' B L2 U L' D2 B2 L2 D',x2,R U B' L2 F,F2 U2 L' R2 F' U2 L' B F' R B2,L R' U2 F U2 L2 D R D' B2 R B2 L,L2 U' L U L2 R2 D' L' D R2,U2 R' B D2 B' R U2 R' B D2 B' R,51
L' U D2 R' L' F R2 F R2 F' D2 L2 D2 U2 L2 F2 U' B2 R' L' D' F2 U',x2,L2 R F',B' U' F2 D' L B' L D U R B,U L R2 U L2 U L2 U2 L' R' F' R' U',U2 R B2 L' D L B2 R2 U R U,U2 R' B D2 B' R U2 R' B D2 B' R,50
D' U2 B2 L2 B L2 B F' R L' U F2 B2 L2 U L U L' R' B2 R' D2,x2,U' R2 B' U',D' L F2 L U' B2 U F D' B2 F,B R2 B L F' U2 L2 D L B2 L R F L',D2 L B' D2 R' U R' F' U' R2 D' L' D,U2 R' B D2 B' R U2 R' B D2 B' R,54
B2 R' U' L F U' R U' L' B' L' R F2 B' R U' D L' B' R L D' L',x2,L' D U' B' U2,L U F R2 B R' U' L' B' R',R' B U' L F L' B D2 F2 D2 B' U B' R,U F R' F2 L' U' F' U F2 R F' L U',U2 R' B D2 B' R U2 R' B D2 B' R,54
F2 D2 L R B' F R2 F' B D2 U' L B' F' U' R2 B R2 F' B2 L',x2,R F' L F',R2 D' R B D2 R F' D F L2,F2 D U' R' D' R B2 D' R F R' D B2 F,R2 B' F' R B2 U2 B2 R B F,U2 R' B D2 B' R U2 R' B D2 B' R,50
L2 D L F B2 D B2 U F' L' U2 L' F R2 F2 R2 D' L2 U' R L' U R F2,x2,L' B F L2,R B' U B' R' D' U2 L2 F U,D' F U2 F R2 U R2 F D' F2 U' F' D2,F L U B F' L2 B' F U L' F',U2 R' B D2 B' R U2 R' B D2 B' R,50
L' F' L B2 R2 F' D2 R' D' B2 L F L' U D L' D2 L F R' D,x2,U2 B D2 L,U' B U2 R' B2 R' B' F R2 U' L2,D B2 R' U2 B' R2 D B L' D2 F' R',U R2 F L' F2 R F' R U R2 F2 L R2 U',U2 R' B D2 B' R U2 R' B D2 B' R,53
B F R2 B2 U F B2 L' U D2 L' U R D2 R' U2 D' F B2 D2 B L' F' R2 L2,x2,F R' B2 L U',U L' D2 B' L B F D L F2 U',D R D B L' B L B' L B' D' R' D',B' R2 D' R2 B2 U' L B R D2 R' B2 L U,,43
F R B2 L' B2 L' D' B2 U2 F' L' U R' L F B2 D' L B' L2 B2 D2 U R F',x2,L' B' L U',B2 F R2 D' B2 F' R' B' F R U2,R' B2 L B' U2 F2 U F L2 U L' B' R,R B L B L2 B R F' D F D R' B R',R' B D2 B' R U2 R' B D2 B' R U2,54
U2 D L' R2 U' R D2 F2 D' R2 D2 R2 U' R D' R' B R2 D F B D',x2,L' D' B L' D F,B D' R D2 U' B2 F' U L2 B' L2,U B2 D' R2 F' D U' F' U B U2 B F,L F2 L2 F' U' F U L F L F L' F,U2 R' B D2 B' R U2 R' B D2 B' R,55
