scramble,orientation,step_0,step_1,step_2,total_moves
R' D' U2 B2 U2 B' L B' L2 F2 R2 D2 B' F2 L2 F' L D R F',x2,U' R2 D F' R' U' L2 F L2,B D2 F D' U' L2 U2 B U F' R B' R2 F2,L' R' B R2 D2 R2 B L R B2,33
L2 D2 U2 F2 R B L2 F' B2 U2 L2 U' B' L' B R2 D' R2 U' B,x2,L2 D2 U2 R U' B U' R' B,R' B R2 F' R' B' U' R' F U R' U' R2 D,U' L2 B2 R2 D B2 L2 F2 U2,32
B2 D' B' D2 B' U' B2 F L' F2 R' F' B2 L' F2 R2 F' D2 U' L U' F2 R,x2,U2 B F2 L' F2 U B2 L D2 R2 U,B U B' F2 U B' F' R' B' L' B2 F' L2 D L2,B2 U L' B U' L B2 F2 R' D B' R D' F2,40
B2 L2 D2 F2 U' L2 U2 L' F' R' U L B2 U' F R U' B2 U2 D B',x2,R2 F' D U2 L F2 R' D U' R',L B D2 L F2 R2 U' B2 F2 D2 L B2 D' L' D2,B2 L' R' B' R2 D2 R2 B' L R,35
R D2 R U L U' D2 L R' F2 U' F2 B' R' D2 F' D R F2 B2 U F',x2,F' D L U' R D2 F' L' F' L',L2 D' F2 L' R' U' F U' F' U' L2 D' R' D' L,L F L' F2 L2 B F D F' D' B' L2 F,38
L2 R D U' B R U B2 F2 D2 F2 U' R L2 D' B D2 L' U R2,x2,D' R' B U2 L2 F' L U' F U,B' D L B' L B F L D2 R' B F R2 F' R' F,,26
L U' L2 D' U L D' L' U2 L U2 L' B2 R' F U2 D F' L2 U2 R L D' U' R,x2,R' U2 R2 B D' R B D' R D,U2 R2 B' L' U' R' U B2 U2 L2 R' U2 B' F2 R2 D,L F' D F L B R D' R' B' L2,37
U2 B' F2 D' L R2 B' D U2 F2 U' D2 L' R F2 R2 U' F L B U' F' R2,x2,B2 L R F D L B2 R F D2,B2 R B D F U R' D' B' U' F' L2 R F2 L2 R2,B2 L' R' B' R2 D2 R2 B' L R,36
F2 U2 R D R' U' D2 L R2 F2 R L D' F D' F2 U B2 F' U D' F R' L,x2,U2 F' L B R B' F' L' U2,L2 B2 D2 R2 U' L2 R2 F L F' L D2 B2 L2 D',L2 B F' D' F D B' F L' F' L',35
U D2 R' L F' L2 B D L' F D' L2 R2 D2 L2 F' D2 R' F U' B' D2,x2,U F2 R' D F2 R' D2 B' F R,D R' B2 D' B R F2 L2 F2 R D R2 D2 R' B,L' R' B R2 D2 R2 B L R B2,35
U2 L2 B' F U R L D' L2 F2 L2 B2 R2 D' U' F' U' R' D F R2 L2,x2,R B L2 D B2 F' L' U2 B L2,L' B' L U B F R' U L2 B U2 L2 U2 B2 U F',D2 B2 R2 F2 U' F2 R2 B2 D,35
L' B R2 F2 R2 D B' F2 D U' L B D L2 U' R' B' D2 L2 U' B' L' B R,x2,U2 R D' F2 U' L2 F' D U2 R,B' F U' L D U' R B' U' F R2 B2 D' U L' F2,D2 B F' R D2 R' B' F D L2 D,37
R D2 F' B' U2 D F2 R2 F' D' L2 F2 R' D' L U2 D L2 F R' D2 R B,x2,L D' R U' R2 B R' F' U2,U F R' B' R F2 L2 B2 L2 U2 R' B' U2 F R2 D,B2 L' R' B' R2 D2 R2 B' L R,35
L' D B R U2 L B L2 R2 B F R2 L B2 U L' U2 D' R2 B' L,x2,R' F2 R' F2 U' B' D L F',D2 U' F' R B2 D' L' F U' B F R B U2 F' D,L D' L B R F D F' R' B' L2,36
R U2 L R2 D' L2 R D2 U B U2 R U' R D F' U F B2 L' D2 U2 L2 B2,x2,L R D U2 F R' D2 U F,L2 D R' B' L' D U2 R' B R2 F' U' B2 R' U',D2 B2 R2 F2 U' F2 R2 B2 D,33
B R' B' L U D2 B' L U2 R' D2 R B2 R2 U' D' F2 D2 L2 U D R2 L' B2 F',x2,U L2 R2 U L' R' U2 R2 F',R' B' F D2 U' F2 D U L' F' R' D B R2 D',L' R' B R2 D2 R2 B L R B2,34
U2 B2 F R B' F U' D' B2 R U R2 D' L' B2 D2 F U B L F' D2 R' U' B',x2,D2 B2 F L U' F2 R' U' F2 U,U' R' B' U L2 F L2 B' U' F' D2 B R2 D2 F2 R,D2 B F' R D2 R' B' F D L2 D,37
L' B L' U2 L2 R B2 F' R' U' D' R' L' U' B' L' U' L2 F2 D2,x2,R F2 L2 U2 F U L2 R F2,L F R2 F' R D F L R' U2 B' D' B' L B L,L F L' F2 L2 B F D F' D' B' L2 F,38
L F R2 D' L R' B' L' B' D U R2 D U' L F' U2 L' U D F L,x2,F2 U R2 F L' B' L' F2 D' R2,U' R D' R' U F2 U' L' B F R' F' L F2 D,B2 U L' B U' L B2 F2 R' D B' R D' F2,39
R U L2 D2 B2 L R' F2 D2 B U2 D B L R2 D' U' L R' D2 B',x2,R2 D' B' R D' U' B L D2 F',L' R' B D' B D B2 R2 B D L' R D' L2 R2,B2 U L' B U' L B2 F2 R' D B' R D' F2,39
B R' L2 U' B2 D F' L2 F' R B' R' U B' D2 B2 R2 U' R F' R U F2 U2 B,x2,F' D' L2 R2 D2 R2 F' U' L',B2 L2 B F' D' R' F' L' R D' L' F' D L2 B F2,,25
B L R2 F' D' L' D' U' B D' U L D L B D2 R' F R2 L U' B R',x2,L F' D B2 U' F' R D2 B' R,B2 F L B L B2 U' L2 B U' L' U2 B2 F' D,U' L2 B2 R2 D B2 L2 F2 U2,34
L' D F' U2 L' D F2 B' R' D U B2 U D L2 B2 R2 F B' L' D R',x2,B D2 F' L2 F' R D' B D B2,L R F' L U' R2 D R F' U F D L2 R' D,F' D' F D B R2 F' R' F' R F2 R2 B',38
R' F2 L B2 D' L2 B2 R' L U D' B U D R2 U' F' B R' B R' F2 R',x2,U' B2 L2 F' R D2 B2 D R2 D',L' F L D2 F' R U' B' F' L2 U2 F2 D2 B2 D' B,L F' D F L B R D' R' B' L2,37
U2 L2 F' U2 D2 R B2 L' B R2 L B2 U F B L' D2 B' F D F2,x2,L2 R' F' L2 R' F U L2 B D,F' U F' D F' U' F' U2 L2 R' B2 L2 U' F' R2 D',L D' L B R F D F' R' B' L2,37
B2 F' L' D2 F2 L' B U2 B' U2 F L B2 U' B2 U R2 L' F' R2 D2 L2,x2,B2 D' F R D' B' U' R2 D2 R',L2 B' D F' D2 L' B' F' R' D' R F2 U R2 F2 R2,U' L2 B2 R2 D B2 L2 F2 U2,35
L' R' U' R' B2 D' U' F' U B U F' U D B2 U2 B' D' B2 F2,x2,F L' D' U L R U F' D' R2,B2 U' B2 L' B2 R D2 L B R2 B2 L2 R D2 L2 B2,B2 U L' B U' L B2 F2 R' D B' R D' F2,40
R F B D2 R' B L D B L' D L F' B' R2 L2 U' R F' L U L2 D',x2,L' B' L R2 D' U' R' F2 L U,F U2 B2 D U2 L' F' D' L B L' B2 U2 L' B' F',U' L2 B2 R2 D B2 L2 F2 U2,35
L U B' L' F' U L' F' U L' F D' R2 U F D' F2 L2 B R' F',x2,B2 F2 R' U' F' L2 D2 L D B2,F2 D' L2 F' R2 F2 D' R' B' U2 R2 B' D B2 F U,L2 B F' D' F D B' F L' F' L',37
F B2 R L' F L' R2 U2 B' D2 R2 D' L' D B' L' F L2 R' U F2,x2,F2 D' R U' F U2 R2 B2 R' D,F2 U L B R2 F D' F' L' F' R2 F' D F' D2 R,L F' D F L B R D' R' B' L2,37
L' D2 B' F' D' F' L F2 R2 F B U2 L F L2 F' B U2 D' R F' U L2,x2,F L U' F' D U2 B' D2 R',F L2 D' R2 F' R D2 U' R2 U' B' D R U' R,D2 B2 R2 F2 U' F2 R2 B2 D,33
B D' L' R' F' U' D2 B2 R' U F' B' L2 B' F U D' B2 D' F2 D L R2,x2,F' L2 B L' F D' R' B' R' U' L,U' R' B L F D2 L2 D' B D' L R F2 L2 B',,26
F' B D2 B U' D2 L R U2 R' L' U2 R' D' B D' U L2 D' L D2,x2,B2 D' F D' U F' D' R2 D2 L,L' B R' U' L B2 U R' B D' B' L2 U2 F' L' R2,U' L2 B2 R2 D B2 L2 F2 U2,35
R U F2 L' B' U2 L2 B2 R U' F' B2 D' F' L D R2 U2 D' F' B2,x2,B2 D' U' B' R2 U' B R' D L' B',B' D2 B2 L2 R' B2 D F2 D F D' B R D' U2 F',,27
R2 L B2 U D F B U2 B' U' D' F B' U2 R' D2 L2 B R' D,x2,R' B D L' U B' L2 F2 L' B2 U',F' D2 R' B2 D' B' U' L B U2 F' U B' U' R2 B',,27
U2 B R2 B2 F L2 D2 L2 D F2 L2 D' B L' U D' L B L2 R2 F',x2,L D F2 L' D' B' D2 U R U2,L' R F' L2 D U L2 U L' D L2 R U2 F2 D' B2,L F' D F L B R D' R' B' L2,37
U R' B R' U R B' F L D B2 L2 U F D R D' L F2 U2 D' F' L R',x2,B2 R' U' B' F' L' D2 R2 U,D L2 R2 F U' L' R B U R B L' F' R' B F,L2 B F' D' F D B' F L' F' L',36
U' L U F2 R' B' R' U' R U2 D2 L' U' R D U' F R L2 F2,x2,U' L2 U2 R B' F' U2 R D',B R2 U' F2 L' B' D B2 L U2 F L U' B2 R' F,,25
B' D' U2 L R' U R F B' R2 B R' F' R2 F D F L D2 F,x2,B R' F' D L2 U L' R' D F' U,B' D' U B L2 R2 F' L2 R2 U' B F' R F,B2 L' R' B' R2 D2 R2 B' L R,35
F2 U D' F2 U R D R' L' D' F' D R2 B2 D2 F2 B R' D R B' R F' B2,x2,R' U' L F' D2 F D2 R D R2,B L2 F L F R U2 B' R F2 D B2 L2 B2,L F' D F L B R D' R' B' L2,35
R2 B D' R2 F' D' B' D' U R L2 D R' B' R' F R2 D2 L2 B,x2,L2 U' B' L U' B' L B' R U' F,B F' R B' R B U2 B2 D2 U2 B L' B2 F' L2 D',L D' L B R F D F' R' B' L2,38
B2 R2 B2 L2 U B R2 D2 L2 B R' F2 R F' L R' U' F' D F B L2 U2 R' F',x2,L' U B R2 D R2 B2 R' U2 L',L2 R' B' U' F2 R2 U B R D2 L2 R' U' R' U B,L' R' B R2 D2 R2 B L R B2,36
L' U' R2 D U' L D F2 B2 R2 B' U B U' L' R D' L2 U' R2 D U',x2,R2 F U' B2 F U2 R U R2,F' U2 F' U R D R' B2 U' L' B' F U' F R2 B',L F' D F L B R D' R' B' L2,36
