scramble,orientation,step_0,step_1,step_2,total_moves
L2 U B R' U' R' L' D2 L R B L U' F U2 L' D2 B' U B' L' B U2 D B2,x2,U2 B D2 F' L' R2 D R2 U,B2 L2 U F2 U' L2 B' D2 R D2 R' D2 B',F2 D U' R F2 R' D' U F L2 F,33
R B U L U2 R U' L' R' F' L U F U' F2 L' R' B2 L2 F' U',x2,B2 U2 L2 R2 U' L F' U2,B' D2 L2 F' L2 B R D2 R' D2 R2,L2 R D' L2 U2 B' U B U L2 D R' F' L2,33
R2 F2 D' B2 U L' U D' R2 F' R' D2 F2 L D2 U' L R' U B',x2,B' R D2 B' R2 B2 D U',L D2 R' F D' F' D' R D2 R B U' B' L',L' R' D' R2 F2 R2 D' L R D2,32
B F' L' U2 F' U2 R2 L' D B R F' B' R U' D R' U' B2 D L F2 D R,x2,D2 R F2 L F D2 B D' B2 D2,L2 D2 F2 R B' D B' R' F2 R B2 L' F2 L',L R U L2 R2 B2 D L R' B' U2 B' R2,37
L R2 D' U F' R' L2 D' F2 U2 B2 U B' D U' L' B U B' U' L' D2 U2 B U,x2,U' L D2 B2 D2 F2 D L F,R' U B U' F U2 B' D B2 D R2 U2 L2 R,,23
D2 F D U' R B R' D U' R' F B U2 F' B' R' U2 D B L2 B2 F' D',x2,L2 R2 B F2 D R U2 B',D' R' B2 F D2 B2 U R2 U' F' R2 D B R,R' D R D2 L2 F' L F D F' D2 L D2,35
R' U2 F2 B' R' B F' D B' F' U' L2 R' U R2 L U2 B' L U2,x2,L2 R F' D' L' R D L' F2,L' B F U F2 R' U' B' R2 D F D2 F2 L,L F2 R F R' F2 L' D2 L' F' L' F L2 D2,37
U' D R' B2 U2 L U2 L D B' F' L2 R' D B2 D' R' U2 D2 F D',x2,F U2 L R2 B F L D,R2 B2 D2 B L F' U' B F L' B' D2 B2 R,L U2 F' U2 B L2 D2 F D2 B' L2 F L',35
D2 R2 U2 L' B D2 B' F L' D' B2 R U L2 U' F2 L2 R D2 F L' U B L',x2,L R2 F R D' F U F L',R2 D F' R' B2 R F D2 R' D B U R2 U',B R2 B2 L U' L' B2 R2 D' R' D R B',36
L' B' R D' U F L' U L2 U' F' B2 D2 L' D' U B2 R2 L2 B L,x2,U R' U F2 L2 B' L' U' R2,L B L D' F' D L' B' R U' R' U L',F2 D' B' L' U B' U' B2 D F L U' F U,36
