scramble,orientation,step_0,step_1,step_2,total_moves
B R2 F2 R2 F' R2 U2 R L U2 B D2 L' D2 U' B R2 B' F' U2 L2 R D,x2,U2 B2 L' F D' B,R2 B F R F U L2 D' B' R' B' D2 L2,L2 U L U' B U' F U B' R U R' F' L,33
R' F R B' F D2 L' B R' B2 L2 B U' B F U' R F2 U2 B2 L2 R',x2,R2 F L F U' B',L B U2 B2 R' B' D2 F R2 U F2 L,R' D2 B' R F R' F' U' R' U B D2 R,31
F2 D2 F2 D2 R2 F2 B L' R' B R U F2 L F2 L' F L' R B D' B U2 R,x2,R2 B2 D B' U2 B2 L',D F2 U F2 L R' D B' R' D' L B' R2,B2 L2 B' L' B' R B D2 L2 D2 L B' R',33
L D2 F2 U' R F' B' R L2 F2 U2 R2 L2 F B U' B D' L' F' R2 F' U R F,x2,L D' F' D2 F2 L,D2 L2 D2 F2 D L D2 U L2 U F' D U,B2 R2 F D R U F' D U' F D' F2 R B2,33
L2 D L' F' B D' R2 F2 D2 R' L' D2 U' R2 L F' L U L D B,x2,F D L2 D2 F L,R' D' L F L' U' F' R D2 B2 L D' R',B U2 L' R D' L B' L' D L R' U2 B' U',33
L2 B' D B L' B L D L D B' L2 U L2 D2 U' L' U' B2 U D2 B' F2 D',x2,B L B L2 F,R D' B F' L2 F' U' B' R D R U R',U' R B2 L' R2 D L R2 B' U' B' U R' U,32
D2 U F' L D2 R L' F' B D R2 F2 R2 F' B' L D2 R' B' F2 U' B' L U2,x2,F2 U2 R2 D' B,R U' L2 U' R F2 U' B' U2 L2 D' B2,F' U' F L2 F D' L D L' U F2 U' F' L2,31
B' L2 B2 R' L' B D2 U B2 U2 F2 L2 D' R L2 B' D' B' D2 L' B F' D2 U' B',x2,U2 B' F2 L2 D' B D,D2 F' U' F2 U2 L' U' F' L U' L F2 D2,F U B' F' L R' F L' R B U' L' U2 L,34
D' U2 F' L F2 L' U2 B' R' U L U' D R' B D' U' B2 R F,x2,D' U' B2 U B D R,D' R' F2 R' D L2 R B L2 R' B2 R2 F' U',U L' B' R B2 D B D B' L B R' B2 U2,35
L2 D' U F' L' R2 F' L R' F' L' U F' U2 D R L U D F2 U2 D2,x2,B L' B2 L2 U R,B2 F2 R' B2 F2 L' R' B' R' U L R2,B2 R' F R2 B R F D R2 U2 R2 D' F2 R2 U B,34
