scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
R2 D L' D2 B2 U2 F' R2 U2 B R' B2 D' F R' D' B2 U B2 R2 F D L' B' U',x2,R D' L2 B' L F2 D',D2 U L' F2 U2 L' U2 L2 U' R' F,L' F2 D2 B U B' D2 U' F2 L,F2 L2 D2 R2 B R2 D2 L2 F',L2 F' D R' F D' L2 R2 U B' R U' B R2,51
F L' F2 B L' R D L' F D U' F' L' F R' B F U R' F B2 D2 L2 B2,x2,L' D2 B2 U B F' L D',L F2 U2 L' U' F L2 F U' L',L B2 D' U2 L' D L U2 B2 L',U B' R D2 L D L' D2 R D' R2 B U',,41
L2 D2 L' F B D' R F B2 D2 R' B2 U2 L' R U2 L2 U' B2 R U' B2 U2,x2,R' D' L2 B2 F' D R2,L' B2 L B F2 L2 U' L F' U2 F2 U B',D F2 D R D' R' B' D' B F2 D',L2 U2 L R U' L' U R' U2 L U' L,L2 F' D R' F D' L2 R2 U B' R U' B R2,57
B' R2 B2 U B' U2 F2 D R2 F U2 L R U R' B L D U' R' B F' U B',x2,F L2 B' L' D2 B' U,R2 U2 L2 F U' F' U B2 D2 B L U2 B,R2 U B' U' B' U B' R2 B R2 B2 U' R2,B2 R' D2 R B' U2 B R' D2 R B' U2 B',,46
L2 R' D L2 U D2 L B D2 R F' U2 L D B2 F R' U2 L' F' L2 R' U2,x2,L' B' F' L' D2 B' L',B' D2 F R D2 F R2 B R2 F,F2 D B' D' B F2 D2 F' D F D,L F2 U' L2 U L F' L2 F L' F2 L',,40
F2 U' F' U F2 R B D' F2 B' U' D2 F' L' U' D2 B2 U2 L' R B' R B',x2,B2 L2 U' R' D2 B U',U' F2 L R' F2 D U2 F R U' B2 F,D F2 D2 F R F' D2 F R' F D',U R2 D' L D' L' D2 F2 R F R' F R2 U',L2 F' D R' F D' L2 R2 U B' R U' B R2,58
U' F U B2 L R2 D' B2 R2 L' F R2 D2 F L2 U D F R U2 R' F R,x2,B L F U B2 D',F D B' R' D' F2 R B R F D' F2,L' D B2 L D L D' B' L' B' D' L,L B2 R2 B R D R' D' B' D R2 B2 L',,43
F' R D2 R U2 R2 U2 R' B' D2 R D2 B D2 L2 F' B2 D R2 L' D F' L,x2,F2 L' F2 L' D2 R2 U',D B' F2 D R D' F R' D B F2 D',U R2 U' L' U2 B R' B' U' R2 U' L,U F' U2 F' R U' R' U' F U2 F U' F',L2 F' D R' F D' L2 R2 U B' R U' B R2,58
D R2 F' L2 F2 U B2 L2 F' B' D' R2 L' U D B2 D' L B F' R F2,x2,L R B2 F D U2,R F R' F' U2 L U2 B2 R B2 R2,F2 L2 R' B R B L' D L' F2 U' R2 U,L' F2 U2 F' D' B L2 B' D F2 U' F L,L2 F' D R' F D' L2 R2 U B' R U' B R2,57
F R2 D' R B' L' R F' B2 R2 L2 D F' R2 B' U B2 F2 U' L F,x2,L F' L' R2 D' B2 D2,R2 D' U B F R2 B' D R D2 F2 U',F D' L2 B2 U2 B U2 B2 L2 D F',R D2 L2 B' D' B' D L U B U' L D2 R',L2 F' D R' F D' L2 R2 U B' R U' B R2,58
