scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
B' R2 L B' L' B' D2 U2 F2 B2 U2 D' R2 L U2 F' L' R U' F B',x2,R2 F' L2 D2 U L,U B U B' U',D' R2 D R' U B U B U B2 U' R',B2 U B F' U' L2 F L2 B L2 B' L2 U B,B2 D2 B' U' B D2 B' U B',46
L2 R D' L2 D U B' R F L2 U F' U2 R' U' D2 F2 L' B2 R,x2,D L' R2 D2 B' R2 F2 U',B2 L B L' B,R B2 D B' D2 L R U L' D2 B' D',D2 L' U2 L' R2 F L R2 U2 L D2 B,R F R' B' R F' R' B,45
R B' D2 L2 B U' D' L2 B F2 L2 R U2 L' D2 B R D F' D,x2,B R' F' D2 R D L2 B',F D' L B2 L' F',L R2 U2 L' B R2 U' R' B2 R U,D' R2 B L2 U2 L2 B D R2 D2 B2 D R2 B2,U2 F2 U B2 U' F2 U B2 U,48
F2 U D B' D U R L2 D' B2 D' F' U2 L' U2 R F' L F2 B2 U' F',x2,L R B2 U L' B F',L F R2 B2 F' L',R' D B D' B2 R' B L R2 U' L',D' R2 F2 D L2 D' L2 B2 U' B2 F2 R2,B2 D2 B' U' B D2 B' U B',45
L' R' U' B R B' L U L' R F R F L B U' L D2 R2 F' L2 R2,x2,U2 B2 U' L D' B' F2,D2 R D2,D2 L' U F U L D R' F2 D R,B U' F' L2 R B' U' L2 R' U B' L2 R' F R,U' B2 U' F2 U B2 U' F2 U2,45
D U R B D' U' L2 F' L F' B' D' F' B2 U R U L2 R' B D R' L2,x2,L2 D B' F' U2 F2 L' D,L2 U L2 R',D2 R' D2 F D' F' L B2 L' R,L2 U L' D U' R2 B2 U L B2 L2 R D R F2,D B' D B' U' B F L2 F' D2 B2 U B',50
F2 U2 F R2 U' F D U' F D2 L2 R U D2 R' B2 U' F2 R D2 R' D2 U,x2,B F2 R' U2 F' R2 U,D2 R2 D R' D,R' B2 L U' R U' L' R' B2,D' U' L B L U2 R B U2 R' B' U2 L2 D U,R2 F' R2 F D' R2 B R2 B' D2 F D' F',49
L R2 B U F' B R B F' D L2 B D U R2 U' L' D' R U2 F2 R D' L' U2,x2,L U L U' B' L' U',L B' L',B' R2 D U2 B D' U R' U B,B2 D' B2 L B2 L' U B2 F2 L' B2 F2 R2 D U',D' R2 D' L' D R2 D' L D2,44
R2 B F R2 F' R2 D2 U' B R2 D2 F' B2 D2 F' D' R2 D2 R2 L D' L',x2,F2 R' F' D2 B,L D B D' L',D B2 D' B R B R U R' U',R U L2 B' F' U' B U L2 F2 L2 F' L2 U2 R' F',D' R2 D' L' D R2 D' L D2,45
F2 B2 D2 F2 U' D R' D' L' R' F2 L' F' R' D' R L U' D' F L2 U B',x2,B2 U2 B F' D L F,D2 B' D' R' B D2,B2 U R' D2 R2 U' R' D B2 D,L D' U' B F R' F' R F' U F U' B' D U L',R2 F' R2 F D' R2 B R2 B' D2 F D' F',52
