scramble,orientation,step_0,step_1,step_2,total_moves
R' D U' R2 D U R L B2 R' B F' U F' R' B' R2 U' B2 D U',x2,L2 B U',U' F2 D2 B L R U' B' L' D F2 U L,B2 U' R' U R F U R' U2 R U F' U B2,30
B' L2 B R' L' U2 F' D F B R2 B2 D U L R' F2 R B2 U,x2,B D2 F' L' U' R,U2 R U2 F2 D' B D R2 F D B' D2 F2,L D F L' D F2 D' L F L' F' L F2 D',33
F B2 D B L F' B' L' U' D' R' F2 R2 U2 R2 D' R F2 R' U,x2,F' L U2 B2 R2 B' R2,R2 D2 R2 F2 L' D2 B2 R2 B F2 D' B D',U' L2 B2 D' R B' D' R B' D2 L2 F',32
B' D B' F' U' D' R' U' R' D B' U2 R L' D2 R D' L R2 F2 B R,x2,F2 R F2 R2 F L' U',U2 R' B U B' D' B D' B' U L R D,L D' B' L' B2 D R D' R' B' L' D' L2 D,34
L2 B' L2 U2 F B2 U B F D' U2 L R2 B2 F D' B F L' D' L D,x2,L2 U L2 U B' R' U,D2 R2 B R D' U2 R U L' B2 L D2 R B',L2 D F L2 F' D' L' D L' D' B' L B,34
F D' F D' R2 F2 U' L' U' L2 D2 B U2 F D' U R2 L' D R' B U,x2,F2 R U' B2 U2 R B' L',B F' D L2 U' B2 U2 L2 B U' B2 D' F,L2 B' L' F2 L B L F2 L F2 L F2,33
U R' U2 B2 L2 U' F L R' F' B2 D' B F R' D' L2 B' U' F' D F2,x2,D2 B2 L R2 F D',U2 R2 U' L2 D B R2 F R2 B' L2 U',D2 U' B' R2 B R' F R' D2 B' U L' D' R2 D,33
L2 R2 F' U R' L2 D R2 F' R2 F2 D' B' U D F2 B' U R B' D2 F',x2,D' L U2 F' D' R' U' B',L2 B F' R2 F D2 R D2 R2 D L2 F U2,L D L' F U' F' U L2 D' B2 R' U2 R B2 L',36
L U' B2 D R' U L D2 F' L2 B2 L U' B2 D2 B' L' D2 B' D2 U2 R B2,x2,L B2 F' L2 U' R' B',L2 U' R U2 B R' B R' D F' R2 U' B2,B' U' B' U B U2 L' U' B U B2 U B2 U2 L,35
F' B L' B D' L' D B2 D R' L' B' D R2 U2 D2 F2 B D' R' L' D F',x2,R B D L D' U2 B',U L' D2 B2 D' R D' B' D L2 U2 L' R B,B' L2 D L2 F2 L' F' L F' L2 U2 F' D' U2 B L',37
