scramble,orientation,step_0,step_1,step_2,total_moves
F L' F2 D' R' F B' L B2 U' L2 B' R2 L2 D F' R' D2 B2 U' L U D2,x2,R B' L U' B' L2 U2,D R F2 R B L2 U B U' R' F2 D',U2 L R U2 B' F2 R B F2 U2 L' R' U2,32
F2 U2 R D' R' D R F2 B' D' L R' B' R' U' F' U2 R' B' L R',x2,U L2 B2 U' F' L,B2 F2 R U L' U B' R2 D2 B2 L R U2,U R' D2 U' B' R B' R' B2 D2 R,30
L2 U2 L2 F L' R' F D' F' R' D2 B2 D2 F' D' L' B2 R2 F' L',x2,U' R F2 R D' B2 R' U,U L2 F' L2 R' B' L' D2 L U R' U2,D U R2 F' U' B U2 F U2 B' D B2 D2,33
U R L F U L2 U2 L R2 F2 R2 U2 F2 B2 R2 F2 R' U' L' F' D,x2,D2 R D L' U' B' L2,R U2 B2 R2 U B2 U B' U L' R' D' L,B' D L R' U2 R U' B U L U2 L2 B' D',34
R2 D U' F2 B L2 B' D' L2 R F L' R' D2 B2 R2 D R' U L' U F',x2,F' D' L U2 F L' F2 L',R' F D B R' D2 F2 R2 U' L' F D,D2 U2 B D B' U L' B L B D' B2 D2 U,34
R2 U2 F2 D2 R' B' D' B2 R' B' L' B R L F2 L B2 R' D2 U R2 U' B' D2,x2,U' F2 R2 F L U L2,D' F' R2 U B2 F2 L2 B2 F' R D B',D B U' B D' U2 R' U R2 U2 R' U2 R' U2,33
R2 D' F' R L2 F' R' U2 F D2 L R' F2 U2 L B' R2 B F' L' F L R2 U' B,x2,R2 F2 L B2 F U',L' R2 U' B U' F L' F' U2 R2 D L,U' R2 U2 R U2 B R B2 U R B' R2 B' R,32
L' U' F' U D2 F' D U R L' B D R' U F' R2 B2 L' U D' B2 F2 D' B2,x2,B L2 B2 F' U2 L U,R U' B' R' U' L F2 L' U' R B',D2 U B R B' R' U B2 R' U R B2 U2 B' D2,33
D F2 U2 F2 B L2 D2 U R2 F R B L' B2 U2 D2 F2 R' B' R2 F2 R2 F' U',x2,D' F L' F2 D' B F L,U2 F' U2 F L F U2 L D' L2 U' R',D B U' B U' R2 U L D' F2 D L' D' U R2,35
F R U2 D' F2 D2 F U R2 D' U' R B2 R2 D2 R2 B D' U L' F R' U' D2,x2,F R D2 F' D F2 R2 F',D2 R2 B' R F2 R2 F R' U2 F D L,U' B' L' R' B U' B2 D' U B' D L R U B2,35
R2 B U' B' D L R D2 L U B' U R' F' L' F' U L' R2 B' U B U,x2,D R2 B D2 R' U2 F',D B' D' B' L' D' L' R' D L B' L,D R2 U2 F D2 L' D L D F' U2 R2 D',32
U' D2 R2 D' R' F' D' L B F L' R F' R2 B' R' F2 D L' R U' F,x2,D' L' R D2 R2 F' D F2,L U2 R F U' L' B2 U' R' U B' R',R B' R2 B2 R B' U' B2 U R' B' R,32
L F' D2 B D' U2 R' F2 D U2 F R' B2 R' F2 R2 D2 U R U' L2 D2 F2 D2 U,x2,R B2 U2 F' D' B' U2 L2,B L' R' D' F R D R' F' L B2,R2 U2 F2 U' R U' R2 D' U' L D2 U R' D',33
B2 R2 B F R F R' F' U' D2 B' F' L2 R U' B' L2 R' D2 B' U2 F',x2,B2 U B' R2 B' L2 D,B2 F L' B F2 R B U R F2 D' F',R2 D' R U R2 D R' U' B2 R B' R' B,32
U2 B2 R' F2 U2 L2 R U' F2 D2 U2 L' R2 F2 B2 R F2 R' B' R,x2,D2 U' B2 F' R' F' D',L2 D L B' F R D2 R' F' D2 L R,F D2 R' U' B' U B R2 D2 F2 U2 L U2 F,33
F2 U F2 D2 L' U' F' B' L D L2 B2 F2 R L D2 B R2 U' D' L U,x2,B' R B' L' F2 D' F,U B' U R' B U' B' R2 U2 R2,U' B2 L F L' U2 B U2 L F' L' B' U B',31
U L2 U D' R' D2 U F' D2 L B L B2 L' D L' D R' U2 F2 U' F',x2,L' U2 B' D' F U L2 F,D' R B L2 B' D2 L' B2 L2 B' D L2 D2,D R' U2 B' R U' R' B U R D' R' U R,35
L B2 U B' U' L B' R B2 U2 F U' B F2 D2 L' R B L2 D2 R B2,x2,L' D2 U' B2 L U' L' F',L' B' L' D2 F2 R B R B' D' L2 B2 U',D R' U R U' B U' B U B U' B2 D' U,35
R2 B2 R' B' L D' R2 U2 R2 U B' R U F L' U' D2 L' F L2,x2,B2 L2 R' B' L D U2,L B L2 F' L2 B' D' F D U2 L' R,U R D' U' F' R F U' R D R' B' U2 R' U',34
R2 D R F L B' L2 R D U2 F' R D L' U2 B2 R2 F2 U2 L' R2 D' F2 B2 R,x2,B' D2 R U2 B2 R2 F2 U',U2 L' B' D L2 F2 U' R2 F' L2 B L,U' R D U B U L B U' B' L' D' U2 R' U,35
