scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
D F2 U2 F2 B L2 D2 U R2 F R B L' B2 U2 D2 F2 R' B' R2 F2 R2 F' U',x2,F' D2 B2 D U F,B F L2 F' D,D2 R' B L2 R U2 F' R' F R2 U2 L2,R' D R' U R D' R2 U' B' R' B R',F D2 U2 B' L' B D2 U2 F' R,45
L' U' F' U D2 F' D U R L' B D R' U F' R2 B2 L' U D' B2 F2 D' B2,x2,F2 L U2 L2 U L' U',F' R2 D' F2 U' F2 D F,B L U2 F R2 F D2 R D2 F2 U2,B U B2 U' B' U2 R2 U L2 D' F L2 U,F D2 U2 B' L' B D2 U2 F' R,49
F2 U2 R D' R' D R F2 B' D' L R' B' R' U' F' U2 R' B' L R',x2,U' B' L2 D2 L' U' F',D B2 F L2 B2 F' D,B' R D2 B D R2 B' D R' B2 D,F2 U' B' F R2 B F' U' F2,F' D' U L F' L' D U' F R,44
F L' F2 D' R' F B' L B2 U' L2 B' R2 L2 D F' R' D2 B2 U' L U D2,x2,D' L' B' U2 L2 U L' U',F2 L' B' L F2 D',D R2 D2 B D2 R2 B D R' B2 R,F D B2 R' B R B D' F' D B D',R D' R' B' L' F' D F L B,47
F R U2 D' F2 D2 F U R2 D' U' R B2 R2 D2 R2 B D' U L' F R' U' D2,x2,R D2 F' D B2 L2 F R2,L' D' B2 L D U B' U',B2 L2 F2 L' D B' D' L F2 L2 B2,B2 L' D L B U' R' U B U' R U,D' F D2 U2 B' D B D2 U2 F',49
L2 U2 L2 F L' R' F D' F' R' D2 B2 D2 F' D' L' B2 R2 F' L',x2,R' D R2 U2 L F2 U' R',B' D U L' D L B' U',R2 F D B' F' D B D' L' R2 D2 L,R2 U2 F' U L2 B' D2 B' D' L B2 L U,D L R B2 R2 B' R B R B2 L' D' R',54
U R L F U L2 U2 L R2 F2 R2 U2 F2 B2 R2 F2 R' U' L' F' D,x2,U2 R' U' B L' F' U' L',D B2 D B',U R2 B R2 U' L' B D' B' L,U R D R' U' B2 R B R2 B R B2 D' R',R D' R' B' L' F' D F L B,46
R2 U2 F2 D2 R' B' D' B2 R' B' L' B R L F2 L B2 R' D2 U R2 U' B' D2,x2,L U' F D2 L2 R B2 U',D' F L2 D' F L F2,U2 R2 F U F' D U2 B2 U F' U2,U' B2 F2 D L D' B2 F2 U R',D' F D2 U2 B' D B D2 U2 F',46
R2 D U' F2 B L2 B' D' L2 R F L' R' D2 B2 R2 D R' U L' U F',x2,F' L' D' U2 F' L' R2,F2 D L2 D' F' L F',R2 U2 L' U F' D B2 F D L' U B',U' B L2 B' R' B2 L2 B2 R U2 R F' U',R' F' D' U L F L' D U' F,49
R2 D' F' R L2 F' R' U2 F D2 L R' F2 U2 L B' R2 B F' L' F L R2 U' B,x2,L D2 F' U2 B' U2 B2 U',B2 D2 F2 U B' U' F2,U R' U' B D2 B D' B' D2,U2 F' U' R' U R2 B R' F R B' R2 U2,U' B2 D B D B' D2 B2 D U R D' R',50
