scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
L R2 F R B L D B' D' F' L2 D R' U' D B' L F2 U' D B2,x2,L R B2 U B' R,D B U2 R' D R U2 B' D',B' R2 D' F2 D B F2 R2 U L' B L' D2 L2,U2 R' F R' F' R2 U2 L' B' L,D' R' D L R B2 R2 B' R B R B2 L',52
L' F D B' D' F B' U' D' R2 D2 B' U' D2 F B2 R L' D F2 U2,x2,L' D' B2 L D',F2 R B D U' R' D B' L2 F2,B U2 L' R U R' U' B2 D2 R' B' L B2,L' U2 F' D L' D' F U2 B R B L R',D R B' F D2 B F' R D',50
U' R2 L' D F' B' L' U2 R U R L' B U D2 R2 B' F2 R D2 R D' R2 D2 F,x2,L D B' R U2 B',U L2 B R2 F' R2 U' L',F L2 D2 R2 D' L' D B R' B' D' L' F',B L2 F' L' F L D2 F D2 L B' L,D' R' D L R B2 R2 B' R B R B2 L',52
U D2 F' R2 D' L U' B F U2 L2 B' F2 L R' D B F' D' R F2 L' F,x2,B D' F D2 R' B,L F R' B F2 D F U B',L U L D' L B R D' R' B D L U',B L2 F' L' F L D2 F D2 L B' L,D2 F' D2 L2 U2 B' U2 L2,48
L2 R2 F2 L U' F' B' L2 U2 F R' F2 U2 B U L R' D U2 F U2 L B2 L2 R,x2,U L B' D2 B',U F L' F' U' L2 D' L2 D,F2 L F2 D B U2 F U2 B' D F2 L' R2 F2,L F L R' D2 L' R F L',F R' D B F' R' U F' R U' B' F R D',51
D2 R' B2 R U B2 U' B2 U2 F L' F U B R L2 F2 R' L' U' D2 L2 D2 R',x2,R' F' D' B R2 F',R U' R U2 L' D2 L' U' R',L2 B L' B2 L R U2 F' D2 R' U2 R' U' B',B2 R' U R B' R' U' R B' U B' U',B R B R2 F' U' B' U B F R2 B2 R',54
L2 F2 B' L' D L F2 L D' R2 F' B2 R2 B' F R' U' F' L' R2 F' B R2,x2,U' L' B' F,U' R2 B' R D R U L,R' F' D' U2 F D U L2 R2 B' R2 B2 L2 F,L F L R' D2 L' R F L',D' R' D L R B2 R2 B' R B R B2 L',48
F R2 L' U2 R2 U' F2 B R2 L B' L2 R B F' R2 L' U R2 B2 F' L',x2,U2 R U L' F,L' B F2 U' F2 D2 R' B' R,U' L B' L' B2 U' F2 R F D2 B' F U2 L,B U B' U' L2 B' L2 U' F U' F' U2,B L' D' U B R' B' D U' L,50
D' R F2 R F' B U2 L2 R2 F U D B2 R2 F' D' R2 F2 R2 D2 F2 B2 D2 U' R',x2,B2 R' D R B2,D' L' R D B D2 B' D2 F R',B D R2 F2 U R2 D R B' F L2 R U F2 U',L' B' D B2 U' B D' B' U2 R2 U' L,D2 F' D2 L2 U2 B' U2 L2,50
L U B2 L B' L' U' L' U2 B U' L R U2 L' B F D2 U' R U',x2,D U' B' F2 D2,D' L2 R D' L D' F L R',L2 B2 D2 R2 D R' B' L U L2 D2 F L' R' U,L' D' R D B R2 F R' B' R F' L R2,B L' D' U B R' B' D U' L,52
L2 U' L' U2 L D2 R U L2 R' U' F2 L B2 D' R B' F2 L B2 U2 L D R,x2,B' L B2 U' B D',R B2 F2 U R' U' B2 F2 R',R U F L' B' L' R D2 L2 R' F' U' R',B D2 F' U F2 D2 B' D2 F' D2 U' B' U,B L' D' U B R' B' D U' L,51
D' L2 B' D' B' D U' F B' D B' R' B' D2 R' F' L2 R' U R',x2,F' R D2 L' U',F' D' L2 F2 D' L2 F2 D' F',L' U2 B2 R' D2 F2 U' R' D2 L F L' B2,B U' L U' L' U2 B2 D' R' D B,D' R' D L R B2 R2 B' R B R B2 L',51
B' U2 L R D2 R D L2 F' R' D' B U' F U2 D2 B' R' U2 B D R' F2,x2,U B2 L' R2 D B',U B R' D' L2 U' R F L2 U',U2 R' D2 U2 B U' R F' R B' F D' R' D2 R,D' R2 U' F' U' F U2 R2 D L' B L,R D' R' D' U F D F' D U',53
L R' B F D2 R2 U' L' F U L2 U L B D' L' R2 B U2 F B L2 R',x2,B' R2 D' L2 B,L F' D2 B U2 B2 U' B F2 R2,D B' F2 L2 D' L2 B D' B2 L' F2 U B2 D',F' R' U' R F' L2 B2 D' B D B L2 F2,R D' R' D' U F D F' D U',52
F' B2 L2 D2 U R U2 R B' F' D2 L U2 B' F2 R' B' D R2 F2 R2 D2 R',x2,B R2 D' F L U,D U' B R' U F D L2 D' R',L R F' D2 F' D B' F2 D' B F' D L',U R' U R F' L2 B' D' B' D L2 F U',B L' D' U B R' B' D U' L,52
R2 U2 B2 F' U' F2 B L' F' R F2 L2 F' B D2 F D2 U2 R2 D' R' F U',x2,L' F' L' B2 U F,F D' L B D' U2 R' B' D2 F',B' F' L' D' B' L D' F U L' F' D B2 F,U2 L D2 B R' B' R' D2 L' U F U,F R' D B F' R' U F' R U' B' F R D',56
