scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
L2 F U D2 R L2 U B2 R2 D' L' F2 D' L' U2 D2 R' L F' B',x2,F2 L F2 D2,B U R2 U F' D2 L' D2 B' R,D' L' D L' D' L' D L2,B' F2 L2 D R D' L2 B F2,L' D' L U L' D L U',39
D R' D2 U2 B U F U D2 L F2 U2 F2 L R2 D L D F' L2 U2,x2,U2 F D' U B,L2 D2 U R' U' B D B L2,F L' U' L' R B L2 R' F',B2 R' F U L F L' F' U' R B2,D' R F2 R' U B U' B' R F2 R2 U' R D,48
U F R2 B F2 U2 F' U L B U' D2 F' R2 B' U' F R2 F' U2 L' B',x2,U' B F2 R' F2,L' U2 B' U2 B2 L R2 U' F U',D F2 D' R' D R F D F D',B' U B D' B' U' B D,B L' F2 L' F' L2 B F R' F' D2 R B2,46
R U2 F2 D F R2 F B' R D F D2 F2 L U2 D' F2 U2 B F' D U F B2 R',x2,F' R2 D2 R D2,F' D2 B' L' F2 L' B D2 F2,F' D B' D2 R' D2 B D' F,L B' F2 R' F' R B F2 L' F,L2 U L2 U2 B D' B' U2 B2 D U' B U B2,47
D B D F' L D' B2 R2 B D2 U2 R L' F2 L2 R D2 F' L B' R' D2 B' R2 L,x2,F' D L U B,L' B' L B U B' U R2 U2,D R' B U' L U B' R D',B2 L F2 R' F' R F2 L' B2 F,L2 R' D F' D' L2 B' U' F' U2 F U2 B R U,48
D B' L' F L2 D' F2 B' D B' D' F R' B F D2 L U F2 D',x2,R U2 F U' L2,L' B U2 L R' D' R2 F2 R D,L2 B' D2 B2 D2 L' R D L' R',D2 R2 B2 D2 F D2 B2 R2 D2,L2 F' L2 U' L U2 B U' B' F L2 B2 L B2 U',49
U F' B' L' D' F R' L' D R' F U D2 B L' U L B D F L,x2,R D' F2,L' R B U F R2 F' L,R2 F R2 B' D2 B D2,L B R' D2 R B' L2 F L F2,U2 L' B L B U2 B2 U2 B R' U R U B U,43
F' L R2 B D2 U L R' B2 L' F' D2 F' U L' B2 U' L D' B F' D2 B D' B',x2,U F' L2 U2 R,L' R' B L R2 B U' B' F,R2 U2 F R' D R U2 B2 D' B2 R2,B' L' B2 L' B2 L2 B L' U' L U,L2 D' R D' R2 F' R D2 L2 U B L' B L B,51
U B' U2 L D R2 B' D F' R' B' L B' L2 U2 F D L2 F U F' D' R2,x2,B' R D R D2,F' R' U R B' F2 R' B,B' U F' R' D2 L2 D2 R F U' B,R2 B2 U F2 U' B D R2 D' B R2,L' D' R' U R2 U' L U R2 U2 L' R D L U,50
F' U D2 B2 D' R2 L2 U F R' L F2 B' D2 L D' B' R2 D F2,x2,R U L2 D',U2 R F' R U F' R' U R' F,U R2 U' L' U L2 D' L' R2,B' D2 R2 F R U F U' F' R D2 B,B' U' L' B U' B2 U' B' L' B L U2 B2 L B U,51
L2 D' U F' L' R2 F' L R' F' L' U F' U2 D R L U D F2 U2 D2,x2,F2 L2 F2 L U,U L' D2 R B L' B2 F2 D2 L2,F L D2 L F L' D2 L F' L2,D2 R2 B2 D2 F D2 B2 R2 D2,D' U2 B U' B' D B2 U' B' U' B U2 B2 U2,48
