scramble,orientation,step_0,step_1,step_2,step_3,total_moves
L2 R2 F' U R' L2 D R2 F' R2 F2 D' B' U D F2 B' U R B' D2 F',x2,D U L' B2,B2 F2 D R' U R' B' R2 B' L2 D,L' D2 L2 B L' B R D2 R2 B' R B',D F L D B' D L' B' L2 D2 L' F' D' B,41
B' D B' F' U' D' R' U' R' D B' U2 R L' D2 R D' L R2 F2 B R,x2,F' R2 D2 U L',L2 U2 B' D R' B R D' F U2 L2 B,D' R B' L2 U' F U F L2 B R',B' D' U R D2 R' D U' B D2,38
F B2 D B L F' B' L' U' D' R' F2 R2 U2 R2 D' R F2 R' U,x2,D R B L',L' U' L U2 L' D2 L U' F' D2 L,R2 U L' R B2 L2 R2 F L' R',L' D L' D L2 B2 R' B' L' B2 L R B,38
R' D U' R2 D U R L B2 R' B F' U F' R' B' R2 U' B2 D U',x2,L R' B U B' F',L' F L' D L' U F' U2 F L' U',U B' U2 B R2 D B' U2 B D' R2 U',D' L B' D2 U' L' U' F2 D2 U2 L' D L B' L',44
F' B L' B D' L' D B2 D R' L' B' D R2 U2 D2 F2 B D' R' L' D F',x2,D' R2 F D R',U B R' B U F' R U' R2 U' B2 F,L2 F' D2 U' R U L2 B U B2 R' U',L' D2 R2 B' R2 D2 R2 B' L R2,39
F D' F D' R2 F2 U' L' U' L2 D2 B U2 F D' U R2 L' D R' B U,x2,B2 L' D R',D R' D R' U L B U2 L' R2,B2 U B' L' D2 R D2 L B' U',B' L' B L B' U2 F D' U2 L' D L2 B L2,38
B' L2 B R' L' U2 F' D F B R2 B2 D U L R' F2 R B2 U,x2,U' F' R' U' B',F D2 F L D F2 R' B' D R,F D' B2 D' B2 U2 F R' D R U2 F',D2 L F' L2 F R2 D2 R' F R' F L2 U2 F L',42
L U' B2 D R' U L D2 F' L2 B2 L U' B2 D2 B' L' D2 B' D2 U2 R B2,x2,D L B D2 R',D F' L B' D B' D' U' L F U B,F2 L2 D L2 F2 L' R' B L R,L2 D' F2 D2 L D' R D2 R' B L U' R2 U B2,42
U R' U2 B2 L2 U' F L R' F' B2 D' B F R' D' L2 B' U' F' D F2,x2,D' U2 F' R B',B2 D2 R' F2 R F2 L U2 L D' R,U B2 U L' B' R2 B L R U' R' B2 U',R' D2 R2 B' F' U2 B F2 L' F U' F2 R2 B2 R D2,45
L2 B' L2 U2 F B2 U B F D' U2 L R2 B2 F D' B F L' D' L D,x2,F D U L B2 R',D' B' L R2 B' R' F' R' B2 L' D2,B2 R2 U' L2 F2 U' R U L2 U' R,D' F' U2 R B' D B D' U F D2 R' B U' B' U,44
