scramble,orientation,step_0,step_1,step_2,step_3,total_moves
L' U' F' U D2 F' D U R L' B D R' U F' R2 B2 L' U D' B2 F2 D' B2,x2,R2 B2 L' D' R',U L' B U' F' U B2 U' F L,B' L2 F' R D B D R' B' R' D B F,F2 R' B' F D2 B F' R' F2,37
D F2 U2 F2 B L2 D2 U R2 F R B L' B2 U2 D2 F2 R' B' R2 F2 R2 F' U',x2,F D U F R U2,D' F2 R2 U R2 D R F R' F,U2 L2 F R2 F' R' U' R U B U B' L2 U2,F2 R B' F D2 B F' R F2,39
R2 D U' F2 B L2 B' D' L2 R F L' R' D2 B2 R2 D R' U L' U F',x2,L D U R D2 F' R2,U B U B L' D' L B2 D U2,D' F' L D2 R B2 R' D' F L U' L2 U',B R' U' L' U L R B2 L2 B' L B L B,44
F2 U2 R D' R' D R F2 B' D' L R' B' R' U' F' U2 R' B' L R',x2,R U2 B F2,D F2 L' U2 R' D2 U2 F' L2 D2 F L,L' D R2 U' L R B2 L U' R B D' L' D2 L2,B R' U' L' U L R B2 L2 B' L B L B,45
U R L F U L2 U2 L R2 F2 R2 U2 F2 B2 R2 F2 R' U' L' F' D,x2,F2 D2 F' L' D' B' U,U L' B L' B L F L F' D' U',F R' U' L R B2 F' D2 L B' L' B' F L' F',B R' U' L' U L R B2 L2 B' L B L B,47
R2 U2 F2 D2 R' B' D' B2 R' B' L' B R L F2 L B2 R' D2 U R2 U' B' D2,x2,L D' F R' U' B2,D' F2 L F' D L R' D L2 R,B R2 F U F' R2 B D L2 D' B' L' B2 D B,F2 R' B' F D2 B F' R' F2,40
F L' F2 D' R' F B' L B2 U' L2 B' R2 L2 D F' R' D2 B2 U' L U D2,x2,D' L' R U2,D F' L' B' F2 R' U R F' L D',R U2 F2 U2 L2 F L F' L R2 F L F U F2 R,B D2 F2 D' F D F D2 B' L' F' L F,44
L2 U2 L2 F L' R' F D' F' R' D2 B2 D2 F' D' L' B2 R2 F' L',x2,B L' B2 F2 L',L' D2 L2 D' L2 D' B U' L' U2 L2 U',B2 U' L D U B2 L2 B L' D L B2 D L' B' L',,33
F R U2 D' F2 D2 F U R2 D' U' R B2 R2 D2 R2 B D' U L' F R' U' D2,x2,U2 L2 F2 U B' L' U,U' R' U' B R' D' B2 D B' R2 U2 F,D L2 B' D2 B D2 R' B' R B2 L2 D L' B L D2,U2 B F U' F2 L2 F2 U' B' F',45
R2 D' F' R L2 F' R' U2 F D2 L R' F2 U2 L B' R2 B F' L' F L R2 U' B,x2,L D B' R2 U L,D' F' L D2 L' D' F R2 U2 R2,R' U L' B2 D' F L D R' B2 F' D2 B' D2 U L,F U L D' U B2 D U' L U' F',43
U2 L B D' B' U R2 B2 F' R U D2 F L2 B' L R B' F' D' L R',x2,R2 D R B2 L2,R F U' L' F' U F' L' R' D' L2,B' R F' D' B2 L F L' B2 D F R2 B R,U2 B F U' F2 L2 F2 U' B' F',40
R2 D2 U F L B2 U' B D2 B' F2 R2 L D2 U' F2 L2 R2 F B' L' B D2 U,x2,U' L2 B' F' U2 L U2,B2 F' R' B U2 L' D2 R U2 F U2,D' B2 D R2 D R2 D B2 R2 F' U F D2 R2,,32
F B2 D' L' F2 B2 U' B L B' D F' R2 B D L U2 L2 U F' L2 F' R,x2,D' L' R' U' B' F,F2 U' R2 B R' U2 B D' U' L2 B2 R2,L' B2 U2 F' D' B2 R' F D U' B L2 U' B2 L,U2 B F U F2 L2 F2 U B' F',43
D2 B2 F2 L2 F2 L F' R2 L2 U2 F' R' F' L' D' F U' D2 L' D' L2 D2 B F,x2,R2 D L2 B' U2 B2 R',D' U' F U2 L' U' F2 L2 F D2 L',D L2 R' B2 R B' R F' R U' F R2 D' B' L2,,33
R2 U2 F L' B L' B' U2 F2 U2 D F D R' L U B D2 B' U',x2,F' L U2 L U2 L,U' F' U F2 D2 L2 D L F2 L F,L' R' U' L' D U L2 D' L2 R B D2 B' D L2,F2 R B' F D2 B F' R F2,41
B F' U2 L F' R' U' B' R2 U2 F2 B U R' F' B2 D F U R U' L D' B',x2,R2 D2 L' B' F2,L F2 L F L2 D F' L F2 L D,L D2 L' D' B' D2 U R2 D R2 B2 D' B' U' B2 D2,B D2 F' R' B' R B F D2 B2 D' B D,45
F2 L2 D U R2 B' D' R' L2 U2 L' F2 B2 U' L' F2 B' R' F2 U B L R B2 R2,x2,D R D2 F D' B' U,B' L' B R' F2 L' B' R U' L U',D B F L' U2 B2 U2 L' F2 D' F D' B' L2 D' L2,B D2 F2 D' F D F D2 B' L' F' L F,47
B F' D2 F' R B' F L B L' D2 L2 B' L' B F' R2 B U2 F2 D U,x2,D' F' R' B2 F' U',U L' D' L2 D' B' L D2 U' L D,R' D2 U F2 U' F2 L B R F' D2 B2 F' L' D',B R' U' L' U L R B2 L2 B' L B L B,46
U2 L F' L F' B2 R U' F' B2 R' D U' L U D F' U F' D U' F' D' U',x2,B' D2 F' U2 R' B,L2 F' R2 B2 L' B L2 R2 F L2,F R U2 F' L' U2 R2 F2 R2 U F' L2 F' R F2 L',U2 B F U F2 L2 F2 U B' F',42
B2 R' F2 R D2 B2 R U' F2 L2 U' D2 B' D' L2 U F U' D' F D' U' R2 D R2,x2,R2 F R D F R2,B U2 B2 D' B2 R D R' D' U2 B',F L2 U2 L B U R2 B2 U B2 L' R2 B' U2 L2 F',B2 U' F' L' F U B D L D' B,44
