scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
F' L R B R L B F' D' U L' D B' F' U2 B2 U B2 U' F,x2,D' R' F' R',F' R2 B' R' D2 U' F D R' B' L B,D' R D' R' D2 B' D B D',U2 R U' R2 D' F' R' F R2 U R' D U2,F' U R2 U' B' F R D2 R' B,48
B' U B2 R' D L' R' U2 L U L U2 B2 D' F D B F L' R2 U R' L2,x2,L' B2 U2,F L R' U R D' F' D B' R' B2 R,R F' U2 L2 F2 R2 D2 B2 R2 F' R',D R D2 R D R2 U' L B2 L' D' U,,38
F U' L' U' F R2 D2 U L' B' D' L2 D R' D2 F' L F' D2 R2 L2 F2 R2 L2 B,x2,R B U' R2 U2,F2 D2 B' L R D' L' R2 D L2 R F,R B R' B2 L B' L B' F U2 B' F',D B' R' D2 R B' R' D2 R B2 D',B' U2 F2 L D2 F2 U2 R B',49
L2 F D B' U F2 D' R U F' D' L2 R' D B2 L' R' F U' B2 U2,x2,D2 R B U' R',B' U2 F D2 U2 R' D R B2 D2 B,B2 F U B' U' B L B L B F' D2,U2 F' U2 B L' F' L2 B' F2 R U2 R',L' D' L D' B R F L D L' D F' R' B',54
L' U2 R2 U2 F R F' L' D2 R2 U' B' R2 U2 B L D B' F2 D R U',x2,U' B U,R B' U2 L2 B F L2 U R B' R2 F,R2 U R' U L B R2 B' L' U' R U' R2,B' F D F' D2 F D2 B D' F' D,L' D' L D' B R F L D L' D F' R' B',53
L' F' B R L' D2 B' R B' U2 R D L' R D U B' R' L F D L2 D' F',x2,L' U2 F' R,D2 F2 L2 U R2 B' L R' U' F2 L B',R B D' U' B D' R' U R D2 B' U R',D B R D L B L' D' B' R' B2 D',F' U R2 U' B' F R D2 R' B,51
B' L' B D B' R' L2 F2 U2 L R' B2 U L' D2 L' D2 F2 D R' F R' U' D F2,x2,U2 R2 B R' U,R' F' U L2 B2 R2 D F' D' R B,D' R D' R' D2 B' D B D',U2 F' L' B' L2 F U2 R' F R' F' R2 B2,R' B' R B F D2 B2 D' B D B D2 F',51
L2 B2 U' B L' B2 R' B L' B' F U F2 L' F L' U2 L2 B F,x2,F' R F' L,D2 U2 L2 F' L2 F D2 U L U,B2 R B2 R2 D F2 L2 F2 D' R B2,B' R2 F' U F' U' F2 R2 B' D' B2,F' U R2 U' B' F R D2 R' B,46
U' F2 D B2 R' D2 F B2 R L D2 F' U B R' L2 D' F' B2 U R2,x2,R' F R2 F2,B' L B' R F' U R' D F L2 D',B R F L' B' L2 B D L2 F' R' D',R D' U L B R' D R2 D' B' L' U' R' D,D' L R' B2 L' R D',48
L' F2 U' F2 U' L2 D2 F R2 L2 B' F' L' D' B U' F' R' U F' L2 R2 B,x2,D2 R U2 B' U2,D2 R D U2 L2 B R B' U2 R' B2,D F R' B' D L' D' B R F',B' R2 D' R' F' U' R' U R F D R2 B,,39
