scramble,orientation,step_0,step_1,step_2,total_moves
F' L R B R L B F' D' U L' D B' F' U2 B2 U B2 U' F,x2,L' F2 D F' L' F2 R,D' F2 U2 B2 L R2 F2 D' L2 B2 R D' L2 D2,D F' D L D' L' F2 R F' R' F D' F' D',35
L2 F D B' U F2 D' R U F' D' L2 R' D B2 L' R' F U' B2 U2,x2,B' U' R' F' L2 U' R,R2 B R' U' B' R' B R2 B R' U B' R2,L D2 F' D2 L2 U B' L' B L U' L,32
L' U2 R2 U2 F R F' L' D2 R2 U' B' R2 U2 B L D B' F2 D R U',x2,R' B' R' F' L' U' B' L2,R' B' R U' B U2 F L2 R D F U' F2 D',D' L2 R F' R' U' R F U' R' U2 L2 D,35
L' F' B R L' D2 B' R B' U2 R D L' R D U B' R' L F D L2 D' F',x2,R B' F' U L D U2 R,U2 L' D2 L U B F' U2 R B' F R U,R' D' F' D2 F R D' F' D2 F D F,33
U' F2 D B2 R' D2 F B2 R L D2 F' U B R' L2 D' F' B2 U R2,x2,L B D2 R2 D' L2 R' F' D',F2 D B' F2 U' L D L U2 L' D' L' U',R F' U F' U L' R B2 L' B' L U2 L R2,36
L' F2 U' F2 U' L2 D2 F R2 L2 B' F' L' D' B U' F' R' U F' L2 R2 B,x2,L B' U' R2 F D' R',L2 D L R U B2 D L F' D2 U2 L2 B D2,D R' B' D2 B2 R2 U R U' R B' D2 R,34
L2 B2 U' B L' B2 R' B L' B' F U F2 L' F L' U2 L2 B F,x2,B' D R B' F' U' F',F' R' B2 D' R2 B' F' R' B' R2 B2 R' D F,U' F' R' F' R' U B2 D2 L D F2 L2 D B2,35
F U' L' U' F R2 D2 U L' B' D' L2 D R' D2 F' L F' D2 R2 L2 F2 R2 L2 B,x2,F' R B F2 U F2,U' B D' L D L' R D L U R2 B' F R' F2,D2 F' D' R F R' F' D F2 D2 F',32
B' U B2 R' D L' R' U2 L U L U2 B2 D' F D B F L' R2 U R' L2,x2,L2 R2 F' R U2 B2 D F R',D' F' U L' F' D2 L2 R2 F U2 B2 L2 B D U,B' L B' R U2 R' B L F' L D' L D B,38
B' L' B D B' R' L2 F2 U2 L R' B2 U L' D2 L' D2 F2 D R' F R' U' D F2,x2,D F R2 F L2 D B' U F,L2 F' U2 F R2 F' L2 D' R' D' U' R' U R',U2 L' D L R' B' D R' B2 R2 F D2 F' D' U2,38
D F2 U2 F2 B L2 D2 U R2 F R B L' B2 U2 D2 F2 R' B' R2 F2 R2 F' U',x2,D' B R' U B' F D U',U2 F2 R' D' R2 D B R B' F' R' F' U2,D B' R U2 R' F L2 F' R U2 R' B D,34
L' U' F' U D2 F' D U R L' B D R' U F' R2 B2 L' U D' B2 F2 D' B2,x2,D' L2 D2 L' F' U2 L,F2 U' B U B R F2 U B2 D L U L D',L' R2 U L' B D' B' D L U B U2 L R2,35
F L' F2 D' R' F B' L B2 U' L2 B' R2 L2 D F' R' D2 B2 U' L U D2,x2,R2 U2 R U2 F2 R B D,F2 D' B2 F2 R' D' U2 B' U2 B2 D R B,F D' F' D F' D2 L2 U L U' L D2 F,34
F R U2 D' F2 D2 F U R2 D' U' R B2 R2 D2 R2 B D' U L' F R' U' D2,x2,U' F U' B' L2 D L' D2,B' D R' B2 D2 R U2 B2 D2 B2 D B U2 B,R' B' R F2 R' F2 R F R' B F R,34
L2 U2 L2 F L' R' F D' F' R' D2 B2 D2 F' D' L' B2 R2 F' L',x2,D2 L2 B' D2 L B2 D2,R B' U B R' D2 U' R' D2 R D2 U2 B' U',L2 R' B' R2 U' R2 B L2 R D F2 D F' D2,35
U R L F U L2 U2 L R2 F2 R2 U2 F2 B2 R2 F2 R' U' L' F' D,x2,L R' F L2 D' U' B L2,U2 B F2 D' F2 D' B' D2 F R F' R' B2 U2,L B R2 D2 L' F' L D2 R' B R' B2 L',35
R2 D U' F2 B L2 B' D' L2 R F L' R' D2 B2 R2 D R' U L' U F',x2,B2 F R' U F2 D' L B2,B' F' U F R' U' B' U' B2 U2 R F' U' F,D' F L' U' F' U L2 B D B' L' F' D,35
R2 U2 F2 D2 R' B' D' B2 R' B' L' B R L F2 L B2 R' D2 U R2 U' B' D2,x2,F L F L2 B D U' B,L B U' F D2 U2 B' U' L2 B2 L2 D2 B' L',U L' D2 F D' B D F' D2 B' L' D' L2 U',36
R2 D' F' R L2 F' R' U2 F D2 L R' F2 U2 L B' R2 B F' L' F L R2 U' B,x2,R D' L D2 L F' D R,F' D2 U L2 D F R' D F U' B R2 B2 R,L2 B D' U' B2 L' F2 R2 D2 L' D U F' U2 R2,37
F2 U2 R D' R' D R F2 B' D' L R' B' R' U' F' U2 R' B' L R',x2,L F2 D' U B R D F2,R2 U2 B' L D' U2 R' D' U2 F D2 L' U2 R2,L' F2 L R2 B U' R U B' R D2 R' U' R' U R2,38
