scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
L2 U B R' U' R' L' D2 L R B L U' F U2 L' D2 B' U B' L' B U2 D B2,x2,L D' R' F R' B U' R2,L R2 D B2 U' R2 U2 L2 F2 D L,R2 D' F' R' D B R' B',B' R' B2 R' F R B2 R' F' R2 B,,38
R B U L U2 R U' L' R' F' L U F U' F2 L' R' B2 L2 F' U',x2,B2 U' R2 B R' F2 R',U F' R2 D2 R2 F L U B' U2 B2,D2 R F D R' B' D B,B2 L2 U F2 U' L2 B2 L D R2 D' L',,38
D2 F D U' R B R' D U' R' F B U2 F' B' R' U2 D B L2 B2 F' D',x2,L2 R D L',D' U L2 B' L2 B2 D B' L U',D L2 R' B' U2 B L2 R D',D F' D F U2 F' D2 B' D F D' B U2,,36
B F' L' U2 F' U2 R2 L' D B R F' B' R U' D R' U' B2 D L F2 D R,x2,L' B F2 R' F2 L2 D' B,L F2 R2 F' L2 R' U' L2 U' R' F',R' U L' U L U2 R,B2 L' B L D' B' U B2 R' B R U' B' D,L' F R U' R' F2 L2 D' L' D L' F L,53
L R2 D' U F' R' L2 D' F2 U2 B2 U B' D U' L' B U B' U' L' D2 U2 B U,x2,B2 L2 D' R' B R2 B' U L',D R' F2 D U2 B' D L' D U2 F',L2 D' R' B' R B D B L2,D' R D L2 D' R2 D L' D' R D L',L' F R U' R' F2 L2 D' L' D L' F L,54
U' D R' B2 U2 L U2 L D B' F' L2 R' D B2 D' R' U2 D2 F D',x2,B R' U2 B2 L' D2 F,D2 B' U2 F U R2 U' B U2 F' D2,R2 F' R2 D' B' D B R D R',L2 D' R' D L2 D' U' R D R' U R,L2 D F D' F2 U L2 U' L2 F D' L2 D,53
R2 F2 D' B2 U L' U D' R2 F' R' D2 F2 L D2 U' L R' U B',x2,U L2 F' R' U L' F',D B' R2 B2 R2 D2 B D F D F',D' B' D' R F2 R' D B D,U R2 D2 B R2 U2 F' D2 F D2 L2 F U,D L2 D' B2 U B' D' B2 U' B2 D B' L2,53
D2 R2 U2 L' B D2 B' F L' D' B2 R U L2 U' F2 L2 R D2 F L' U B L',x2,U' B2 F' D F L2,F D U F' D' F2 L2 D F' D' U' F2,L2 R' B U2 B' U2 B' L U' L R,L2 B' L' B2 L2 F L' B L R' U2 R F' L,D L2 D' B2 U B' D' B2 U' B2 D B' L2,56
L' B' R D' U F L' U L2 U' F' B2 D2 L' D' U B2 R2 L2 B L,x2,D2 B U' L D' F' R',U2 R F' D' L2 F L' R' B' L' U2,L2 B2 L U B U' B' L,L D L' D R2 F2 U' R U R' F2 R2 D2,L R B' R' U' R B R' U2 B' U' B U' L',53
R' U2 F2 B' R' B F' D B' F' U' L2 R' U R2 L U2 B' L U2,x2,F D B' U2 R' D' B' U,B L D R' D' U' L' D R D',R2 U2 L' R B2 U' L R,B' L F' R F L' F2 R' B R F R' F,B2 D' B R' U B' R B' D' L R F L' R' D2 B',55
