scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
B2 F2 L2 U2 L' U' R2 U' F2 L F' R2 F' B L2 U L' D2 B2 L2 D',x2,R' D B' F2 D,U F L' F L U F2 R' U,R B L2 U2 R2 U' R' F R' F' L2 B' R',D U2 R' D R F D F' D2 U2,B' U' B D' B' U B D,45
B2 R' U' L F U' R U' L' B' L' R F2 B' R U' D L' B' R L D' L',x2,L' B2 L' U' B L',D F2 D' F2 L F' L' U R',F2 U' B2 R' B D' U2 R' D' R B L' U' R,F R D' R' B F' U R U' B',B2 D2 B U B' D2 B U' B,48
L' U D2 R' L' F R2 F R2 F' D2 L2 D2 U2 L2 F2 U' B2 R' L' D' F2 U',x2,D L' D,R' D R' F' U' R2 F' D' F2 R',D2 F2 R' U2 R' D' L2 U L2 D' L2 U' B2 L2,U2 B D R' D' R B' D2 F D' F' D2 U2,L B' L F' L2 B2 R D2 L' R' F L B',53
F R B2 L' B2 L' D' B2 U2 F' L' U R' L F B2 D' L B' L2 B2 D2 U R F',x2,B' R B' U' F',B2 L' U2 L U2 L B2 R' U,U R2 B' F2 U2 R2 D' R2 U2 B F2 R2 U',L' D L D L' D2 L2 D B D' B' L',L' F' L B L' F L B',47
B F R2 B2 U F B2 L' U D2 L' U R D2 R' U2 D' F B2 D2 B L' F' R2 L2,x2,D' U L' F',F2 U' R' U' R F2 U',B' F D' B U L2 D' B' U' L2 D' R2 D2 R,F' D L' R F2 L R' D F,B L' F' L R D2 R' B2 L2 F L' B L',47
L2 D L F B2 D B2 U F' L' U2 L' F R2 F2 R2 D' L2 U' R L' U R F2,x2,L B R' F2 D',U B' D2 F' R' B U F,B' F' U2 B2 F L U L U' L' B L' R2 B2,F' D' L' R F2 L R' D' F,B' U B' D2 B U' B' D2 B2,45
U2 D L' R2 U' R D2 F2 D' R2 D2 R2 U' R D' R' B R2 D F B D',x2,B R B2,F' U' L2 R2 U L2 F R,B D R F R D' L' R2 F' U L B L' B2,D' B2 U R' U' B2 D2 L' D' L,L2 U F' R2 F U' L2 U F' R2 F U',47
D' U2 B2 L2 B L2 B F' R L' U F2 B2 L2 U L U L' R' B2 R' D2,x2,L2 D2 R F2 D',U R U L' F L U,D2 R' D B U F' D' R2 B' U' B D U F D,D U2 B R' F' R F D R D' B' D' U2,U F' R2 F U' L2 U F' R2 F U' L2,52
F2 D2 L R B' F R2 F' B D2 U' L B' F' U' R2 B R2 F' B2 L',x2,F' L2 D' U' B L,U B' D' R U2 B L2 F' L2,L' U2 L2 F' L2 F2 U2 R' B' R2 F' U' B U L,B F' R F R' F D F' D' B',U F' R2 F U' L2 U F' R2 F U' L2,52
L' F' L B2 R2 F' D2 R' D' B2 L F L' U D L' D2 L F R' D,x2,F2 U F' D2,U F U F' U' F' U2 R',R2 F' D R B R2 F U' R' F' R2 U B' D' F,D' B2 U R' U' B2 D2 L' D' L,D' B' U' B D B' U B,45
