scramble,orientation,step_0,step_1,step_2,step_3,total_moves
L' U D2 R' L' F R2 F R2 F' D2 L2 D2 U2 L2 F2 U' B2 R' L' D' F2 U',x2,B' U2 F' D' F' L' B2,R U' B R2 B2 R2 B' U R',F2 D U F D F' L' F' L U' F2,U R2 U' B2 D B' U' B2 D' B2 U B' R2,40
F2 D2 L R B' F R2 F' B D2 U' L B' F' U' R2 B R2 F' B2 L',x2,L' U2 F2 L2 D2 R' U' L2 F',D' U F2 D' L' D F' D U',F' D' F' D' F D L D2 L' D' F,B2 F2 U' B' F R U2 R B' F D' R2,41
D' U2 B2 L2 B L2 B F' R L' U F2 B2 L2 U L U L' R' B2 R' D2,x2,L' D U' R' B' D2 L2 U,L2 D' F' L D L' D L2,R2 D' F D B R' F R B2 D2 F D' B F2,R2 D2 B' R F R' B' L' B2 R F' D2 R,43
L' F' L B2 R2 F' D2 R' D' B2 L F L' U D L' D2 L F R' D,x2,R2 F' R B2 L2 R2 D B',F2 D' U L2 F U' F' D,U2 B2 F2 D R' B2 R B2 U R' U' F2,L' F' D' B F' R2 B' F D' F L,39
B F R2 B2 U F B2 L' U D2 L' U R D2 R' U2 D' F B2 D2 B L' F' R2 L2,x2,F' D R B2 F' U' F2,B R' B2 U' B' R U B2,R' B2 R' B D' B' D U2 L2 U L R2,R' F' R B2 U' L2 U B' R' F U2 R B',40
B2 F2 L2 U2 L' U' R2 U' F2 L F' R2 F' B L2 U L' D2 B2 L2 D',x2,B D' L2 F' D' R2 B,U B2 U2 R2 U R' U B2 U',U2 L' D' R2 F2 U' F2 R2 D R' B' L R U2,R B R' B U2 L' U' L B' L' U L U2 B',44
F R B2 L' B2 L' D' B2 U2 F' L' U R' L F B2 D' L B' L2 B2 D2 U R F',x2,B D U2 B' F' L B' L2,B F' D2 R2 D' B' L D2 L2,F' D' B F2 U' R2 U' R2 U2 R B' F',R B' L R F R' D' B D R F2 D' F R2,43
L2 D L F B2 D B2 U F' L' U2 L' F R2 F2 R2 D' L2 U' R L' U R F2,x2,F' R2 F' U B L D F',U F' L2 U' B2 U' B2 F,L B' L2 F2 R' D2 R D2 F2 L' B L',U2 F2 L2 U' F' L F' R U2 R D' R2 F' L' F,43
U2 D L' R2 U' R D2 F2 D' R2 D2 R2 U' R D' R' B R2 D F B D',x2,B D B U L D2 B2 L,U B F2 D B' D L' F2 U',F2 D' R2 B F2 U' R B' R' F2 D2 R2 D F2,F' L F R' F R' D F2 U L U' F' L' F2 R2,46
B2 R' U' L F U' R U' L' B' L' R F2 B' R U' D L' B' R L D' L',x2,R F2 U' R D B L2 D2,B F' R D' R2 F' D2 B' L' F',F' D' F' D B D' R' B2 F2 L' U L2 U B,B2 R D' F2 L' B' U2 L U F2 D U R' U' R B2,48
