scramble,orientation,step_0,step_1,step_2,total_moves
R L2 F2 D L R F' D2 L' U2 L' U' B L' R F D' L2 D L F2,x2,D' R' F2 L' D F' D B R' F,R2 U L2 B2 U R' B2 L2 R' D2 U' R2 D' R2,D F' D' U L D' L' D U' F,34
R' L B' R' F' U R2 L2 B2 R' B D B2 D F' B2 L' D U R' L,x2,U B D2 R' D F U' B' U' B',L U' L F2 L F2 L D' L R2 B' R2 U L' D,L R' B D2 B' L' R D F2 D',35
R' F' D2 L D' B2 F2 U D' F B D R2 U F' D R D2 L' R2 U2 D L',x2,R' F2 R2 D' B D2 U' L2 B,L2 F2 U F2 L U' F' U2 F' U2 F2 U L' U2 L2,R D F2 D' L R' B D2 B' L',34
B' U' L2 R B2 L2 U' B F' R F R D R2 L' D2 B' D' R2 L2 F',x2,F L2 D' B D B' F' U' F',B D2 L2 B' D L B2 U F2 D2 B' D' R' B' U,F2 L2 D B F' R D2 F2 D2 R' B' F D' L2,38
B' F' L U R F' B D B R D2 B' L D B D2 F' D' L2 R B U L R2,x2,U F R2 U B L' B2 U B D B2,L2 R2 D' F2 L2 U F L2 F D B U2 B' U L2,L F D' U L2 D U' F L',35
L2 R' D' L' B' D R' U' R' D' R D F R L2 D' R2 D' U' R' F2,x2,D2 L' B2 R2 U B D R2 U',D2 R2 U2 F' L F L' U' L2 B R' B' L2 U' R' D2,L' F' L B F D2 F2 D' F D F D2 B',38
U F B D' U2 B L' B U L' B' R U2 B U' B2 U2 D2 F2 R' D2 U2 B,x2,L U B L F2 U L U2 R,L' B' R' F2 U2 R' F' D' L' R2 B U' B2 L U B,L' F' L B F D2 F2 D' F D F D2 B',38
L R' F D' F' R' D' L' F D U F' U2 L2 D' F U' F' D2 U R' D' R2,x2,F2 L R D B' R' U2 B R2 B,U' L2 R2 F2 U' F2 R' U' B' L2 F D2 U2 L B2 L',F' D' U L D L' D U' F D',36
L2 B L' U2 B' D L D' U' R' U2 F L2 R2 D2 B2 R D F L2 F' L',x2,B' L2 D2 R2 U2 L D L' D,R2 D R' U L' R B' L' U B U B R2 D2 L2 D2,F' D' U L D L' D U' F D',35
L2 B' D B L' B L D L D B' L2 U L2 D2 U' L' U' B2 U D2 B' F2 D',x2,L' F' U L2 U2 L2 R D F' D2,R' U F2 D B R' U2 R2 B' D' R' F R' U',D F' D' U L D' L' D U' F,34
B R2 F2 R2 F' R2 U2 R L U2 B D2 L' D2 U' B R2 B' F' U2 L2 R D,x2,D B U2 R F' L2 B' U R D',D B' U R D R' D' F U' F' R F R2 B D',L F' D' U L2 D U' F' L',34
F2 D2 F2 D2 R2 F2 B L' R' B R U F2 L F2 L' F L' R B D' B U2 R,x2,U2 B2 R' F U R' B' L2 D2 U',L2 F2 D B2 F2 D' F' R' D B2 F' D' U F L2,B2 R2 U F2 R2 B2 D L2,33
R' F R B' F D2 L' B R' B2 L2 B U' B F U' R F2 U2 B2 L2 R',x2,U2 B' U B2 F' D B2 D B' U2,D U2 F R2 F' R F2 L F' R2 U L' D' U' L',L2 U' L2 B2 R2 D' R2 B2,33
B' L2 B2 R' L' B D2 U B2 U2 F2 L2 D' R L2 B' D' B' D2 L' B F' D2 U' B',x2,D' L2 B2 D U' L' F' D' B' F2,F' L2 F U R2 U' F2 R U F2 R2 F' L2 F,,24
D' U2 F' L F2 L' U2 B' R' U L U' D R' B D' U' B2 R F,x2,L2 B' R' D' F L' B R2 B D',R2 D U F U R' D2 L B' F' R' B2 F' L' D',R D F2 D' L R' B D2 B' L',35
L D2 F2 U' R F' B' R L2 F2 U2 R2 L2 F B U' B D' L' F' R2 F' U R F,x2,D2 R F' D L2 D' F2 L' R' D',U' B L2 B' L U F2 D B' U F2 R' U' B D' F2,F2 L2 D B F' R D2 F2 D2 R' B' F D' L2,40
D2 U F' L D2 R L' F' B D R2 F2 R2 F' B' L D2 R' B' F2 U' B' L U2,x2,F L2 U B' D L' F' L D2,L2 R2 U' R2 U2 F' D' F2 U F D R' F L2 R,F2 L2 D B F' R D2 F2 D2 R' B' F D' L2,38
