scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
U' R' U' L2 F' L' U2 R' D' R' L F2 U' L R' U' L D R' F R2,x2,L U B2 L2,D' F2 D,R F R U2 F U2 F' R2,B D B' U2 B2 U B2 U' L' B' L D' B',D L R B2 R2 B' R B R B2 L' D' R',41
U' B' R B R' U F2 L D R' D' R2 L U2 L2 U' F2 D R2 D L' D',x2,D2 B',L' R B' D' B L,L2 B L2 F' R2 D2 F D2,U' B' R2 D F' L F D L' D2 R' B R' U,R' F' D' U L F L' D U' F,40
D U B' U B2 L2 F R2 L D' B' D R2 L B D2 U2 F D2 B2 U2 B2,x2,R2 U2 L B',D U' B2 D' R2,L' B D' B' L B' U B,F2 U' F' L' F' U' R2 U' F' U F2 U L R2 U,B F2 U' R2 U' B F' L U2 B2 F2 R F,45
R2 L2 B U' D L D2 U' B F' U2 D B' D L D' L2 R2 D U,x2,D L2 R U',R' B2 R' B2 R2,D F U' F' U B2 U2 B2 D',B U2 F' U B2 U B L' U' L U2 F L2 F2 L2,L U B R' B2 R2 B R' U' L' D B',45
D B' U D L R2 D' U R2 B R2 D U' B L' R2 D' L' U2 F' R D' B F,x2,U2 R' B' R D,D F' R2 B R2 D',D R' F R' U2 F2 D' R2,R2 F' L2 R2 B U R2 F2 D L2 F D R2 U' B,B F' D' F D B' F L' F' L,44
D' F B R2 B L2 F2 U R B R L2 U L F L' U D2 L' B F',x2,R F' L' D',F' L F,D U F2 R' U2 F2 R2 D' R2,B L2 D2 U B R B2 L' R F' U2 F2 L2 R2 U2,F' R' B' U2 B2 R F2 D2 B2 L F' D B,44
F' U' R2 F D' R' L2 F' B' D' U2 R2 D F2 U B' D' F2 D' B D',x2,D2 R' F' D2 B,F' L D F2 D' F,D' L2 U L' D L2 U' L,B L' D2 L2 F' U B L U L R2 U B2 D F',D R D' R' B2 D' L' D L B2,44
D' U B L' B2 F R2 F' R B2 F2 L' F' L D' U B' D F B' L2 U L B,x2,D' U' L' B U2,R' D B' D' R,U2 B' D2 R2 F2 R B R,U' B2 F L2 B2 L2 D' U2 B2 D' B2 L2 R D2 U2 F,F' D' R' F' R2 F D R F D2,44
R D' L2 B L U2 D F B U2 D' F' D2 F2 R L2 U' L D' F',x2,L' U L' D2 B,R2 D R2 U' F D' L2,D F' D2 F' D2 R2 F2 D' U2,R' D R2 B R' B2 U R2 D B' D2 B2 L' B2 R' F,F2 D' L' R F2 L R' D' F2,46
R2 U2 D2 B2 F2 U F D' F' U D' L' D' R2 U2 B2 D R' F' D' B',x2,D B' R2,F' D F2 D' L2 F,R2 D' R U' R' D U' R2,B D L' B' D2 L D L2 D2 F U2 B' F2 D' R F,R2 D2 R D R B' D' R' D2 R B D' R,46
