scramble,orientation,step_0,step_1,step_2,total_moves
F2 U2 F R2 U' F D U' F D2 L2 R U D2 R' B2 U' F2 R D2 R' D2 U,x2,D2 R B D' R' U',R' D' B2 D' F D' F U' L' U B2 R F2 D2,U2 F' L' F L R2 D' L D L' R2 U2,32
L R2 B U F' B R B F' D L2 B D U R2 U' L' D' R U2 F2 R D' L' U2,x2,U2 F' L2 B D' R B L2,D B' F' R2 F2 D' U2 L2 D' F' D' R2 D2 L2,L U' R' F L F' L' D' L D R U L',35
L' R' U' B R B' L U L' R F R F L B U' L D2 R2 F' L2 R2,x2,F D' U R' B' L' U2 R2,D L D L' B2 R' D' B' D' B L2 B2 L2 R B2,L F L' B L F' L' B',31
L2 R D' L2 D U B' R F L2 U F' U2 R' U' D2 F2 L' B2 R,x2,B U F2 D' R B L B2,R' B R2 B D2 B2 U F2 D2 R D2 R2 F' D2 U',U' L2 D' F' L2 F D F' L2 F L2 U,35
D U R B D' U' L2 F' L F' B' D' F' B2 U R U L2 R' B D R' L2,x2,L B2 R' F' D' B F' L2,D2 R' U' L2 B L' D L' D2 B D' U B D B',U2 R U' R B2 L' D L B2 R2 U',34
R B' D2 L2 B U' D' L2 B F2 L2 R U2 L' D2 B R D F' D,x2,D L2 F' R' B' U' R' F,U2 L' U' R2 B F R2 D2 B' U F U2 R' B2 D2,B2 R2 F' R U' L B L' U R' F R2 D B2,37
R2 B F R2 F' R2 D2 U' B R2 D2 F' B2 D2 F' D' R2 D2 R2 L D' L',x2,L2 B2 U L2 B2 R B,U L F2 L2 F2 D2 L' U L D2 F' L U' F2 U',U2 F' U2 B2 D U' F D F' U F' D2 B2 F,36
B' R2 L B' L' B' D2 U2 F2 B2 U2 D' R2 L U2 F' L' R U' F B',x2,F2 R2 D2 F' U' B' L D',U' B U' R' B D F2 U' F' U B' R F U2 L' B',B2 L' R D' L D L R' B' L' B',35
F2 B2 D2 F2 U' D R' D' L' R' F2 L' F' R' D' R L U' D' F L2 U B',x2,R' F2 L' F U' L' D2 B,F' D B D2 B' F2 L2 F' L' R2 D2 B2 L' R2 D,L2 B R D' L' D L F L' F' R' B' L2,36
F2 U D B' D U R L2 D' B2 D' F' U2 L' U2 R F' L F2 B2 U' F',x2,L2 U2 F L' U R2 B2 L',F' L2 R D2 L' B R2 D L' D2 U2 F2 D' R F',L' U' F' D2 B D B' L D F U2 B' U' B,37
