scramble,orientation,step_0,step_1,step_2,step_3,total_moves
L2 U B R' U' R' L' D2 L R B L U' F U2 L' D2 B' U B' L' B U2 D B2,x2,B2 U2 L D B F',L D F' U F U' R' B' R' D' R F,B L' F U2 B2 L' U' L B2 U L U2 B' F',D2 L F' D2 B R' B R B2 D2 F D2,44
B F' L' U2 F' U2 R2 L' D B R F' B' R U' D R' U' B2 D L F2 D R,x2,B U F R' D,U' L D2 U2 R2 D U F' U2 B D,U' B' U' L' U' L' U2 L U2 L B L2 U,D' B D' F' R D R' B' D' F D2 L',41
D2 F D U' R B R' D U' R' F B U2 F' B' R' U2 D B L2 B2 F' D',x2,B2 U' R B2 L' F2,L2 R F2 L B U' R2 D R2 B R2 B2 F,R2 D2 L' D2 U F2 D B D' F2 U' R2,R F L B D2 F2 R' B R' F R' B2 D2 R',45
R B U L U2 R U' L' R' F' L U F U' F2 L' R' B2 L2 F' U',x2,L2 B2 F2 D U,B' R' U B D2 L U2 F' U R2 D2 B' R',U' B2 L' U L U' B2 U2 L U L' U' L',L D' F2 D L' F D U2 B R2 B' D' U2 F',45
R2 F2 D' B2 U L' U D' R2 F' R' D2 F2 L D2 U' L R' U B',x2,F' D B F2 L' R' D',B U2 R2 F2 L R' B' F2 U2 L B R,B' D2 B2 U' R D' R D' U' L B2 L' B' F2,B2 U2 R2 U' B' R2 U R2 U' B2 D U' B D',47
L R2 D' U F' R' L2 D' F2 U2 B2 U B' D U' L' B U B' U' L' D2 U2 B U,x2,U F L' D' B U,D2 B2 U B' L2 U' L' B2 R2 D2 R' U L2,B' D' R' B2 U2 B D B' L' F U' F' U' B',F L F L' F2 L2 B F D F' D' B' L2,46
U' D R' B2 U2 L U2 L D B' F' L2 R' D B2 D' R' U2 D2 F D',x2,F L R' F' D' F2,L U' B' F' D2 R' F R' U' B' L D2 B2,U2 B' R' F2 U' R' F' R' U' R' B L F,R F L B D2 F2 R' B R' F R' B2 D2 R',46
D2 R2 U2 L' B D2 B' F L' D' B2 R U L2 U' F2 L2 R D2 F L' U B L',x2,D2 F' U' F2 D2,L R B2 L D L' B D' U' R2 B U2,D' R' D2 F L' R F R' F' R' D2 R2 D,B2 R B F' U2 B' F R B2,39
L' B' R D' U F L' U L2 U' F' B2 D2 L' D' U B2 R2 L2 B L,x2,L' R' U F2 U B',R2 B' D' R D B L2 U2 L2 D' B D R',D' L' R2 B' R' B R B D' R D L R D,R F L B D2 F2 R' B R' F R' B2 D2 R',47
R' U2 F2 B' R' B F' D B' F' U' L2 R' U R2 L U2 B' L U2,x2,U F' L D' F' L,U2 B D2 B' F2 D U2 B' R2 D B2 D2,F U L2 F2 L2 R U R' U' B' F' U2 B L',B' D2 U F' U2 B' R' U' R U2 F U' B D2 B,47
F2 U2 R' B' U2 D' B' F U' D' R' U2 B2 U B U2 D' F2 U2 L R2 B' D' R' L',x2,L D B2 U2,F2 R U' L D' L' U B' D F2 L',F' L' R2 U L2 U' L B D2 B' R2 F,D' F D2 B D F D F2 R2 D B2 U B,40
F2 D L' U L D L B2 F' D R F D' B2 L D' B F' L2 R B2 L2 F2 D',x2,F2 U B2 R D,B2 F' D B' U' L' B' L2 F' R' F2 R,L B F' D' R2 D B2 F2 U' L2 B F',D B2 L B2 R' B2 R B2 U2 R U2 L' D',42
L U L2 F' B R2 L D2 L B2 L2 B F U2 R' B2 R2 D' B' U' B2 D2,x2,R U2 F L' R B U',L D2 U2 L U' L R D' U' B' D' L2 R',D' L' B R2 F' R D L2 R D2 B' D' F U2,R2 F' L F R2 D' B R' B2 U B2 R B' D,48
F2 D2 F' L D F2 B D R2 D F R' D F L2 R' F' B' R2 F2 U' F' D R,x2,R' U2 B D' U B,L B R F' L B' L2 B F R' B' L',D' L' B F2 L' B' L F R B' R' F L D,L2 U B D' R B D R2 U' B' D L' B' D',46
F B2 R2 U L D' L2 F D2 B2 R2 D R' D U L2 B F D' L2 F' B R' L2 B,x2,U2 L F' R' B2,R2 U R U B L' B2 R B' L' B2 L',D' L' B' L' F' D' F L2 D F U' B F' L2,F' L F2 R D F' U F D' F2 U' L' F R',45
B' L B D' F' U2 B D' U2 F' L' B U2 D2 F B2 D L' F R2 F' D' U R2 L',x2,L R2 D U,U' L2 R D' L U L' F2 R2 B' R2 F D,R2 U' F L' F' L' U B2 D' B' D2 B' R2,U' F2 D' R U2 B L' B' L' U2 R' D F' U,44
R B' R D F2 U' B' U R F R' D2 R2 L' F R2 F R D' L2 F' U F2,x2,D F2 L' B,U2 R2 D L B2 L2 U F2 D2 U R B' D,B U' B U B F' U' R B R' B F,R U' F' U F U2 R2 D B D' R2 U2 R',42
U D2 R2 B2 R2 D B F2 L2 F2 D' R' F R U2 F2 D' U2 R U L F L' F' L,x2,R F' D F2,L2 F2 L R2 D' B D R' F2 D B' F' D',D2 L' B U' F2 D' R' D' R F2 U B' L2 D2,B' F L' B2 R2 D R' D R D2 R2 B' L F',45
B' F D R2 D' U2 F' B2 L' F' D' U L2 D B' U B D B2 U2 F' R',x2,R2 F D U R2,U2 B U' B' L2 D' U' B D L2 U2 R',D' R U R' F L U L' F' R B' U' R' D,B' D2 U F' U2 B' R' U' R U2 F U' B D2 B,46
U' D R' B2 U' B' R L' B U' R B L U2 L' F R D L2 U B2 U' R2 L2,x2,F' U' B L2 R' F',L R' F' U L2 U2 L' U' F2 U' F' R',F L U F' L U L' F2 L D' U2 L2 D F' U,B F D' B2 L2 B2 D' B' F' D2,43
D' R F2 R F' B U2 L2 R2 F U D B2 R2 F' D' R2 F2 R2 D2 F2 B2 D2 U' R',x2,L' R F D2,U F' U' L2 F' D' R B R F2 L2 U' B2,D' U R U' R' F' U' L2 R2 D2 L2 R2 F D,R' D B2 R' B2 R2 B D' F D2 B' L' D2 F',45
L' F D B' D' F B' U' D' R2 D2 B' U' D2 F B2 R L' D F2 U2,x2,D L2 B2 D2 L' D',U' F R2 F D' B L2 F L' D L2 F,U R U' R B F2 U B L2 D U' R2 U B2,L D' F2 D B2 R2 B U' R' U2 R' B2 L' B',46
U' R2 L' D F' B' L' U2 R U R L' B U D2 R2 B' F2 R D2 R D' R2 D2 F,x2,D' B2 U2 L2 F',R' B2 L U' B2 L2 R' B F D' R2 F',B2 D L D' L F2 D B R D B R F2 U,R F' U' B' U B F R2 B2 R' B R B R,45
L2 R2 F2 L U' F' B' L2 U2 F R' F2 U2 B U L R' D U2 F U2 L B2 L2 R,x2,U' L2 B F2 L,L' U2 B2 D' L2 D' B2 F U' F2 L' U',B F2 R D F D2 B' D' L' F' D2 F2,F L' B R2 D2 R' D' R D' R2 B2 L B F',43
L U B2 L B' L' U' L' U2 B U' L R U2 L' B F D2 U' R U',x2,D2 R' D' B' L' F',L' R F R' D' B D' F' D' B' D' F D2,D2 B2 R' U2 B2 D' U' F' D' U F2,L2 U B D' R B D R2 U' B' D L' B' D',44
L R2 F R B L D B' D' F' L2 D R' U' D B' L F2 U' D B2,x2,F' U R' D' R' B,B' D' B2 F L' R2 F L2 D2 U' R' U' F,D U' F' D U R2 B D F' U2 F D' B' D2 L,B2 U' F R2 F' U B2 D' L F2 L' D,46
F R2 L' U2 R2 U' F2 B R2 L B' L2 R B F' R2 L' U R2 B2 F' L',x2,D2 R2 B2 F' U' B,L F L2 D R2 B' U R2 B' F D',L F' L' F U L F L F2 U' L' F2 L2 F,D' F D2 B D F D F2 R2 D B2 U B,44
L2 F2 B' L' D L F2 L D' R2 F' B2 R2 B' F R' U' F' L' R2 F' B R2,x2,U2 L D2 B' F',D2 L B' L R2 D' R' D' L U F',D2 U2 F U2 B U' F' U B' F U F' D2,L D' F2 D L' F D U2 B R2 B' D' U2 F',43
U D2 F' R2 D' L U' B F U2 L2 B' F2 L R' D B F' D' R F2 L' F,x2,F2 L D' U' F',F' D L2 U' B2 U2 L2 D' B F R' B,D' F' U2 L' R2 D L' D L' R2 U2 L' F D,L D' F2 D B2 R2 B U' R' U2 R' B2 L' B',45
D2 R' B2 R U B2 U' B2 U2 F L' F U B R L2 F2 R' L' U' D2 L2 D2 R',x2,B2 U L2 D2,R' U' F2 L' D2 B' U B2 U' L2 B' D2 F2,L B' L2 B U2 F' D2 B' R2 U B' F' D2 B2,R F' U' B' U B F R2 B2 R' B R B R,45
R2 F L2 F' D2 R' U2 B' R2 D U2 F2 B2 U' R' B' L2 D L' B2 R',x2,L' B U2 F' L,D B2 D U2 B U L B' D2 U L',B R D' L' B L D L' B' L R' B',U' F D' R U2 L B L B' U2 R' D F2 U,42
F D' F' D' B' L R F D U L2 B' R L B L2 B2 U' B2 U2 B' F2 U' F2 R2,x2,D' F2 L2 R' D,R2 D' U F' U' F D' F D2 L2 R' B,D B D' R D' U F2 R F D R' U' B',B L B2 R U2 R U B' R2 B2 D' F2 D L',44
B' L2 U' R U' F' L U2 B' U R B2 F2 R L F2 R' U2 F U2 B' D',x2,R F2 D' L D2 L2 F',U R2 U' L R' U F' L2 B' F R B L',B2 L2 B2 D2 L' B2 L' B' D' B' L2 D' L2 D',R' D B2 R' B2 R2 B D' F D2 B' L' D2 F',48
L' U B L' U' F2 R L D' F2 R B2 L2 R' U B' R' F2 B2 D',x2,D2 F2 L2 B R' D2,B' R2 D2 F' U R2 D' F D' B U2,L D U L' D' R B2 R' D L F' D' U,D' F2 L F' L' D' L D2 B2 D' F' D B2,43
D F' U B2 D L U' B' D2 F' L' U' D' B' D2 R' B2 U L' R',x2,B2 D2 R' U B,L B' R' B2 F' D U' F L B' L2 R2,B L' B' D' U R B R' D U',B2 L U' R2 U L' B2 L D' F2 D L',39
L' B' D2 B2 R2 D' F2 D F2 R' L2 D B' U2 D L2 U' B2 D2 R L D L' R2 F,x2,R B2 U2 B L' D,B2 L B2 D U F' D2 B U B D,B D2 F2 D' L' R' F U L U' F R D' B',U2 F' R D U2 L B L' D' U2 R' F U' B' U',46
F' D' U2 B' L' D2 U L2 B' L' U2 F R' U L' F U' D' B' U,x2,F' U L' D' B',R D2 R2 B D B L U2 B' L2 D F2 L,D' R D U' L2 D' B' U B R B2 R2 D,U' F2 D' R U2 B L' B' L' U2 R' D F' U,45
F2 L2 B2 U F B2 U R U2 B' U' D B' U B' U' L2 F' D B2 U B2 R B2 F',x2,F D L D U2 R2,R' B L F' U' B' U L2 F' L2 R' F2 R',B F R U' B' R' F' U L2 B' F U' F',U B U B F2 U L' B U' B' L U' B' F2 U2,47
D2 B' L2 D2 R B' D L2 F' U2 R F2 B2 R L' F' U L U2 B2 F,x2,U L' R D2 B F',F D B2 L2 D2 U' R D' B L' F2 R D2,F' L2 U2 L' U' L U' B U' F D2 U F2 D2 B',B L B2 R U2 R U B' R2 B2 D' F2 D L',48
D' U B' U' F2 B R F' U' L' F' U B D' F D' R D2 F2 L2,x2,B L2 D' L2 F',B2 R2 D L' R2 D B R2 F2 D' B U2,U2 L' D2 F2 L' B2 R' U2 R2 F2 R' B2 U2,L2 B2 R2 B' D R D2 R U F2 U' B2 L B L,45
D' U' L U2 B' D F' U R' L2 F D' R' U R2 U2 B' F U L' U,x2,F' U' B' L B',D2 R' U' L' F' L' R2 F' L2 R2 F R D2,D' R U2 L F' L2 F U2 B' R' U2 L2 D U2,B' L2 B2 L R D L' D' R' B2 L B L,45
F' B' R' U D2 B2 U F' L' F' B2 L' F' R2 U' L2 R2 F L' U R L F' D',x2,L' R B R U2 L' D,F' U2 R' U' F2 R D' B' D U F L2 R2,B R D' L' B L D L' B' L R' B',L' B D' R D B2 U2 L U L' U B L,45
U' R' D2 R2 F' R2 D F' U2 R' D2 B2 F L F' R U D2 R2 F2 U,x2,U2 F2 L B U,F L2 F2 R2 U' R B D2 L' B' U2 L2,B L2 D U' F D' L' B' L' R' U R U L,B2 U2 R2 U' B' R2 U R2 U' B2 D U' B D',45
U2 L2 R' F R B L F2 L2 F' L2 B R2 F2 R F2 B2 D' U L B,x2,L' F2 U B D2 B,L' U2 F2 R2 F U L D F L2 U B2,L U' L' D F' U R' F2 L R U F2 L' D',D F2 L U2 R D' B' D R' U2 F' L F' D',46
R B2 R2 L' U B' L R U' R' U L U' D' F2 L R' B F R U' B2 F2 U',x2,B F R D2 B',B2 R2 B' L2 U' B' R D B' U2 B' D' R2,B' F' U B F' L' B' F' U B F' L',D' F L F' D2 B R' B R B2 D',41
R2 U' F2 U' D B L' U F U R' D' R2 L2 F2 B' D F' U F D2 L' U',x2,U B2 L F R2,B2 L R2 D2 L F U' B U B2 L2 F' R,R2 D2 B F' D' B' F L D2 R2,D B L D' B U R2 D' B' R' D B' U' L2,42
F' B R' D2 F' U' D B' F2 R2 L F2 D2 B U2 R' B' U' R' F2 R' B2,x2,F' D L B2,F R2 B2 U F L D2 B' R2 D R' F2 R',D' U R2 U F' U' F D U2 B' U B',R U' F' U F U2 R2 D B D' R2 U2 R',42
U D' F' B L2 B' L2 R2 D F L' U' F2 U' R L F' R2 D R2 F' D B2 R' U,x2,L' B2 D2 R2,L2 R2 U' R' F' D2 B' D L D L F L,D' R' D' R' D2 B2 D' B' U R2 D' F2 D2 U',F' U' F D2 U2 B' U B D2 U2,41
L U' R U R2 U2 R2 F' B U B D2 R2 U' L F2 B U L2 B',x2,U2 L' B R' F' R',R U' B L' D' L D' L F' U' F2 L' B',L2 F U' R U' L U R2 F' R U L' F',L' B D' R D B2 U2 L U L' U B L,45
D F' U R2 F2 D' B D' F D B D' L' R' U2 B U' D2 F' B D L2 U,x2,U2 R2 B' L F' U,R2 U2 R' F R U' F' D' U2 B' D R2,L B' F' L2 B2 F2 D' R2 D B' F' U2 L U2 L2,L D' F2 D L' B2 L U' R2 U L' B2,45
B' U2 L R D2 R D L2 F' R' D' B U' F U2 D2 B' R' U2 B D R' F2,x2,B2 L2 U F' L2 U',L R2 B' L B D' U R2 B' F2 R F2 D,L F U' R' U B' U' B R F',B F D' B2 L2 B2 D' B' F' D2,39
L' U' L2 D' B2 D U B2 F D' B R' U2 F2 L D U2 R U2 F U2 F U2,x2,U L' R2 B L',B R' B L' D2 R' D' U' B' F' D F2 D2,D U2 L U2 F L' F' D' U' L B L' B' U,B2 R U' F2 U R' B2 R U' F2 U R',44
L2 U' L' U2 L D2 R U L2 R' U' F2 L B2 D' R B' F2 L B2 U2 L D R,x2,B' D' L B' U',B2 F2 L' F' U' R D U B2 F R2 F2,D' F' U2 L' R2 D L' D L' R2 U2 L' F D,F2 D2 F L' F' L' D2 R' U B U' R F2,44
L F R2 B' D F2 R' U2 F2 R B2 F' U L F' D B D' L U D' F' L' B,x2,B R2 U' F' L' B,F2 D L' B' F2 R' F' L' B2 D F L',U' L D2 L' U' L D2 B' F U' B F' U2,D' B D B2 U B' U R F2 R U2 B2 L D2,45
D L' D' F2 R B L2 F U2 L' D F2 D' R2 D R2 U L B2 U' F D2 U2,x2,D B' U R D,D F' R2 D2 L U2 B2 L2 U F D' R' D2,L2 D B' U' F2 U' B2 L F' L' B2 U2 B D',D F2 L U2 R D' B' D R' U2 F' L F' D',46
D' L2 B' D' B' D U' F B' D B' R' B' D2 R' F' L2 R' U R',x2,U L2 D L2,B' R' D U R2 B U' L' F' U2 L F2,L F2 U F D' L2 R2 B' R' U' R' D U' L',D F L' F U2 R D' B D R' U2 L' F2 D',44
D B' R2 U' D2 R' B L2 F' U D B2 F2 R U' L' U L2 R2 D',x2,U' R' D' R2 B D2 B2,U' L2 R D2 L' D F' D U' F' L2 U F,B2 D' B' D' F U2 F' D L' B L D L2 B2,B D F D F2 R2 D B2 U B D' F D2,47
