scramble,orientation,step_0,step_1,step_2,step_3,total_moves
B2 F2 L2 U2 L' U' R2 U' F2 L F' R2 F' B L2 U L' D2 B2 L2 D',x2,R' B2 U L U R2,R D F' U2 B' D' U2 F D,U' R2 F U2 F L2 U2 F2 R2 D U' L D U2,L' B' U' L' R B2 L R' U' B L,40
B2 R' U' L F U' R U' L' B' L' R F2 B' R U' D L' B' R L D' L',x2,D' L' B' R' F U2,B' F2 D R2 D2 B2 R2 D2 B D R F2,L R' D F D' B2 F2 U R' F L' R2 B2 D2,U' L' U' L U2 L2 D' U' B' U B D L2,45
L' U D2 R' L' F R2 F R2 F' D2 L2 D2 U2 L2 F2 U' B2 R' L' D' F2 U',x2,D2 F2 R2 U' L' F,D' F' R2 F2 D F2 D' R' F U2 L' U2,R' F D' L B' D L2 D L F' D' B R D2,B2 L' B' F U2 B F' L' B2,41
L2 D L F B2 D B2 U F' L' U2 L' F R2 F2 R2 D' L2 U' R L' U R F2,x2,R F' R2 B L' F,L U2 L2 R2 F' R' F R2 U2 L D,R' D' L2 D' R' B2 L B2 D L2 R2,,28
D' U2 B2 L2 B L2 B F' R L' U F2 B2 L2 U L U L' R' B2 R' D2,x2,U2 B2 U R U' L2,B F2 R' B2 L' B2 L' U' B2 L B' F2,R B R U' R2 F2 D' U2 F R2 B' F2 L2 F' D',,33
U2 D L' R2 U' R D2 F2 D' R2 D2 R2 U' R D' R' B R2 D F B D',x2,D' B2 L D' L2 F R,D2 R' U2 L D B' D' B U2 R',L2 R2 U2 R U F2 U2 R D2 R' U R' U2 R2,B' F' D B2 R2 B2 D B F D2,41
F2 D2 L R B' F R2 F' B D2 U' L B' F' U' R2 B R2 F' B2 L',x2,F2 D B' D L B',R B D F' D' R2 F' L' R' F2 L B',R2 D2 L' R D L B2 F' R' B2 F D' R' D2 R2,B' F' D B2 R2 B2 D B F D2,43
F R B2 L' B2 L' D' B2 U2 F' L' U R' L F B2 D' L B' L2 B2 D2 U R F',x2,F2 D L U' B' U2 L,U2 L2 D' F' L2 D' R F2 R' U2 B',U2 F2 D2 L' R' F2 U B' U2 R' U' R2 B' L' R2,U2 B2 D U L U' L' D' B2 U B U B',46
L' F' L B2 R2 F' D2 R' D' B2 L F L' U D L' D2 L F R' D,x2,B U2 L2 F L',D' L' R D' L2 B' D2 L' B2 R2 B',U R2 F' R' D U F2 L U' F2 R2 D2 R U' R',,31
B F R2 B2 U F B2 L' U D2 L' U R D2 R' U2 D' F B2 D2 B L' F' R2 L2,x2,R' B2 D' L U' B',B L2 F2 R' B' U' L2 F2 R' D B,D2 R2 F L D' L F' U2 B L2 B' R F R2 B R',L' B' U L' R B2 L R' U B L,44
