scramble,orientation,step_0,step_1,step_2,total_moves
R' D U' R2 D U R L B2 R' B F' U F' R' B' R2 U' B2 D U',x2,D B D2 L U' L' D F2 L2 R',B L2 D' F' L2 B R' B2 L F2 L' U2,B D' R' B' R2 B R2 D R B' R',33
B' L2 B R' L' U2 F' D F B R2 B2 D U L R' F2 R B2 U,x2,L2 F' L' B L' U R U2 F' D2,F2 L F D' L2 U' B D' F' R2 B' U,B2 D' U' R D' U2 F2 U' R' D2 B2 L' U,35
U R' U2 B2 L2 U' F L R' F' B2 D' B F R' D' L2 B' U' F' D F2,x2,B R2 D' L' B2 U2 L' B' U,B D B' F L' F',D2 R D' R2 U R' D R D B' D2 U' R2 D',29
L2 R2 F' U R' L2 D R2 F' R2 F2 D' B' U D F2 B' U R B' D2 F',x2,F R F R2 D U B2 L' B',U B2 R' F' D2 R2 D2 F R B2 U',B' U2 R2 U B L U B' R2 B L' B2 R B2,34
B' D B' F' U' D' R' U' R' D B' U2 R L' D2 R D' L R2 F2 B R,x2,L R D2 F2 L2 U' R' B U2 L,F2 L' D L2 D L' D2 F2 L' D' L,R' U2 B2 D B' D' B2 R B U2 R B' U2 B,35
L U' B2 D R' U L D2 F' L2 B2 L U' B2 D2 B' L' D2 B' D2 U2 R B2,x2,L D2 R2 F D' R2 B F' R',U' B2 L' R2 U F U' L R2 B2 U,F' R' D2 L D2 L2 D F2 D' F' L' F' R F',34
F' B L' B D' L' D B2 D R' L' B' D R2 U2 D2 F2 B D' R' L' D F',x2,R' B2 R' F D L U' F' R' D2,L2 R' F2 D' F2 D R F2 L2,D' B L' B L B' D R2 D2 U2 R' D2 U2 R2,33
F D' F D' R2 F2 U' L' U' L2 D2 B U2 F D' U R2 L' D R' B U,x2,U' L F U' L' U L' D2 B2 R' B,L' B D2 F D F2 R F R' B' L,U2 F' U L' F' L F L2 U2 B' U F U2 B,36
F B2 D B L F' B' L' U' D' R' F2 R2 U2 R2 D' R F2 R' U,x2,F2 L' U2 L' D F' L' B D',L2 F' D F L D' L' D' L2,L2 F D' F' L2 F U2 B2 R B' R' B' D U2 F',33
L2 B' L2 U2 F B2 U B F D' U2 L R2 B2 F D' B F L' D' L D,x2,D B2 L' F' U2 F' U R2 F' R',F2 L' B D F' D2 F D F' D' B' F',F2 L' F U' B' U B U2 L2 U' L2 B' F U B U',38
