scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
B R2 F2 R2 F' R2 U2 R L U2 B D2 L' D2 U' B R2 B' F' U2 L2 R D,x2,U F2 R F' R2,B2 L R B' R D' R2,D B2 D F L F L F2 D2 R,L2 D2 B' F' D F D' B D2 F' D F L2,L' B2 F2 R B R' B2 F2 L B',45
L2 D' U F' L' R2 F' L R' F' L' U F' U2 D R L U D F2 U2 D2,x2,F' R,D2 L B2 D R2 D L2 R2,D' F L2 D2 B2 L' B' L2 U' L U F' R2,F' L2 B L2 U' B' U L2 D2 B' D2 F L2,U' B U R D L B' L' D' R',46
F2 D2 F2 D2 R2 F2 B L' R' B R U F2 L F2 L' F L' R B D' B U2 R,x2,D2 U' F' R' B2,L' D' F' U2 R2 U2 F,F D' L2 D2 L2 U B' D B U' F',R2 U R2 U' B2 R2 B F' R' U2 R B F,U L B F' D' L' D B' F L',46
L2 D L' F' B D' R2 F2 D2 R' L' D2 U' R2 L F' L U L D B,x2,B2 R' B2 U,R U B2 U' L' B L' D2 R',L D B2 D F2 U' F2 L D2 L',B' D B L2 B L2 B2 D2 F U2 F' D B,R D L B L' D' R' U' B' U,46
R' F R B' F D2 L' B R' B2 L2 B U' B F U' R F2 U2 B2 L2 R',x2,R' D2 U' B2,L U' L2 D B D L' B2 U,D F L F L U L2 B' L B2 U' F2 D',B' U' L' U B R' U B' U' L B R,L B F' D' L D B' F L' U',48
B' L2 B2 R' L' B D2 U B2 U2 F2 L2 D' R L2 B' D' B' D2 L' B F' D2 U' B',x2,B U L D' F2,B L' B2 U' B' D B2 L U,B2 D B R2 F U' L2 U L F' R2 D',B' D2 F L U L' F' D2 B D L' D',B L' B2 F2 R B' R' B2 F2 L,48
D2 U F' L D2 R L' F' B D R2 F2 R2 F' B' L D2 R' B' F2 U' B' L U2,x2,F2 L F,L2 R U2 R' F U2 L' B2 R',R2 F' R' U2 R U2 F' L' F' D' F' R',B' L' F U L B F' L' F' D F D',L B F' D' L D B' F L' U',46
L2 B' D B L' B L D L D B' L2 U L2 D2 U' L' U' B2 U D2 B' F2 D',x2,U B' D' F R,B' U' L' U B D L2,D' B2 F' R B U' R F R D B R2,B U R F D L B' L' D' F' R' U',F R2 B' R' B' R B2 R2 B' F' U' B U,49
L D2 F2 U' R F' B' R L2 F2 U2 R2 L2 F B U' B D' L' F' R2 F' U R F,x2,D F2 R F,L' R' B F L' F' L' R,D B2 D2 B2 D B R' D' R D R B,B' F2 U B L U2 R U' L' U R' U2 F2,L U' L' D' B2 U B U B' U2 B2 D U,50
D' U2 F' L F2 L' U2 B' R' U L U' D R' B D' U' B2 R F,x2,R' U' F' U,L2 R' D' L' B' D L2 R,R' B' D' B R2 B R B2 D B' R B,R D2 R B' U2 B R' D2 R B' U2 B R2,U L' B2 F2 R D' R' B2 F2 L,47
