scramble,orientation,step_0,step_1,step_2,total_moves
F L2 U2 F B' R L F' U B F2 U2 L B' R' B' U2 B' F U',x2,B L F' R2 B' L R D2 U' F2,B' R B' U2 B U2 B' R U2 R' B L' B2 L,L2 U' B L B' L' U L2 U2 L' U2 L,36
F R B R U D R' B L R' B2 R U' D' R2 F B' R B2 U' R L B' D2 B',x2,F' L2 D R B U2 F' D,F R' B' U2 R U2 B F2 R' U2 R F,D R U' R' U' R B' U' B' U B U2 R' D',34
B2 D2 B' U F B' D2 R2 U' D2 R' F' U' L2 R B' L2 B2 D F U' F D' B' F2,x2,B' L2 R' D2 R' D' F' U B,L D' F' D R F U R' U F' U2 L',L' B U' L2 U B2 L2 D F2 R2 U B' F2 L,35
R2 F U L R2 F D U2 F2 U' F2 R2 L B2 D2 F B D' R F2 R2 L2 B U',x2,U L2 F' L B' U' R B R',D' B' U2 R B' U2 L2 R2 D F' L2 R B D,L' U' B2 U F U' R' B R B U F' L,36
F2 R' U D2 R B F2 L' B2 F2 D' B2 F' U2 L F2 D2 B2 R2 L B2 L2 U2,x2,B2 F' L' R2 F2 R B' L2 B2 U',L R' D2 U2 L2 F' R B2 F' R' F D2 U2 F2,B' U F' L D2 R' B R D2 L2 F L U' B,38
F2 U' F' D F2 R2 F L' R' F2 R B R D2 U' R2 L B2 L' F L' B2,x2,B L D R' D U' L' R2 D R2,R2 D' B L2 U2 L' F2 U L U L2 B' D R,F U F U L' B2 R' B2 L U F' U F',37
R B U2 B' R2 L B' R2 B2 D' U' R2 B2 D2 U R2 D' U2 B U,x2,L U2 B2 L2 U F' R2 D2 L' U,L U2 F2 L' B2 R' F L2 F R2 B2 L2 U2,F2 R D B R2 U2 R B' D' B U2 F2 U B',37
U' D2 L2 R2 F2 L U' D2 F B2 R2 U F' U2 F2 U' R D2 B' F' R' F2 R',x2,D B' D R B2 L2 F' D' B' F2,U' L F2 R U F2 U' F' R' F' L' U,R' U L2 D' U R' U' B' R' B R D L2 U' R,37
F2 U' R2 D' R F' B2 U2 L B' F' L' F' R' B2 U' B R' F2 D R2 F2 D2 B2 L,x2,U2 L2 F2 D U F L' D' L',U R B R2 D B D U R2 U2 B' F L2 F',L' U' R B' U R' U' B' R' B R B R' U L,38
L R B2 L2 R D F' L' D2 L2 F R' L' F' R B' U2 D L2 U' R2 B2 D,x2,F D2 R2 U2 F2 U' B' F D',U2 B U2 F2 U' R F' R' B' U F2 U,D2 B U' F U F' L2 U L F' L F2 U' B' F' D2,37
