scramble,orientation,step_0,step_1,step_2,step_3,total_moves
L F2 L B D2 L2 D2 B' L2 R' F2 R L2 U L D2 R2 L2 U B L' U B,x2,L' F2 R' F' R' U B' F' D2 L U',B' F D R2 D' B F',R B' R' B2 L' D2 B' D2 B R D2 L R',D2 R' B2 L' B' R D2 B' D2 B2 D2 L B D2,45
R2 F2 R' B2 F' L2 D' U' B' R D2 U2 R B U L2 U B2 L2 U2 D B' R2,x2,R2 U L F2 U F R2 D B,R F U2 F U' F2 U' R' F',R' U R U' R' F2 R2 F2 R' F2 R' F2,,30
L' F2 D L B' F' L' U' R2 U F U2 L' F' L' R' B F2 D' R2 B2 U' B' L,x2,U F' U B' F2 L B' F2 R U' B,D R F2 D F' R D' F' R' D',D' F2 L2 F2 L2 D2 B' U' F2 U B D' L2,L2 B' L F2 L' B L F2 L,43
U' R' D2 R B' L D2 R2 L' B' U L2 U2 R' L2 B2 U R2 U R2 L' D' B D2,x2,R B2 L' U R2 B' D L2 B R,U' B L F2 L F L2 B' U',F R' U R U' L2 R B R' B' L2 F',D' L2 B U' L2 U L2 U B U' B2 D L2,44
F2 D L2 D U' B2 U2 R' F' R2 F' U2 R B L U L2 R U R2 B',x2,R U' F L2 D B2 L' U2 L2 B2,U' L D2 U F2 D2 F U' L' U,R F2 R' U B2 U' R F2 R' U B2 U',D2 L2 D L2 D L2 D2 B L' B' D' B L B' L2,47
F L D2 R2 U D' L' F B R' F' D' R' L' U R' D L2 B F2 R2 L' F',x2,L2 R2 F' R U2 L F D2 B',R' U2 F' U2 R F,L2 D' F D L2 F R2 B2 R2 D' F D F2,L' R' B2 L D' B L R2 F U2 F' L' R2 B' D R,44
U2 D' L' F B L' F' L' B' U2 R D' B F L' B L' R2 U2 F,x2,F L2 B U' R2 D' L' U R F' D2,R2 F' L2 B U R U' L2 F R2,R' U R D R' D' U' L2 D R D' L2,L R2 B2 R' D L' F L2 U2 L2 F' L D' L' R',48
B2 F U' B2 F' L2 B U L' U R U2 L' R2 D' B U2 F2 L B2 R' F2 D,x2,B' L' U F' R2 D' L F' L U,U R U2 R' U' F' U2 F,B D L2 B2 U' B' D' F U2 R2 B2 U F' U2,U' L2 F R' B' L B2 R F2 R' D2 B' R F U,47
L B2 D2 L U D2 L' D2 L2 D B2 U' F D2 R F' B U' D R2 D L B',x2,D' F' U' F' U B F' D' L B',R' F U L D' L' U' R F',U2 L' R2 U2 R B' L' B2 L2 R F U2 F',R' F2 R D' L' B' F U' R U B F' U2 L D,47
R' U2 R D L R D F' L2 R B2 F2 L' B R L2 F' L R U' L',x2,L2 U' L' D B U' R B' L' B,B' R U' R' U B,R' B L U L' U2 F' U B' U2 F U2 R U,L' R2 F2 L' D' B2 L B F2 R' B' U2 R' U2 L U',46
