scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
B2 F2 U F2 L D' U F L2 B' F R U L F2 U B2 L D2 L' R' B2 F D,x2,U2 L2 D' B U' R,F D U2 L2 F' L' D B D2 L B',F R D2 R' U' L U B2 L' F',L' D L2 B2 U' R2 U B2 L2 D' F2 L,,39
B2 D' B' D2 B' U' B2 F L' F2 R' F' B2 L' F2 R2 F' D2 U' L U' F2 R,x2,F2 U L2 B2 L' U2,D' R' U' F2 D' F' L' U B' D R,R' B F' R' B2 R B F R,F U' F D2 F U F' L D2 F2 D2 L' D2,F L F L' F2 L2 B F D F' D' B' L2,52
R' D' U2 B2 U2 B' L B' L2 F2 R2 D2 B' F2 L2 F' L D R F',x2,R F' U L' B2 D2,D' B D' B F2 R2 F2 R' B2 D2,R2 D' B F2 U B2 U' B F2 D B' R2,B' F' L B2 R D2 R' D2 B' L F' L' D2 F2,,42
L U' L2 D' U L D' L' U2 L U2 L' B2 R' F U2 D F' L2 U2 R L D' U' R,x2,D2 F' U' L' D2,L' F' R' D R2 U2 R' D F D',B' U' B' U' R B U' R' B' U B2 U,F' U2 F2 D' B D F' D' B' F' U2 F D,,40
L2 D2 U2 F2 R B L2 F' B2 U2 L2 U' B' L' B R2 D' R2 U' B,x2,L2 D2 B D2,F D B U2 B D' F' L2 B2 D',R2 B F' U B' U' L' B' L F R2,B2 F2 U' R' D2 U' B2 D' R' D U2 L' D2 B2,F L F L' F2 L2 B F D F' D' B' L2,52
L2 R D U' B R U B2 F2 D2 F2 U' R L2 D' B D2 L' U R2,x2,L2 B U2 R D2 B' U,D2 L' U' R U2 F2 L2 R' F U,L D R' B L' B' R D' L',B D2 B2 U2 L B2 R B2 L2 F2 L U2 B,,39
B2 L2 D2 F2 U' L2 U2 L' F' R' U L B2 U' F R U' B2 U2 D B',x2,U2 F' D' L D2 B2 U',U R B' U L2 D2 R' U B' L U B2,B2 L2 B D2 U R D U' B D B' L2 B2,F L R' F R2 B' D2 B L' R F2 R2 F',F L F L' F2 L2 B F D F' D' B' L2,58
U2 L B2 U' F' D' U R2 D R2 L F2 R' F L' B' U F' U L F2 R' L B2 R,x2,L D' B' D' B2 F',F L D2 B2 R2 B2 D L D L F L,R2 B R D' R2 D2 L' D L D2 R',D' L2 B U' L2 U L2 U B U' B2 D L2,F L F L' F2 L2 B F D F' D' B' L2,55
R D2 R U L U' D2 L R' F2 U' F2 B' R' D2 F' D R F2 B2 U F',x2,L' U L B' F' D,L' B D U2 L2 F U B2 U R2,R' D' B U' L' D' L U B' D R,B R2 F' U2 B2 D B' U B' U B' D' F,F L F L' F2 L2 B F D F' D' B' L2,53
U2 B' F2 D' L R2 B' D U2 F2 U' D2 L' R F2 R2 U' F L B U' F' R2,x2,D' U2 R2 D,B' L' F U' B F' R' D' R' B R2,D B2 U B D2 R D B' R B R U' B',R F2 L F2 D2 B R B' D2 R' F L' F',F L F L' F2 L2 B F D F' D' B' L2,54
F L2 U2 F B' R L F' U B F2 U2 L B' R' B' U2 B' F U',x2,F R F R D',D2 L' D' R' U R' U2 L U R D2,R' B2 R B D F R D2 R' B' F' D',F' R' F L2 F' R F L2,,36
F R B R U D R' B L R' B2 R U' D' R2 F B' R B2 U' R L B' D2 B',x2,L' D2 U' L2 B2,B' L' F L U' L U' L2 B F',L2 B D L D' B' L' U' L' U L2,U2 B R' B2 L F' U2 F L' B' R2 B2 U2,,39
B2 D2 B' U F B' D2 R2 U' D2 R' F' U' L2 R B' L2 B2 D F U' F D' B' F2,x2,F' L2 R2 U' R U2,R' D2 U' L2 F' U L U' F U R,R2 D' B' D L R B' U B U' L' R,F L2 D' B2 D2 B2 D' B2 D' B2 L2 F',,41
U' D2 L2 R2 F2 L U' D2 F B2 R2 U F' U2 F2 U' R D2 B' F' R' F2 R',x2,L2 D2 B D' L F U',F U L U' B F L' B' U F2,L' F L' F' L2 F L' F',D U2 R' B2 U R U' R' B2 R D' R U2,F L F L' F2 L2 B F D F' D' B' L2,51
R2 F U L R2 F D U2 F2 U' F2 R2 L B2 D2 F B D' R F2 R2 L2 B U',x2,L' F' D R' U' B',R2 U2 L2 B' F D B L D U2 L' B,B' F2 U R' D2 B' U B' U2 L' B' D2 B,F' D' F2 D' B D F2 D' B' D2 F,,42
L R B2 L2 R D F' L' D2 L2 F R' L' F' R B' U2 D L2 U' R2 B2 D,x2,F' L' B D2 U2,U' F' L2 U R2 D R2 F L2 F',U2 L2 B F D R2 D' B' F' L2 U2,F' D' F' U' F' U F' D' B' L2 B D2,,38
F2 U' F' D F2 R2 F L' R' F2 R B R D2 U' R2 L B2 L' F L' B2,x2,B' L' R' D' B D' U,R' D R2 D' B' L D L' R B R2,L D2 R2 U' F U R2 D2 L' B,R' U R D2 R' U' R D2,,36
R B U2 B' R2 L B' R2 B2 D' U' R2 B2 D2 U R2 D' U2 B U,x2,D R' U2 B2 U2,B R F' R' U2 B F L' B2 R2 D2,U F' L2 D2 R' F2 R D2 L2 F U',L2 B2 L F2 L' B2 L F2 L,,36
F2 R' U D2 R B F2 L' B2 F2 D' B2 F' U2 L F2 D2 B2 R2 L B2 L2 U2,x2,B2 D2 L U' R B,L2 B' F D R' D' L2 F L' U' B L',R' B' F L U' L' U2 B U' F' R,L2 B L2 U L2 F2 U' B' L U F2 L U' L,F L F L' F2 L2 B F D F' D' B' L2,56
