scramble,orientation,step_0,step_1,step_2,step_3,total_moves
L2 R2 F2 L U' F' B' L2 U2 F R' F2 U2 B U L R' D U2 F U2 L B2 L2 R,x2,R2 D' U' F2,L U F D2 F L2 D' F2,L2 B2 L B' D' B U' L U' F2 U2 L' D B2,R2 U' B' L' D' B2 D B L U B2 R2,38
D' R F2 R F' B U2 L2 R2 F U D B2 R2 F' D' R2 F2 R2 D2 F2 B2 D2 U' R',x2,D R D,D2 L' F' R' F' L D2 R,R' B' U B2 U2 F U' B' F L D2 F2 U' L2 R2,L' B2 U2 F D B F' R' B' F2 R' U2 B2 D2,40
F R2 L' U2 R2 U' F2 B R2 L B' L2 R B F' R2 L' U R2 B2 F' L',x2,D2 U' R F',F U' B2 R' F2 U' B2 L F,L2 R' B L2 B2 U2 B U2 L' R D L2 D' L,D B D' U R2 D U' B D',36
L' F D B' D' F B' U' D' R2 D2 B' U' D2 F B2 R L' D F2 U2,x2,L2 B' D,B2 F' U' F U2 R B2 L,B' D' U R U' F' L D' L' F2 U2 R D R' U2,R2 U' B' L' D' B2 D B L U B2 R2,38
U' R2 L' D F' B' L' U2 R U R L' B U D2 R2 B' F2 R D2 R D' R2 D2 F,x2,B' D2 R B2,B' L B2 R U' R B' U B',L2 D' B U B' L2 U' F L' F' D B' D F2 L2,L' D' L R' B2 L' R D' L,37
U D2 F' R2 D' L U' B F U2 L2 B' F2 L R' D B F' D' R F2 L' F,x2,L D' B2 F',F U' F' D B2 D2 B2 D,U2 L2 U2 B' U' F' R2 B2 U' R' U B' L2 U2 F2,B' D U' L B L' D' U B R',37
D2 R' B2 R U B2 U' B2 U2 F L' F U B R L2 F2 R' L' U' D2 L2 D2 R',x2,U2 R D F2,R2 D' B2 F' U2 R' D B' U,L' U F2 U F U2 L' U R2 F' U2 B' F' L' U2,L' D' R' B D2 B2 D2 B' D R F D2 F' L,42
L R2 F R B L D B' D' F' L2 D R' U' D B' L F2 U' D B2,x2,D2 B' F2 L' D,U' F2 L2 D2 R2 B D' R2 F2,D2 B U' B U R2 U2 B' D2 R' U2 R B' U' F D,U F R D B' R2 B2 R2 B R' D' F' R2 U',44
L2 F2 B' L' D L F2 L D' R2 F' B2 R2 B' F R' U' F' L' R2 F' B R2,x2,R' U L' B2 F,B' L R' B F2 L F2 L,B2 D2 F D R' D2 B' D' L' B L B' L' R B2,R2 D' U F' R F D U' R' B' R',39
L U B2 L B' L' U' L' U2 B U' L R U2 L' B F D2 U' R U',x2,L2 B' U' L' D,U2 L' D2 F2 U B' U B D2,B U F' D2 F U2 R' D F' D' R U2 B' L2 U' B',U R U' L' R' B2 R2 B R' B' R' B2 L,43
D2 F D U' R B R' D U' R' F B U2 F' B' R' U2 D B L2 B2 F' D',x2,L2 B2 U B' D,U' B' R' B' U R2 B2 L',D2 F2 U' R U2 R' U2 R2 U' F' D2 B' U2 B',B R B D U' L' B' L D' U B2,38
R' U2 F2 B' R' B F' D B' F' U' L2 R' U R2 L U2 B' L U2,x2,B F D R' D',L B2 R' U' R' U2 B2 U2,B2 D' F2 L2 F2 L' D L' D2 B2 D F D2 B,F' R2 U2 R2 D B' L' D' B2 D B L D' F,41
L2 U B R' U' R' L' D2 L R B L U' F U2 L' D2 B' U B' L' B U2 D B2,x2,R' B2 F U,U2 B2 R F D B2 F2 D' F,B L' B2 U L D2 F2 R F2 R D2 B' U' B2 L,R2 D B2 D' B' R' D' R2 D B R',39
B F' L' U2 F' U2 R2 L' D B R F' B' R U' D R' U' B2 D L F2 D R,x2,U F2 R F2 D,D2 F2 D' B F' D' R B',L' U' L2 D B F2 L2 B' F' D' U2 L U' L U2,L' R' D L R' B' R B' L' R D L,40
R B U L U2 R U' L' R' F' L U F U' F2 L' R' B2 L2 F' U',x2,U' R2 D2 F2,D2 F' R2 F L' D2 B L',L' R' U2 B U' B' U' B D L' D' B2 R' U2 R2,B2 D U' L B L' D' U B R' B,38
L R2 D' U F' R' L2 D' F2 U2 B2 U B' D U' L' B U B' U' L' D2 U2 B U,x2,U' L D' B2,F' U2 B' L U F R2 B,U L' F2 U L2 B' D B' F R2 F2 D' L B F,L' D' L R' B2 L' R D' L,36
L' B' R D' U F L' U L2 U' F' B2 D2 L' D' U B2 R2 L2 B L,x2,L2 D2 R D' B2,F D' B' F' R B L2,B2 D' L B' D2 B L F' U L B2 D2 U' B L',D2 U2 F D F' D2 U2 B D' B',37
D2 R2 U2 L' B D2 B' F L' D' B2 R U L2 U' F2 L2 R D2 F L' U B L',x2,D' R' F D,L F' U' L2 D2 F2 D F',U B L B2 D' R2 U R' U R' D2 U F' D' B',U' B2 F2 D B' D' B2 F2 U B,37
R2 F2 D' B2 U L' U D' R2 F' R' D2 F2 L D2 U' L R' U B',x2,F' L F' D,F D' B2 R' U' F' R B2,U F2 D' B' F' U' B2 F R2 B' R' B2 R D F2 U',F2 L B F' D2 B' F L F2,37
U' D R' B2 U2 L U2 L D B' F' L2 R' D B2 D' R' U2 D2 F D',x2,F D' R' F,R B' U2 L U' R' U,U2 L' R2 B2 R' D2 F' R D' U L D' F U' F' R',L' B R2 D2 B2 D2 R2 B2 D2 B L,38
B' U2 L R D2 R D L2 F' R' D' B U' F U2 D2 B' R' U2 B D R' F2,x2,U2 L' U B' D2,B' F' U2 L F' L2 B F2 U2,U F2 D2 U F' D R' B L2 R' F' U2 B' D,D2 U2 F D F' D2 U2 B D' B',38
D L' D' F2 R B L2 F U2 L' D F2 D' R2 D R2 U L B2 U' F D2 U2,x2,D2 B U,F D' B' F' L R B,U' L R' D' F D2 F2 D' U2 B' L2 U' L B2,B' D U' L B L' D' U B R',34
