scramble,orientation,step_0,step_1,step_2,total_moves
F2 D2 F2 D2 R2 F2 B L' R' B R U F2 L F2 L' F L' R B D' B U2 R,x2,B L2 D2 L' R' B' U' R U2,B R F2 D' F' D2 L2 D L2 R' D' B' D2 F',D L2 U2 B U2 L2 D2 F D,32
B R2 F2 R2 F' R2 U2 R L U2 B D2 L' D2 U' B R2 B' F' U2 L2 R D,x2,R2 U B F L U' B' D,L D2 L2 R F D2 U L2 R2 B' D' L2 D2 R B2,B F' U' R2 U' B F' L U2 B2 F2 R,35
B' L2 B2 R' L' B D2 U B2 U2 F2 L2 D' R L2 B' D' B' D2 L' B F' D2 U' B',x2,L2 R' U F' D R D' B L2,F' D R2 F2 L F' L' F R2 U' F2 D' U F,R B2 R2 B' R U F R' D F' U' B',35
L2 D L' F' B D' R2 F2 D2 R' L' D2 U' R2 L F' L U L D B,x2,R2 B L D2 L2 D R2 F R,B F D L' D2 R' D L2 B2 R F D2 F2 D' B',D' B' L2 D2 L2 B2 U2 R2 U2 B' D,35
L2 B' D B L' B L D L D B' L2 U L2 D2 U' L' U' B2 U D2 B' F2 D',x2,L R U B' L2 F2 D' R2 U',D' U2 B L2 B R' U2 R' F' D' L' D' F R2 D,B U R' U' R F R' B' R D F' R',36
L2 D' U F' L' R2 F' L R' F' L' U F' U2 D R L U D F2 U2 D2,x2,L' R' D' L2 U2 B' L2 F2 D,U2 B R2 B L2 R2 B2 D' F' U2 B2 U L F L B',B D L R' B2 L' R D B',34
L D2 F2 U' R F' B' R L2 F2 U2 R2 L2 F B U' B D' L' F' R2 F' U R F,x2,D' B U2 B L' B' R2 D' U L2,D F' U2 L2 U F D B2 F2 U F2 R' B' D U2 B,R U2 B F' L2 U' R2 U' B' F R D2,38
R' F R B' F D2 L' B R' B2 L2 B U' B F U' R F2 U2 B2 L2 R',x2,L' F2 L' D2 F2 U2 F',D' L R' D2 L2 R' U' B' U2 B R' D2 R' F2 D B2,D F R2 U2 L2 B2 D2 L2 U2 F D',34
D2 U F' L D2 R L' F' B D R2 F2 R2 F' B' L D2 R' B' F2 U' B' L U2,x2,U2 B' D B' L D B U2 F',D L F2 L' F2 D2 F' D B' F D' F' D2 B F',D' B' L2 D2 L2 B2 U2 R2 U2 B' D,35
D' U2 F' L F2 L' U2 B' R' U L U' D R' B D' U' B2 R F,x2,D2 F' U2 L R' D R' U2,L2 F' U2 L2 R U2 R2 D2 F' R2 F L2 U L2 B' U',F R' D B F' R' U F' R U' B' F R D',38
