scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
L' U' F' U D2 F' D U R L' B D R' U F' R2 B2 L' U D' B2 F2 D' B2,x2,U2 L D B U2 F2 D' L',L2 U R U' B' L2 R F' R',B R2 U' B U2 L U2 L' U2 B' R2 B',R2 D R' U R D2 F' R U' B' R' B D,D' F' L' F2 L D F R' F2 R2 F2 R,54
D F2 U2 F2 B L2 D2 U R2 F R B L' B2 U2 D2 F2 R' B' R2 F2 R2 F' U',x2,R' U2 L B' L' R F U',R B' D' L2 D B R F R2,L U R' B U L2 B2 D' B2 F U B' L',B D B2 U R' U' B2 U2 R' D' R U2 B',L D' L D' U B' D B D U' L2,54
F2 U2 R D' R' D R F2 B' D' L R' B' R' U' F' U2 R' B' L R',x2,L U2 B D U' R' F2 R,L' R B2 L R' U2,B' L' B' L' R2 D2 B L2 F' U2 B,D' U2 R2 F' R' D R' U2 B D B D' B',D2 B U' B L U B2 D F D F' R,50
F L' F2 D' R' F B' L B2 U' L2 B' R2 L2 D F' R' D2 B2 U' L U D2,x2,U' R F2 D' R B L D,U2 F' R' F D R D' R' U2,B' R D' F D' R2 B2 U2 L2 U B' R,L' D2 B2 R2 F2 L2 F R' F R' D2 L B',U' B2 D B D B' D2 B2 D U R D' R',55
R2 D U' F2 B L2 B' D' L2 R F L' R' D2 B2 R2 D R' U L' U F',x2,L' D' F2 L R2 D2 B2,U' F2 L2 B R2 D' L2 F U',L2 R2 U F' L U F U2 L2 F R2,B D B U2 L2 D2 U' F U' R2 D B2,B D U' L F2 L' D' U B L2 B2,50
F R U2 D' F2 D2 F U R2 D' U' R B2 R2 D2 R2 B D' U L' F R' U' D2,x2,L2 B2 D' B R U F' L,B2 L2 B2 U' L2 U L B L,U' F U2 F' R' F' U' F2 U R U2,R2 D' B U2 L2 F L F' U L B' D U,B D U' L F2 L' D' U B L2 B2,52
L2 U2 L2 F L' R' F D' F' R' D2 B2 D2 F' D' L' B2 R2 F' L',x2,D' L2 F U2 F2 R' U2,L B' D' B D L B2 L2,R' B R2 B2 F R' B2 F' R2 B' U R,L2 B R' B U B2 F R2 F' U' L2 R D,R F2 R2 F2 R F' D' L' F2 L F D R2,53
U R L F U L2 U2 L R2 F2 R2 U2 F2 B2 R2 F2 R' U' L' F' D,x2,L R' F U' F' D' L2,U2 F' L D2 L' F2 R F' U2,L B D F D' B U L' U' B2 L',U B2 R' F' R B' R U' R U R2 B' F U',D' F D F D U' R' D' R' U,51
R2 U2 F2 D2 R' B' D' B2 R' B' L' B R L F2 L B2 R' D2 U R2 U' B' D2,x2,B2 U R2 B R' D2 B2 D R',F' D' F R D L2 R' B' L2,B R U2 F2 U F D' L2 D R' B' F,B D2 B R' U' L2 R D2 R' B U B' R B',R' B F' U F2 U' B' F R F2,54
R2 D' F' R L2 F' R' U2 F D2 L R' F2 U2 L B' R2 B F' L' F L R2 U' B,x2,R' D R' U' F' R F' L,D' R' D2 R D2 F D F',R2 D' F2 R2 B2 U' L2 B2,L U R' F' U2 B' L2 B' U' F U2 B2 L',B R' U' L' U L R B2 L2 B' L B L B,51
R2 B2 R' B' L D' R2 U2 R2 U B' R U F L' U' D2 L' F L2,x2,U' F R' B D' R2 U2 F2 D',D' B' D B F' R D R' F,U' L U2 R' U L' U B2 R2 B2 U2 R,D' B' L2 U2 R2 U F' U L2 D' B,B U2 R2 D2 F D' U' R D U' B' L2 D2,54
R2 B U' B' D L R D2 L U B' U R' F' L' F' U L' R2 B' U B U,x2,F2 U' B2 D F' U F2 U2,L B2 D2 L U2 R' U2 B L2,B' F2 L D' L' F2 L2 D2 L' F L' B,R F' R2 F U F R F2 R' U' R2,R2 D' F' L' F2 L D F R' F2 R2 F2 R',53
U2 B2 R' F2 U2 L2 R U' F2 D2 U2 L' R2 F2 B2 R F2 R' B' R,x2,D L' B2 L2 R D2 U,R D2 R' B2 L' B2,D U2 F U' F' L2 D' B D L2 D' U2,R D' B U2 L F' L' F' U2 B' D,D R' F' R' F2 R F D' R' F2 R F,48
R2 D R F L B' L2 R D U2 F' R D L' U2 B2 R2 F2 U2 L' R2 D' F2 B2 R,x2,F' L' D2 B2 U' R' U' B,R B2 R' F' L D2 F U2 L',B' D2 L' D' B D2 R' F R F' R D,D R B D B2 D' R' B' D' R2,D2 F' L2 U2 R2 B' U2 L2,47
L F' D2 B D' U2 R' F2 D U2 F R' B2 R' F2 R2 D2 U R U' L2 D2 F2 D2 U,x2,U2 R' U R2 B2 L' R' F2,L U R D R' U' L',R D2 B2 F2 L' U' B' D2 U' F' R2 B2,R' D' B U' B' D2 L2 B L B' L D' U R,D L B2 U2 F2 R U2 B2 D,50
L B2 U B' U' L B' R B2 U2 F U' B F2 D2 L' R B L2 D2 R B2,x2,B' L2 U B' F2 L D2 R,R2 F' R2 B2 U' L U L' B2,D B2 U' B' F2 U2 B' R2 F D' R2,D2 R B U2 F R' F2 U2 B L' B' R2 B',L R D2 B D R' D' R2 B' R' D L',53
