scramble,orientation,step_0,step_1,step_2,total_moves
F B2 D B L F' B' L' U' D' R' F2 R2 U2 R2 D' R F2 R' U,x2,F2 L' D' F' U B L' B' R2,D U2 F' L2 F2 L F2 L' D' L' U2,L2 B2 U' L' B2 U' B2 U B2 L B2 L2,32
U R' U2 B2 L2 U' F L R' F' B2 D' B F R' D' L2 B' U' F' D F2,x2,D F D2 U' R D' R U2 L',R B' F U2 F2 D2 U2 L' U F U2 L B',F' D' F D' R2 B2 L' U L B2 R' F' R' D,36
B' D B' F' U' D' R' U' R' D B' U2 R L' D2 R D' L R2 F2 B R,x2,U2 F' R' B R' D L2 U L',D2 B U B2 R B2 F' L U B' D2 U2,L B' L' B L' D' L R F' U L' U' R' D,35
L U' B2 D R' U L D2 F' L2 B2 L U' B2 D2 B' L' D2 B' D2 U2 R B2,x2,R2 U2 R F2 L2 B' R2 U',L' B R2 B2 D' U F' R2 D U' R2 B' L,F2 D F D2 F L' F' L D2 L' F L,33
L2 B' L2 U2 F B2 U B F D' U2 L R2 B2 F D' B F L' D' L D,x2,D2 L F R' D U2 L U' F2 R',L' U2 F2 L U F' D2 U F U2 F' D F',L' R2 U' L' U L U F' L F R2,34
L2 R2 F' U R' L2 D R2 F' R2 F2 D' B' U D F2 B' U R B' D2 F',x2,L2 B D' R2 U L' U B2,B D L' U L R2 B R2 D' U' L B' U,F' L D2 B2 L2 F L' U B' U B2 U2 B L2,35
B' L2 B R' L' U2 F' D F B R2 B2 D U L R' F2 R B2 U,x2,R D F U2 B D L2,L2 F' L2 U' F2 D B2 R2 B U2 F' R B,U2 L2 B' L' B' F' R' B' R F L B' L2 U2,34
F' B L' B D' L' D B2 D R' L' B' D R2 U2 D2 F2 B D' R' L' D F',x2,R2 U2 R2 D L2 B D2 L' U R,R2 F2 D F2 U B' D B D' U' R2,F2 D L2 F' L F L D' L2 F L D L F2,35
F D' F D' R2 F2 U' L' U' L2 D2 B U2 F D' U R2 L' D R' B U,x2,D R2 B' F2 R U' L,D' F' R' U F2 L F2 D L' R U' R D,B' R' U R' F' L R' F L2 R U' F R2 B,34
R' D U' R2 D U R L B2 R' B F' U F' R' B' R2 U' B2 D U',x2,L R U2 F2 U' B' D' L F' U',B' L' B U' L' D L' R' B' D' R F L U,U' B' L B2 L' B' U2 B' L' F L2 B U' F' D2,39
