scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
D2 F2 U2 D' R D2 R2 B2 U2 F B2 D2 B R B F2 U B L2 U D',x2,D2 R B2 D' U2 B' L2 R2,L B L D2 F2 D2 L' B' L',D' U2 L2 B' U2 R2 F' D' R2 D,D' F' D B D' R U2 R' U2 F D B',B2 U F' U' B2 U F U',47
U' B D2 L' U' L B' F D R L F' L B2 F2 R' F2 D' L U D2,x2,D R2 U L' D' B' R2,D2 U F' L2 U' F D2,U' L B' L' D' R D' R' B' U,D2 R2 B' R F2 L' F2 R' B R2 D2,R2 U' L U R2 U' L' U,43
F2 B L' F2 U' B L' D2 F D' B2 U' D R2 U' L' F L B' D L2 D' U2 F' L,x2,D' F2 L D2,D2 U' R' U' B' U2 R2 D2,F2 U' L B' U B L' U F2,F' R' F R D2 B2 U R U' R' B2 D2,F' R B D' F2 U F U2 F D B' R F,46
D' U' B F' R' L2 U2 D' R' B D2 L R2 F L F' L2 B2 L U2 L F' R D' L2,x2,R' B L2 D' F2 R' U2,F' D F2 L D' L' F D',D' U' B L' D L B D2 B' U,F' U2 B U' F' U B2 F R' F R' B,D B2 F L F U' L' U' B2 F' D2 F' D R,51
L D2 L D2 B2 L U D2 F2 D2 F2 U' B' U' F' D U' R' U' B U' L2 U' L,x2,B U' L' F D F U2,D B R' U2 R' U B' D' R,D2 R' U' B2 U B R F' R2 B' F,B' U' R F2 R' U2 R F2 R' U' B,F U2 F L2 B F2 L B D' R2 D B' L B',52
R D F2 R B' L' U' D R2 B F' L2 B2 F D' F2 R2 U2 R B F2 D2 R L D2,x2,B2 D' B2 R2 B' D L,F' U2 L U' F' L F2 U',U' L' D' R2 F L R2 B2 D U,B U2 B' D B R' U2 R B' D',R B U2 F2 D' F U' F U' F D B' F' R,49
U2 D L2 R F' L' R' B R' D' B2 L D F L D B2 U D' B F',x2,D' R' B' R U2 B2 R2,R B2 F2 L' B' D' F2 D B',B R F' L' B2 L B' R F D2 R2,B D' L' D' U2 B D' B' D U2 L D2 B',R' B2 U' B2 D' B U F' U B' F R2 D R,54
U' B R B' U2 F L2 U2 B' R2 F2 U' L2 U' F' R L U' D2 F' B' L,x2,D' R B L B' L2 F,D L2 R' D' L' F L' R D',U' L B L2 B' D2 B2 D L U B' D,B F U' R F R' F' D' F D U B' F',D B2 F L F U' L' U' B2 F' D2 F' D R,55
R2 F B L F B2 R2 F2 D R' B2 F D2 F2 B2 U2 D' R' D2 L R U2 L' R2 D2,x2,D2 F U R2 B U2,U F L' F L2 F2 U',R' F' U2 F R B D R B2 R' B',B D' F2 D2 F R2 B' F' D F L2 F D2,R' D2 F' D B2 U' B' U2 B' D' F R2 D2 R,51
F2 R D2 U' R F' D2 R' B' R' F' B' L2 U' L U F2 B L B2 R F' R2,x2,B F2 L' F R B R' U,D' F2 D F U' R U F,F L F U F' L D' B D F U' F2,D' B2 R2 F2 U F2 R2 B2 D2,R' D' B F2 U' L' U L U F U2 B' F D R',52
