scramble,orientation,step_0,step_1,step_2,total_moves
B R2 F2 R2 F' R2 U2 R L U2 B D2 L' D2 U' B R2 B' F' U2 L2 R D,x2,B2 U2 R' F L',D' B U2 R' D' L2 R F' L2 D' F L' U2,R B U B2 F' L' B' F U B' U' B' R',31
L2 D' U F' L' R2 F' L R' F' L' U F' U2 D R L U D F2 U2 D2,x2,D2 U B2 D' L,L' R2 D' B' F' U' F' R2 F2 U B L B' R',R2 F R B R' B' D2 R F2 U2 B U' F U',33
L2 D L' F' B D' R2 F2 D2 R' L' D2 U' R2 L F' L U L D B,x2,D' L2 D2 F2,F L' F D2 F D F' R2 D' U' R2 D' L,F' U L F2 R' D2 R F' L U' L' F2 L F2,31
B' L2 B2 R' L' B D2 U B2 U2 F2 L2 D' R L2 B' D' B' D2 L' B F' D2 U' B',x2,D' L2 B L' F2,R2 B D' B' D' U F2 U' B2 D' B D2,U' B' L' U B' D' R2 U B R U' B D L2,31
D2 U F' L D2 R L' F' B D R2 F2 R2 F' B' L D2 R' B' F2 U' B' L U2,x2,B2 R' D F U,D' U2 R U2 L2 U B2 L D' L2 F L2,D R2 F D2 U2 B' L' B' D2 U2 F R' D',30
L D2 F2 U' R F' B' R L2 F2 U2 R2 L2 F B U' B D' L' F' R2 F' U R F,x2,L B' L2 B L',F U R2 D L' D' F' U2 L' D B' L2 U,D2 B' D2 L2 F' L' B2 L' D2 R2 D B' R B D,33
R' F R B' F D2 L' B R' B2 L2 B U' B F U' R F2 U2 B2 L2 R',x2,U' R D' B' U' R2,L' B' R2 F2 L D2 F2 R' B' L2 U' R' U2 R2,U2 L2 U R U2 L' B' L' B U' R2 F D F' R,35
L2 B' D B L' B L D L D B' L2 U L2 D2 U' L' U' B2 U D2 B' F2 D',x2,F D' B2 L2 F D',U2 L B R B2 U2 B2 D' R D2 L2 B' F,U L R' D L F' L F' D' F2 L2 D R F2 U',34
D' U2 F' L F2 L' U2 B' R' U L U' D R' B D' U' B2 R F,x2,R2 D2 B U',R2 U2 R' F' R F' R2 B L' B' D2 B' D',U2 L2 U2 L F' L' B L2 B' U F' L' F2 U2 L',32
F2 D2 F2 D2 R2 F2 B L' R' B R U F2 L F2 L' F L' R B D' B U2 R,x2,D2 B U' R' D2 F2,B' U' L U' L2 R2 D' B' R2 D2 L D F L2,U' L' B2 U B' D2 F2 R2 F' D B' D2 L' D' U L,36
