scramble,orientation,step_0,step_1,step_2,step_3,total_moves
F L D2 R2 U D' L' F B R' F' D' R' L' U R' D L2 B F2 R2 L' F',x2,B U2 L' R' F',R' B' R2 B L2 D2 B' D2 R' B' L2,B D2 R B2 R' B' R B' D' R' D' B',L2 F' D R' F D' L2 R2 U B' R U' B R2,42
F2 D L2 D U' B2 U2 R' F' R2 F' U2 R B L U L2 R U R2 B',x2,F' R2 U' B2 R',B D' U' F2 R F' D R' F' L' D' U B,L2 F U' L' R2 D L2 D' R2 U L F' L2,B2 D B' F L2 B F' D B2,40
L F2 L B D2 L2 D2 B' L2 R' F2 R L2 U L D2 R2 L2 U B L' U B,x2,D F' L2 U2,D' L U F2 D' U F D2 U2 R2 D B2 L',U R2 B' D' F2 U2 B' U2 F2 D B R2 U',F2 R B L U' L' B' R' F' U F',41
U2 D' L' F B L' F' L' B' U2 R D' B F L' B L' R2 U2 F,x2,F' L B U' L',R' B L' B2 D L R D2 L B2 L B',B2 D' B' D B2 D2 B D B' D L B L',U2 F D' U L' U L D U' F' U,41
L' F2 D L B' F' L' U' R2 U F U2 L' F' L' R' B F2 D' R2 B2 U' B' L,x2,R2 U2 B2 U2,B2 L R2 F D2 B' D' B2 U B2 D' F',R2 F L2 F' R2 F L D B L B' D' L F',B2 D' B' F L2 B F' D' B2,39
R' U2 R D L R D F' L2 R B2 F2 L' B R L2 F' L R U' L',x2,U' R B U,F L R F2 R' D B2 D L' F2 D F,B2 F R D2 L' D2 B D' B' D L2 R' F',L2 F' D R' F D' L2 R2 U B' R U' B R2,43
U' R' D2 R B' L D2 R2 L' B' U L2 U2 R' L2 B2 U R2 U R2 L' D' B D2,x2,L' F2 R,B D2 B R D2 F R2 B' D' R2 U R',L B L' F D L2 B' L' B' L B D' L2 F',U' F2 U' L' R B U2 B' L R' U2,40
R2 F2 R' B2 F' L2 D' U' B' R D2 U2 R B U L2 U B2 L2 U2 D B' R2,x2,R' B' U' L' U2,F' L2 D L2 F' D2 R B2 R2 F' L U2 B,U' L F2 R2 B D' R F D2 R' B D' R2 F L',R2 B' F' R B2 U2 B2 R B F,43
B2 F U' B2 F' L2 B U L' U R U2 L' R2 D' B U2 F2 L B2 R' F2 D,x2,L U' B R',U2 B D' R2 D' B' R2 U' R2 B U' B,L2 D B2 L' F' L2 U2 R' B' R2 U L2 D2 L' U,F2 R B L U' L' B' R' F' U F',42
L B2 D2 L U D2 L' D2 L2 D B2 U' F D2 R F' B U' D R2 D L B',x2,L' F L2 D' R2,U2 R2 D' U F' U' B2 R' B2 U2 L',B D2 R U' L2 D U2 B2 D2 U' B2 R' D' L2 B',R2 B' F' R' B2 U2 B2 R' B F,41
