scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
D F2 U2 F2 B L2 D2 U R2 F R B L' B2 U2 D2 F2 R' B' R2 F2 R2 F' U',x2,R2 B' F' D L' F2 U B2,D B' L' F' L' D F D' U' B,D' L' B R' B U B' R2 F' R' B' L,F L2 F2 L F L U L' D' B D' B' D2 U',,44
F L' F2 D' R' F B' L B2 U' L2 B' R2 L2 D F' R' D2 B2 U' L U D2,x2,R' B R' D B' U F U',U' L' D' U' B' L B R B2 F R' U',U' F' D L B R' B' L' D' F U,D U' F' D2 F' D' F2 U B' L2 B D',,43
F2 U2 R D' R' D R F2 B' D' L R' B' R' U' F' U2 R' B' L R',x2,L' U' L2 R' B F2 D R,F2 L2 R' D' F L2 F' R F',B2 R F R' B' R F R' B',B R' B L' U L B' R2 F' D' F' D R' B',,40
L2 U2 L2 F L' R' F D' F' R' D2 B2 D2 F' D' L' B2 R2 F' L',x2,B2 F R' B L2 F U2 R',B' F2 U B' R' F' U B' R' B' F',D U' F2 L2 B R' B' L2 F2 D' U,L2 U2 B' R B' L B2 R2 U2 F' L2 F' L' R,,44
R2 U2 F2 D2 R' B' D' B2 R' B' L' B R L F2 L B2 R' D2 U R2 U' B' D2,x2,F' L2 F2 L D' R' B' U2,B2 U B' R' B U' R U B U2 B,D' R2 F2 L' F2 L F2 R2 D,U L' D' L U' L' B2 R2 F2 U' R2 B2 L',,41
F R U2 D' F2 D2 F U R2 D' U' R B2 R2 D2 R2 B D' U L' F R' U' D2,x2,U' F R D' U B2 U2 R2,L2 F2 D' B' F2 L' U' L2 B L,L2 D' F' L D L D' L' F L2 D,R U L U' L U2 L B' U B U R' F2 L2,,43
U R L F U L2 U2 L R2 F2 R2 U2 F2 B2 R2 F2 R' U' L' F' D,x2,R2 B2 F' D F' R' B' R2,D' F' L F L2 B2 U' B2 R F L2 R',B R2 B2 F U F' U' B2 R2 B',U B L B' U2 L' F' L' F R' F' L2 R U,,44
R2 D U' F2 B L2 B' D' L2 R F L' R' D2 B2 R2 D R' U L' U F',x2,R' U' F2 D L B R' F2,B F' R' F D B' L2 U L' D' U',B R U' R U R' F2 R' B' F2,B R2 B' L2 B R2 B' U L' U' L' U L' U',,43
R2 D' F' R L2 F' R' U2 F D2 L R' F2 U2 L B' R2 B F' L' F L R2 U' B,x2,B' R' B' L' B' R' B',U' R D' F' L2 R' D F' R2 B F,F L' D F L2 D' L2 F' D' L,L2 D' R2 F' L' F L U L' U' R2 D L2,,41
L' U' F' U D2 F' D U R L' B D R' U F' R2 B2 L' U D' B2 F2 D' B2,x2,D2 L U2 B D2 R2 F' L',D' F2 D B2 U R2 B F2 U2 B,F D' B D F' D2 B' D2 B D' B',B' R U L' B L2 D2 L2 B' L U' R F2 R2 B,,44
R2 B2 R' B' L D' R2 U2 R2 U B' R U F L' U' D2 L' F L2,x2,R2 B R' F R2 D' R' U,D B' U' L U2 L' U2 B L' D',D L F D2 F D' F2 L' D' F',L' F L D L D F2 D' L' F' D' L F' L',,42
R2 B U' B' D L R D2 L U B' U R' F' L' F' U L' R2 B' U B U,x2,L' D L' U F2 D2 R D,L B2 L F L' U R F' U2 B2 D2,L B D2 R D2 R' B' L' D2 F' D2 F,D2 L2 D' L2 D' B D F' D B' F L2 D',,44
L F' D2 B D' U2 R' F2 D U2 F R' B2 R' F2 R2 D2 U R U' L2 D2 F2 D2 U,x2,B L2 F2 U' F U2 R',F' L2 B R' B' D' F' D2 F2 D L2,D F' D' B F D' L D L' B',U' R' F' R' B' D' B R2 D F D' U F,,41
R2 D R F L B' L2 R D U2 F' R D L' U2 B2 R2 F2 U2 L' R2 D' F2 B2 R,x2,B' D' R D2 R2 D F',D B2 F R' B F' U' L' U2 B D',B2 D' B' D2 B' F U' L2 U F',U B D L D' B' L' B L B2 U B U2,,41
U2 B2 R' F2 U2 L2 R U' F2 D2 U2 L' R2 F2 B2 R F2 R' B' R,x2,U L F' D2 B2 D U,B2 F2 R F2 U' R2 F2 R2 U' B2,F U F' D' F U' F' D,B L' D B' U' B D' L B' R' U' F U R,,39
F2 U F2 D2 L' U' F' B' L D L2 B2 F2 R L D2 B R2 U' D' L U,x2,U F L' U2 F D2 L',F2 U' B' D2 B L D2 F U' R B,F D2 F2 D' F2 D' F2 D' F,U' B R D2 R D' R' D2 L D L' R' B' U,,41
B2 R2 B F R F R' F' U' D2 B' F' L2 R U' B' L2 R' D2 B' U2 F',x2,L B' R2 U' L B' F2 D,L2 D' L' F2 L2 D' L2 F2 L',U' B F' R F D R D' R' B' U,U' L2 B U R F2 R' U' L D2 L' B' L2 U,,42
U L2 U D' R' D2 U F' D2 L B L B2 L' D L' D R' U2 F2 U' F',x2,B2 L' F' R2 D' U2 B2,B' L U' B2 D F' R B' F L D2,B D' F D F2 R' D R D' B' F',L U B' U F2 U B F' L2 F U F2 U2 L',,43
L B2 U B' U' L B' R B2 U2 F U' B F2 D2 L' R B L2 D2 R B2,x2,B' R2 D2 F D' B U2 L2,R B2 L' B R' U2 L F U2 F',B2 D' F' D B' F R F' R' B',F2 U2 F' U2 L' U B' D R' D' B U' L F2,,42
U' D2 R2 D' R' F' D' L B F L' R F' R2 B' R' F2 D L' R U' F,x2,F D' L D' R U' R' B',B L D' L' B2 L2 U2 L2 U2 L2 B,R2 F R' B D' F' D B' R F' R2,L2 D' F L2 D R' D' F L2 F' D2 R D' F' L2,,45
