scramble,orientation,step_0,step_1,step_2,total_moves
B' F D R2 D' U2 F' B2 L' F' D' U L2 D B' U B D B2 U2 F' R',x2,D2 F2 D L D2 B2 L',U B' U' B U' B U' B L' B L B',B F R2 B D' B' D B D B2 R2 F' U B',33
F2 U2 R' B' U2 D' B' F U' D' R' U2 B2 U B U2 D' F2 U2 L R2 B' D' R' L',x2,B2 D B' L D L,F R2 U' F U' B' U2 R2 U' B' F2 U,F2 R2 F2 D R2 B L' B2 L U R B' D' R' F2,33
U D2 R2 B2 R2 D B F2 L2 F2 D' R' F R U2 F2 D' U2 R U L F L' F' L,x2,F D L2 B' D' L' B2 D B2,L D2 F2 U B2 F' D2 U B2 U F2 L' B,R B U2 B' U' R' F D2 B2 D2 F' U,34
B' L B D' F' U2 B D' U2 F' L' B U2 D2 F B2 D L' F R2 F' D' U R2 L',x2,B' R U' L D U' R2,U B' L B D L F2 U L2 F' L' D' U,B U B' L B U2 F U2 L F L' F' U' B' L',35
U' D R' B2 U' B' R L' B U' R B L U2 L' F R D L2 U B2 U' R2 L2,x2,L F2 R2 D2 B D B2 R B,D' L U2 L2 B2 L B2 F R' F' D U2 B,B D F R2 B2 D F L' B2 F' R2 F' D' U B',37
R B' R D F2 U' B' U R F R' D2 R2 L' F R2 F R D' L2 F' U F2,x2,D2 U2 F' L U' B' U' F2 L,U2 F' R2 F L R2 F U L' B U B2 U',B D2 R' B2 F' D' F D B2 R2 U' R' F D2 B',37
F B2 R2 U L D' L2 F D2 B2 R2 D R' D U L2 B F D' L2 F' B R' L2 B,x2,L2 D' F2 U' B L' U' F' D L,U F L2 D2 B' D2 R B' D' B2 L2 R' F',F' L2 B2 U2 L' U' L' U' B2 L2 U B' U2 B U F,39
F2 D2 F' L D F2 B D R2 D F R' D F L2 R' F' B' R2 F2 U' F' D R,x2,F2 U' R D F2 R' B D' L,L2 B' R D R' U2 F' D' L U' B2 L' D U',R2 U B R2 F' U2 F D' R B U' B' D B2 R2 U',39
R B U L U2 R U' L' R' F' L U F U' F2 L' R' B2 L2 F' U',x2,L2 F2 D' U' L' R F' D2,U2 L D2 F D2 L2 R B' R' B L U2,R' D' F D' F' D2 R2 U' B' U R',31
D2 F D U' R B R' D U' R' F B U2 F' B' R' U2 D B L2 B2 F' D',x2,D B2 D' L2 B R2 D,R' B' R U' R2 U B U' R,U L B2 D2 U' F D' U L' D' B2 L' U',29
R2 F2 D' B2 U L' U D' R2 F' R' D2 F2 L D2 U' L R' U B',x2,B2 L2 F' U' L D L R',B' L2 F2 U2 F L U2 F2 L B2 U2 L B,B L U2 L' B R B U' B D B' D' U R',35
