scramble,orientation,step_0,step_1,step_2,step_3,total_moves
B' R2 L B' L' B' D2 U2 F2 B2 U2 D' R2 L U2 F' L' R U' F B',x2,D R' U' B D2 L2 D',L2 U' L' F' U F L2 F' L,B F L' B R' D2 B' L B' F' U L U L',B2 L' R D B' D2 B L B D B2 D' R',43
L2 R D' L2 D U B' R F L2 U F' U2 R' U' D2 F2 L' B2 R,x2,R F' U2 F' D,R2 F2 U' B L2 F2 U B2 D' U',L2 B' L B' U R U R2 U2 B' D2 B' D L,R2 B D' B2 D2 B2 D R' B' U' B2 U R',42
R B' D2 L2 B U' D' L2 B F2 L2 R U2 L' D2 B R D F' D,x2,D R2 D2 B L2 D,D B R' B' U' B2 D2 B2 U,R B2 R' U' L B2 D B' F D2 F D B' U L,R U' B L' R D' B R' B' L R' U,42
F2 U2 F R2 U' F D U' F D2 L2 R U D2 R' B2 U' F2 R D2 R' D2 U,x2,R' D2 F U2 L U B',L B' F' R' F' U F2 R2 B L',D' L F2 R F U' F' R2 F2 R U' F L' D U,D B' U' B' F R' B' F D' B' F L' F D',46
R2 B F R2 F' R2 D2 U' B R2 D2 F' B2 D2 F' D' R2 D2 R2 L D' L',x2,L2 U2 F U' R2 B',B' R2 B' D' R D2 R D B2,B F2 D2 L2 D2 L D2 L B' F' L2 U F2 U' F',L2 R' F L2 R2 U2 B L R' U' F2 U' L',43
L R2 B U F' B R B F' D L2 B D U R2 U' L' D' R U2 F2 R D' L' U2,x2,B2 L2 U' F' L' R B',B2 R' B2 R' F L F' R,D' F D F2 U R2 B' R2 B2 R2 U' B2 F' U' F2,R2 D2 R2 U' B L U B2 U' B' L' U,42
L' R' U' B R B' L U L' R F R F L B U' L D2 R2 F' L2 R2,x2,B D2 U L' F2 D' B,R U2 R D R2 U2 F2 L' F2,B2 F U R U' L F' U2 R' U R2 F' L F2 L2 F',B' L' F' D2 B D B D' B2 D2 B F L,45
D U R B D' U' L2 F' L F' B' D' F' B2 U R U L2 R' B D R' L2,x2,F' D U' F' L' R',R B' D' B' F2 U L' B2 F2,U F' R B' U B R2 U2 R2 B' F U' R' B' U' R,R B' D2 B L R' U' B2 U L',41
F2 U D B' D U R L2 D' B2 D' F' U2 L' U2 R F' L F2 B2 U' F',x2,D' R U F D2 F2,F D F' D' U R' D' R U',F' U2 B2 R' U' L2 F2 D F2 L2 U2 R2 F R B2,L D B2 F2 U2 B2 F2 D L',39
F2 B2 D2 F2 U' D R' D' L' R' F2 L' F' R' D' R L U' D' F L2 U B',x2,D' B' F2 U L2 R2,U B2 R' F2 R2 F' D B2 U' L2,B' R' D2 B2 D' R' U2 R2 U' B' D' U R2 U' B U',B D B2 F2 U' B' U B2 F2 D',42
