scramble,orientation,step_0,step_1,step_2,step_3,total_moves
F L' F2 D' R' F B' L B2 U' L2 B' R2 L2 D F' R' D2 B2 U' L U D2,x2,L R2 D B' D2 R U2,F L U2 B L' F2 D2 B D B2 F,B R' D2 U F D' U L' D' U2 R B',R2 D B2 U' B D B2 U B2 D' B R2 D',43
F2 U2 R D' R' D R F2 B' D' L R' B' R' U' F' U2 R' B' L R',x2,R' D' F2 L2 B,D F2 D U2 B' D2 L D2 B' L' U2 R,F' L2 R U R B2 L2 D L' R2 U L F',D' L2 B U' L2 U L2 U B U' B2 D L2,43
L2 U2 L2 F L' R' F D' F' R' D2 B2 D2 F' D' L' B2 R2 F' L',x2,F U L' D' B F2,D' L U' R B2 D2 L2 R' D F' L F,U' R U' L2 U B2 U' L' U2 L2 B2 U' L2 R',,32
F R U2 D' F2 D2 F U R2 D' U' R B2 R2 D2 R2 B D' U L' F R' U' D2,x2,B' L' B L2 F2,L F' R' F' L2 R2 B2 F L F' R2 D',F2 U R' D' L2 B F' D B' F D R F' U',D' L2 B U' L2 U L2 U B U' B2 D L2,44
D F2 U2 F2 B L2 D2 U R2 F R B L' B2 U2 D2 F2 R' B' R2 F2 R2 F' U',x2,L2 F' U' B' R' B2,U' R2 D2 B2 R U2 B2 R' F R' D L2,L2 R2 D B D U' L' D' L' U B D' B L2 R2,,33
L' U' F' U D2 F' D U R L' B D R' U F' R2 B2 L' U D' B2 F2 D' B2,x2,U' F2 U2 R U',D U L B D' F D2 B R' D R' U L2,L2 U2 L D F2 D' F' U2 R2 B' D2 L B L R2,R2 D B2 U' B D B2 U B2 D' B R2 D',46
U R L F U L2 U2 L R2 F2 R2 U2 F2 B2 R2 F2 R' U' L' F' D,x2,R B L' R2 U' B',B U2 L R' B R F' D B' F U2 B,R2 D2 U2 B' R2 F L' F' L' D' L2 D' U2 L2 F',D' L2 B U' L2 U L2 U B U' B2 D L2,46
R2 D' F' R L2 F' R' U2 F D2 L R' F2 U2 L B' R2 B F' L' F L R2 U' B,x2,D2 U' L2 D F' L2,U B2 R D' U F' L' U R2 U2 F,R2 F' L' D L B' L B L' F L R' B' L' R',R2 D B2 U' B D B2 U B2 D' B R2 D',45
R2 D U' F2 B L2 B' D' L2 R F L' R' D2 B2 R2 D R' U L' U F',x2,B2 U2 F2 D' L R,D' U L' U L' B2 D' B2 D2 U2,D' L2 F U B2 F' D2 B R2 B L F D F2 U2 F,D' L2 B U' L2 U L2 U B U' B2 D L2,45
R2 U2 F2 D2 R' B' D' B2 R' B' L' B R L F2 L B2 R' D2 U R2 U' B' D2,x2,R' D2 U' B L B,F2 L' F' R' U' L F2 U F2 L D U' R',U2 R' D2 L' R2 U' R' F2 R2 F' D F D R2 U' L2,R2 D B2 U' B D B2 U B2 D' B R2 D',48
R2 B2 R' B' L D' R2 U2 R2 U B' R U F L' U' D2 L' F L2,x2,U' F L' R2 B',B' D' B U2 B2 F R U' B2 F' U2 L,F' R' D' B2 R2 F R' U' L' B2 U R B2 D2,D' L2 B U' L2 U L2 U B U' B2 D L2,44
R2 B U' B' D L R D2 L U B' U R' F' L' F' U L' R2 B' U B U,x2,U2 F' R' U B' D2 U',D2 U L' F U F' D B2 U2 B D,D' B' F2 R' B U' B' U B F' L U2 L' F' D,,33
U' D2 R2 D' R' F' D' L B F L' R F' R2 B' R' F2 D L' R U' F,x2,L U2 B D F' D2,U B2 U B2 U L' B2 D2 L D B U2,F' L' F2 R' D L2 R' B2 L2 D L' R2 U' L2 F,D' L2 B U' L2 U L2 U B U' B2 D L2,46
L B2 U B' U' L B' R B2 U2 F U' B F2 D2 L' R B L2 D2 R B2,x2,L R B2 D F,R2 F' R' U B' U B' D L2 F D2 R D',L' U R D' B' R' B2 U' B' R D L R',D' L2 B U' L2 U L2 U B U' B2 D L2,44
U2 B2 R' F2 U2 L2 R U' F2 D2 U2 L' R2 F2 B2 R F2 R' B' R,x2,R F' D B U' B2,B' U L' D' F2 D2 R2 F2 U2 L' B2 U,B2 F' U F' L2 U L2 U2 B2 R' F D2 F D' R,D' L2 B U' L2 U L2 U B U' B2 D L2,46
R2 D R F L B' L2 R D U2 F' R D L' U2 B2 R2 F2 U2 L' R2 D' F2 B2 R,x2,F D2 U' L' B2 F2 R2,D B' F2 U B R2 F2 D2 B L B2 U',F' L' R' D2 L D R' D' B2 D B D' B' R2 F,D' L2 B U' L2 U L2 U B U' B2 D L2,47
U L2 U D' R' D2 U F' D2 L B L B2 L' D L' D R' U2 F2 U' F',x2,B L B R2 D',R2 D L R B R B L B2 L U2 L,U' F' R2 D B2 D R2 F U L' F L' F' U L2,,32
L F' D2 B D' U2 R' F2 D U2 F R' B2 R' F2 R2 D2 U R U' L2 D2 F2 D2 U,x2,D2 R' U F U B,D' F2 L' U R F U L F D' R',L2 F' R D B2 D2 B' D2 B D R2 U R U' F L2,R2 D B2 U' B D B2 U B2 D' B R2 D',46
F2 U F2 D2 L' U' F' B' L D L2 B2 F2 R L D2 B R2 U' D' L U,x2,F U B2 L' B R2,D' F' D U2 B2 D2 B U2 R' F' D,L R2 F L2 B2 F' D2 L B' D B2 D' L2 R D2 R,R2 D B2 U' B D B2 U B2 D' B R2 D',46
B2 R2 B F R F R' F' U' D2 B' F' L2 R U' B' L2 R' D2 B' U2 F',x2,F' D' B R2,D' U2 L' D2 B2 U2 F' R2 D R' F,L2 F2 R' B' F2 L2 D' R D2 R2 B' R F2 R F2 D',R2 D B2 U' B D B2 U B2 D' B R2 D',44
