scramble,orientation,step_0,step_1,step_2,step_3,total_moves
L2 D' U F' L' R2 F' L R' F' L' U F' U2 D R L U D F2 U2 D2,x2,L F2 U B R U2 B2,D2 L2 B' L B F L' F2 L' D2 F,D2 R' B2 R D2 L F L2 F' D' L' D,B R D' L D R' D2 L D L D' L2 D2 B',44
F2 D2 F2 D2 R2 F2 B L' R' B R U F2 L F2 L' F L' R B D' B U2 R,x2,U' F L R' B' U L',L' D L2 F' L' F2 D' F' D F',R' D F' L2 F R F R' F' L2 D' F R,F L' F' L2 B D2 L' D' L D B D B2 L',44
L2 D L' F' B D' R2 F2 D2 R' L' D2 U' R2 L F' L U L D B,x2,D' F' R' D2 F2 R F2,L' D U2 B' L U2 B R' F2 R,B2 R' F U2 L' U' L U' F' R B2,U2 B2 U F2 U' B2 U F2 U,37
R' F R B' F D2 L' B R' B2 L2 B U' B F U' R F2 U2 B2 L2 R',x2,D R' B' D B2 U,F2 R2 B2 R' U' R' D2 F2 D2,R' F2 R2 U R' U' L' U2 L F2,D2 U2 F' D' F U2 L B2 D B' D2 B' D' L',39
L2 B' D B L' B L D L D B' L2 U L2 D2 U' L' U' B2 U D2 B' F2 D',x2,D B R' U L' R' B,L' D2 F R' D' R2 F L2 U' R' F D2,U' L U' F' D2 B D B' D L' F L U2,D' L B' L' D2 R2 F' R' F R' D',43
D2 U F' L D2 R L' F' B D R2 F2 R2 F' B' L D2 R' B' F2 U' B' L U2,x2,B' R F2 D' B F U',F L' D2 L F2 R2 B U' L' U' L R2,U2 L2 U' L2 B' U B F' L2 F U',U' F2 L2 F' L F L F2 R' F L F' R U,44
B R2 F2 R2 F' R2 U2 R L U2 B D2 L' D2 U' B R2 B' F' U2 L2 R D,x2,F U B' D' F' R' U2,D R' B' R D L2 F D2 R2 B R2,L U2 L' R' F L R U2 L',D F' R U' R' F D L' D' R' D B' L R D2,42
L D2 F2 U' R F' B' R L2 F2 U2 R2 L2 F B U' B D' L' F' R2 F' U R F,x2,U F' D B' L' B U2 F',R2 U B' R2 D' F' L2 D' F' D2,D' R B' U2 B R' F' L2 F' L' F2 D,L' U R' D2 R' U' L' B' U' F2 U B L2 B2 D',45
D' U2 F' L F2 L' U2 B' R' U L U' D R' B D' U' B2 R F,x2,R' U F' U L B2 U2,D2 L2 R2 U B L' B U L2 R2 F2,U B' L' U L B L U L2 U' L U',L' U R' D2 R' U' L' B' U' F2 U B L2 B2 D',45
B' L2 B2 R' L' B D2 U B2 U2 F2 L2 D' R L2 B' D' B' D2 L' B F' D2 U' B',x2,B2 U' R2 B2 F' R B D,L R' D' L B2 D' R F L' F2 D' L',U' R2 B2 F L F' L' B2 R2 U,F' L R2 B' R B D' B2 D2 B D2 B D L' R F,46
