scramble,orientation,step_0,step_1,step_2,total_moves
F L2 U2 F B' R L F' U B F2 U2 L B' R' B' U2 B' F U',x2,L F2 L U' F2 R F' D2 U2,U2 R D2 L' D R' D2 L U' L2 B2 U' L' D',R2 U R' U' R2 B2 L' D' L B2 R,34
U' D2 L2 R2 F2 L U' D2 F B2 R2 U F' U2 F2 U' R D2 B' F' R' F2 R',x2,U B D B F' L B' F U2 F,U L' D B' D R U2 R' B2 D2 L F2 U',L B R D R' B' L' F' D' F,33
F R B R U D R' B L R' B2 R U' D' R2 F B' R B2 U' R L B' D2 B',x2,B F R U R' F R' D2 R' F,F' D F2 R F2 R' D2 L F2 L' F2 D F,D' B L' F L F2 D2 R' D' R D' B' F D,37
L R B2 L2 R D F' L' D2 L2 F R' L' F' R B' U2 D L2 U' R2 B2 D,x2,D L' F2 U2 L2 B' D R' D B,D F' D2 F2 L2 F2 D F2 L2 F D F2 D',B2 U' F2 R F R' F D' L D' L' D2 U B2,37
R2 F U L R2 F D U2 F2 U' F2 R2 L B2 D2 F B D' R F2 R2 L2 B U',x2,B' L F2 L' U L2 F' R D2 L,D' B2 F2 L' D' L2 B' L' B' F2 R2 U' R2 D,L2 D2 B D' R' B U R' U2 F2 U R2 B2 D',38
B2 D2 B' U F B' D2 R2 U' D2 R' F' U' L2 R B' L2 B2 D F U' F D' B' F2,x2,F2 D2 B' D U' R2 B' U2,B U B2 D F2 R F2 D2 B2 L' U' L2 B',F R F2 R D2 L D2 F R2 F' D' L' D2 R2 D',36
F2 R' U D2 R B F2 L' B2 F2 D' B2 F' U2 L F2 D2 B2 R2 L B2 L2 U2,x2,L R2 U2 B D' L' U2 B' R U B',D2 F L F' L' U L B' R' B2 L B L2 R U',U' F2 R F R' F2 L2 F' U B D2 B D B2,40
F2 U' F' D F2 R2 F L' R' F2 R B R D2 U' R2 L B2 L' F L' B2,x2,R' D U' L R2 D' B D2 U R',L' B F' D L' D' F' U2 B' D' F2 D U L U,R U' F' U L2 D' B D' B' D2 L2 R',37
R B U2 B' R2 L B' R2 B2 D' U' R2 B2 D2 U R2 D' U2 B U,x2,B2 L' F D2 L2 R' D' U' B' L,D2 F2 L' F2 D' L2 U L' B' L' D' B' U2 R' U,D B2 R2 U' F2 U2 R U' B' R D B' D2 L2,39
F2 U' R2 D' R F' B2 U2 L B' F' L' F' R' B2 U' B R' F2 D R2 F2 D2 B2 L,x2,B' U' B2 U L U2 B' D' R' F2,R' F U2 L U2 B F2 U2 B' L' R2 F' R2 F R,D U' B' D F' D2 L' D L B D2 F D2 U,39
