scramble,orientation,step_0,step_1,step_2,total_moves
R' D U' R2 D U R L B2 R' B F' U F' R' B' R2 U' B2 D U',x2,B R F' L' D' L2 R' D' U' L,D2 L F' L' R U' L' F2 L R B R' U R',L' B R D R' B' L' F' D' F L2,35
L U' B2 D R' U L D2 F' L2 B2 L U' B2 D2 B' L' D2 B' D2 U2 R B2,x2,L2 B' L D' F' R D2 L2 B' D',L D B' L B F D' L2 U L2 U' F' D' L',F L' B F' D2 B' F L' F',33
U R' U2 B2 L2 U' F L R' F' B2 D' B F R' D' L2 B' U' F' D F2,x2,F D' R2 D2 B R' D' L2 B' D2,R2 D2 R' B2 L2 R' B' U' R D' R2 U' B' L F',F D' U L' D' L D U' F' D,35
B' L2 B R' L' U2 F' D F B R2 B2 D U L R' F2 R B2 U,x2,R2 F' L' B D R2 U F L' B2,L' D2 L' U' F2 U L2 D2 B D' B' L' F' L D,F L' B F' D2 B' F L' F',34
B' D B' F' U' D' R' U' R' D B' U2 R L' D2 R D' L R2 F2 B R,x2,F D L2 U2 R' D2 B2 D L U',L' D2 L D' F D B D B' D2 U' F2 D U F',D' F D' U L' D L D U' F',35
F B2 D B L F' B' L' U' D' R' F2 R2 U2 R2 D' R F2 R' U,x2,D F' U2 B D U2 L2 D' L' U2,D' F2 D F' L' U L D2 L' D2 L' D' L U' F',F L B F' D2 B' F L F',34
L2 R2 F' U R' L2 D R2 F' R2 F2 D' B' U D F2 B' U R B' D2 F',x2,R F' D2 L2 B D' B' F2 L' R' U,F2 L F' U' F2 L2 B U' R' U B' L2 F' U L' F',B' D' B' D' B D B D B D',37
F' B L' B D' L' D B2 D R' L' B' D R2 U2 D2 F2 B D' R' L' D F',x2,R' B' L D U' L' R' B2 U B,L' R' D L2 D2 R B2 F' R2 U F2 U' R2 B2 L F',F L B F' D2 B' F L F',35
F D' F D' R2 F2 U' L' U' L2 D2 B U2 F D' U R2 L' D R' B U,x2,D R D U2 R2 U2 F' L D' U2,B F R' B' F2 D2 U L2 D2 U' B2 R' U' F U B2,F' D' F D B R2 F' R' F' R F2 R2 B',39
