scramble,orientation,step_0,step_1,step_2,total_moves
L F2 L B D2 L2 D2 B' L2 R' F2 R L2 U L D2 R2 L2 U B L' U B,x2,U F' U B' D' B2 D2 R',U' B' U' F2 L2 U B' L2 F2 U R' B R',F U B' U' L U' F R U' B U2 F2 D' L',35
R2 F2 R' B2 F' L2 D' U' B' R D2 U2 R B U L2 U B2 L2 U2 D B' R2,x2,L2 D' L B2 F L B' U' L',F2 R D R D' F2 L2 B2 R2 D L2 R U,D U2 B F' L2 R' D2 R' B' F D L2,34
U2 D' L' F B L' F' L' B' U2 R D' B F L' B L' R2 U2 F,x2,R F D' U' L U F L2 U2,D2 F' D' R' F U2 L2 U' F' R2 D2 U' B' R',R2 U F' U B2 L B' U F U' B' R2 U2 R',37
U' R' D2 R B' L D2 R2 L' B' U L2 U2 R' L2 B2 U R2 U R2 L' D' B D2,x2,L R2 B' U2 L2 R2 F2,D B2 D' U F' D B2 D2 F D F U',U' L D' L' U B F' D2 R F D B' D2 L2,33
F L D2 R2 U D' L' F B R' F' D' R' L' U R' D L2 B F2 R2 L' F',x2,U' F' D' L' U' L',U2 R' D F2 D' F2 R U2 L2 D' L2 D',L2 R B' F U' L2 U' R2 D F' R2 B U2 F' R',33
F2 D L2 D U' B2 U2 R' F' R2 F' U2 R B L U L2 R U R2 B',x2,D2 B' R F2 D' U' R D2,F L2 B2 D F' D2 B D2 B R' D2 B,L' B U F R F' R' F2 U' R' B' L B R2 B',35
L' F2 D L B' F' L' U' R2 U F U2 L' F' L' R' B F2 D' R2 B2 U' B' L,x2,L' U B2 L2 D' F' U2 B,F' D2 R2 D R2 F U' F2 D F D2 U,D' B2 F' R B' R B2 U2 B F2 L' F L' F2 D',35
L B2 D2 L U D2 L' D2 L2 D B2 U' F D2 R F' B U' D R2 D L B',x2,R U2 L U' F L2 F R',U L B L' R2 B R2 U' B' L B' L',R F' D U L F' L' F R2 F' R2 D' U' R' F,35
R' U2 R D L R D F' L2 R B2 F2 L' B R L2 F' L R U' L',x2,B2 U2 R2 B' U B' L U' B2,R D U B D B' D' U' R2 B' R D',R F' R U R' F R B' R2 B R2 B' D R' B R,37
B2 F U' B2 F' L2 B U L' U R U2 L' R2 D' B U2 F2 L B2 R' F2 D,x2,U F L R2 F2 U' L B2,B2 U2 F2 R' D' F' R' D' R2 F U2 B2,D2 L B F' D2 B U2 F' U' F R2 U' B2 F D L',36
