scramble,orientation,step_0,step_1,step_2,total_moves
B' U B2 R' D L' R' U2 L U L U2 B2 D' F D B F L' R2 U R' L2,x2,D' B' R D U' R' F' R B2 U2,U2 F' R U2 F R' U' F L D L' F' U',L2 U F U' F' L U L2 U L2 U2 L,35
F U' L' U' F R2 D2 U L' B' D' L2 D R' D2 F' L F' D2 R2 L2 F2 R2 L2 B,x2,B2 D2 F L' D2 U F2 R,R2 D2 F2 L B' U L' F2 L2 R2 F' U2 L2,F D2 B2 U2 R F' R B' D2 B2 U2 L' B L',35
L2 F D B' U F2 D' R U F' D' L2 R' D B2 L' R' F U' B2 U2,x2,R' D2 L' U2 F2 L' F' D',D' B D2 B2 D' L' F L D B' R' B2 D,D' F D L2 B D' B' L2 D2 U' F U F' D2,35
L' F' B R L' D2 B' R B' U2 R D L' R D U B' R' L F D L2 D' F',x2,F2 D2 F2 R U B' D F U' B,D B' D B D L' F' L D R2,L D2 F2 L D' F' D' F D F L' F D2 L',34
B' L' B D B' R' L2 F2 U2 L R' B2 U L' D2 L' D2 F2 D R' F R' U' D F2,x2,F R' U' L2 D2 R B' D2 F',R B' L2 U2 L' B' R' B2 L2 F2 D L R2,F' U R2 D' L2 D R2 U' F',31
U' F2 D B2 R' D2 F B2 R L D2 F' U B R' L2 D' F' B2 U R2,x2,D2 B2 R D F' U B2,F D2 F' R' U L' D L' U L' B2 L' U2,L' F' L' F' U2 B' D R D' B U2 F2 L2,33
F' L R B R L B F' D' U L' D B' F' U2 B2 U B2 U' F,x2,B' D2 L D U' B' L B' U',L B U' R2 U2 F U F U' R B' F' L' R,D2 U2 B' D B2 D' B R' B' D' R U2 F2 D' F2,38
L' U2 R2 U2 F R F' L' D2 R2 U' B' R2 U2 B L D B' F2 D R U',x2,R' U2 B D R' U2 F' R2,R2 F' U2 R U2 R' B U2 F D R2 D' B',D' L' F2 D' B' U L' U' B D F' L' F' L2 D,36
L2 B2 U' B L' B2 R' B L' B' F U F2 L' F L' U2 L2 B F,x2,B2 F R2 U' R2 B R D F',R2 B2 D' L' F' D F' D2 L D2 B2 R',D B2 F U' B U F2 U F U2 B' R U B2 D',36
L' F2 U' F2 U' L2 D2 F R2 L2 B' F' L' D' B U' F' R' U F' L2 R2 B,x2,B2 F2 D F' R B U B' U,L2 F' L2 B D2 R D2 B' D L' D2 F2 L,L' F L' F2 L D F D' F D2 R' D' R D' L,37
