scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
U R' U2 B2 L2 U' F L R' F' B2 D' B F R' D' L2 B' U' F' D F2,x2,L' F2 R D L2,B D' F' L' F L' B' F' L R2 F2 D2,U2 F' U' L2 R2 D L2 R2 F U2,B' U B' F R B' F D B' F L F,U2 L' B' F U B2 F2 L2 D B' F L',51
L2 R2 F' U R' L2 D R2 F' R2 F2 D' B' U D F2 B' U R B' D2 F',x2,L2 D2 B' R F' U,L B' U2 B2 F' D R2 F' L R2 F U',L B R B R2 B2 F D' F' L' D2,B U B' R B' F D' B R' F',D B' F L U2 L' B F' D L2 D2,50
B' L2 B R' L' U2 F' D F B R2 B2 D U L R' F2 R B2 U,x2,R D' F2 L B' R2,F' U F2 D F2 L D2 R2 B' R F' L',D' B2 L U' B' F R U' B' F' D,U' B' D' F' R' F D B U R,B F' D2 B' F L2,45
B' D B' F' U' D' R' U' R' D B' U2 R L' D2 R D' L R2 F2 B R,x2,L U R' B U,F' L U2 L F2 D2 R2 F D' R U2 B',L2 F L B' L' U2 F' L' B D,R2 F R' D2 B F' R2 U B' R2,D2 R2 D B F' R' U2 R B' F D,48
F B2 D B L F' B' L' U' D' R' F2 R2 U2 R2 D' R F2 R' U,x2,R U' F R2 D L2,R' F2 L B' U L D B2 D' U2 L2 B,L2 B2 L' U2 L R' B2 L F2 L2,D2 B2 R' F2 U2 B2 L' F2,L2 U L R' F' L2 F L' R U',46
L U' B2 D R' U L D2 F' L2 B2 L U' B2 D2 B' L' D2 B' D2 U2 R B2,x2,U' F2 U' F' D,B' U2 L' R D2 L F R' F D' B',B R' B' D' B2 F U' B L B D,U' B' D' F' R' F D B U R,L B F' D R2 D' B' F L D2 L2,48
L2 B' L2 U2 F B2 U B F D' U2 L R2 B2 F D' B F L' D' L D,x2,D2 R B' L B,R' B L F R F2 R' D' B' L U' R,B F' D' R B' F D' L,R2 B U' B F' L B2 F R2,B F' D2 B' F L2,40
F' B L' B D' L' D B2 D R' L' B' D R2 U2 D2 F2 B D' R' L' D F',x2,D2 F L R2 D B',U R' B U R2 U' L' R2 F L B' L,L' D L2 B L D' L' D2 B' D' L2,F L F2 U F L' F' L2 U' L',L' D' U B D2 B' D U' L D2,49
F D' F D' R2 F2 U' L' U' L2 D2 B U2 F D' U R2 L' D R' B U,x2,F D2 R' F2,L2 D2 U F D2 F2 D B' D2 R' F2 L',B L U F U' L' F' R' B' D,R2 B U' B F' L B2 F R2,L B F' D R2 D' B' F L D2 L2,46
R' D U' R2 D U R L B2 R' B F' U F' R' B' R2 U' B2 D U',x2,F2 L' U2 B' R',R' F2 D' B' F2 R' U' B2 U2 L F2,F' U' L' R B2 U' L R' F U' F,F D2 B2 R' F2 U2 B2 L' F,D2 F2 R' B F' U' F2 R2 B2 D' B F' R' F2,50
