scramble,orientation,step_0,step_1,step_2,step_3,total_moves
U R' U2 B2 L2 U' F L R' F' B2 D' B F R' D' L2 B' U' F' D F2,x2,B L' D B R2 U',L' B U2 R U' R D R2 B' L,U2 B L B2 L' B L B2 L' B' U' L' U',D2 U' L2 R2 B' R B D B' D' L2 R D2 U,43
R' D U' R2 D U R L B2 R' B F' U F' R' B' R2 U' B2 D U',x2,L2 U2 F U,R' U2 B' F U' R' U' R U' R2 B,L' U R' U2 L R D U B' U' B D' U',D2 L' U' R U L R' D' U F U' F' D',41
B' L2 B R' L' U2 F' D F B R2 B2 D U L R' F2 R B2 U,x2,B D' L2 B U' L,R' F2 R' F' D' B F U2 B' D F',F L' B F2 U' B' L U F2 L U' F',R D2 R U' R' D2 R U R2,38
B' D B' F' U' D' R' U' R' D B' U2 R L' D2 R D' L R2 F2 B R,x2,F' L' R' B' U',U' R U' F' R2 D B R D' F U2,F L' B' R2 D2 R2 B L F',F D L2 F2 U L2 U' B2 U R2 B2 F',37
F B2 D B L F' B' L' U' D' R' F2 R2 U2 R2 D' R F2 R' U,x2,L2 U2 B L2 D' L,R2 F2 R B D F2 U B' R' F' L2 R,L2 B2 F' D B2 L2 F2 R U B2 R2 B2 F',U' F' U2 F D' U L' U2 L D,41
L2 R2 F' U R' L2 D R2 F' R2 F2 D' B' U D F2 B' U R B' D2 F',x2,F' U2 R B U' L2,R F2 R' D B U R2 B' D' R F,F U' R B R' D' U2 F' U' F R' D F',D F2 R' F' R F' D R' D' F' D R D2,43
L U' B2 D R' U L D2 F' L2 B2 L U' B2 D2 B' L' D2 B' D2 U2 R B2,x2,L B L2 U2,D2 B2 U2 L U' B L B D F' D,B' F2 R' U' B2 D L U B2 D' B F2,B2 L' U B' U B U2 L2 D F D' L' B2,40
F' B L' B D' L' D B2 D R' L' B' D R2 U2 D2 F2 B D' R' L' D F',x2,F2 D L' B' D' B2,B' R2 F R2 U F2 U R B U F',B L2 B2 L B2 R' U' L U' R B',F L' B U' B' L F' D F2 R' F2 D',40
F D' F D' R2 F2 U' L' U' L2 D2 B U2 F D' U R2 L' D R' B U,x2,L2 U2 L' D' B' L',L U R2 F R' F R' F' U' L',D' U B2 F2 D B' U B U' L U' L R2,L2 U' L' U2 L' D' R B2 U' R' D U,41
L2 B' L2 U2 F B2 U B F D' U2 L R2 B2 F D' B F L' D' L D,x2,B2 U L2 R2 U2,R2 B' L D2 F' D' L' B R' F' R2,D' U R2 D L2 F' L2 F L U L' U2 B2,D2 F' D2 B R2 D' F' R U' R' U F2 D B',43
