scramble,orientation,step_0,step_1,step_2,total_moves
R2 D U' F2 B L2 B' D' L2 R F L' R' D2 B2 R2 D R' U L' U F',x2,L F' L2 R D' R' D2 U R' B,D' U' B R B D R D2 F' R2 B L D L2,D' B' L' R D2 L R' B' D,33
L' U' F' U D2 F' D U R L' B D R' U F' R2 B2 L' U D' B2 F2 D' B2,x2,R U' L' U' F D2 U2 B R2,B' L R2 U F U2 L F R U B' R' U' R2 D,R' F' D U' R B R' D' U F,34
D F2 U2 F2 B L2 D2 U R2 F R B L' B2 U2 D2 F2 R' B' R2 F2 R2 F' U',x2,U' L2 R2 B' L' R2 D' R D' U,L' D' R' U' L' U L U R B' D B L' D2 B',R' F' D U' R B R' D' U F,35
L2 U2 L2 F L' R' F D' F' R' D2 B2 D2 F' D' L' B2 R2 F' L',x2,U' L D2 R2 B2 D' R B U' R,D' L D B' F2 U2 R' B U2 F2 D' B2 L2 D L,D' B' L' R D2 L R' B' D,34
F2 U2 R D' R' D R F2 B' D' L R' B' R' U' F' U2 R' B' L R',x2,U F' L' B R2 B' R2 U F' D',R2 U' R2 F2 R2 U F' U' F U' R2 U R' U' F2,B2 U2 R B' F D R2 B2 R2 D' B F' R' U2,39
F R U2 D' F2 D2 F U R2 D' U' R B2 R2 D2 R2 B D' U L' F R' U' D2,x2,B2 R2 F U' L2 F' L' B L',D' R D L2 D2 L D' F' R2 B' U2 B' L R D,R' F' D U' R B R' D' U F,34
U R L F U L2 U2 L R2 F2 R2 U2 F2 B2 R2 F2 R' U' L' F' D,x2,U' B' U2 L' F2 D2 R2 B' F R',L B U2 F' D B L B' F2 D L' D' B' R F',D' U F' R2 F D U' R' B2 R,35
R2 U2 F2 D2 R' B' D' B2 R' B' L' B R L F2 L B2 R' D2 U R2 U' B' D2,x2,D2 L F L R' D2 L2 U' B L,D' L2 B L2 B' D R' B U F' L F U' B' R,B L' R D' R' D L R' B' R,35
F L' F2 D' R' F B' L B2 U' L2 B' R2 L2 D F' R' D2 B2 U' L U D2,x2,D' U2 B' U2 B' F2 R' U2 R2,F' U B L2 F R2 D R2 F' L B' U2 B2 L2 B2 U,R' B2 R D' U F' R2 F D U',35
R2 B U' B' D L R D2 L U B' U R' F' L' F' U L' R2 B' U B U,x2,U2 B U2 F D2 U2 R' U L' D',D L D' R' D' B2 U2 B D B' U2 L' U' R D,D2 F2 U2 R B2 U2 F2 L,33
L F' D2 B D' U2 R' F2 D U2 F R' B2 R' F2 R2 D2 U R U' L2 D2 F2 D2 U,x2,B L U2 B D2 L' D2 U' R' B',D2 L B' D R2 D2 U2 R2 B L2 F' D' R F U2,D' U F' R2 F D U' R' B2 R,35
U2 B2 R' F2 U2 L2 R U' F2 D2 U2 L' R2 F2 B2 R F2 R' B' R,x2,D B2 F' R2 F L' U F L',R2 U R' F' D2 B' R B R' B' L B2 L2 D2 F2,B2 U2 R B' F D R2 B2 R2 D' B F' R' U2,38
B2 R2 B F R F R' F' U' D2 B' F' L2 R U' B' L2 R' D2 B' U2 F',x2,D B L' U' F' L' B L2,U F' D L2 U' F L2 R2 B D B' L2 B' F2 U,D2 B F L B' L' F' D2 B D B D' B2,36
U' D2 R2 D' R' F' D' L B F L' R F' R2 B' R' F2 D L' R U' F,x2,D R' F2 R U L2 D' F L' B,R2 U2 L U F2 R' F L' R F U' L F L F R2,D' B L' R D2 L R' B D,35
R2 B2 R' B' L D' R2 U2 R2 U B' R U F L' U' D2 L' F L2,x2,B D2 R' F2 U B' D U L' F,D' L U' B' U' L' B' R2 D L2 F D2 R2 D U2 L',B2 U2 R B' F D R2 B2 R2 D' B F' R' U2,40
U L2 U D' R' D2 U F' D2 L B L B2 L' D L' D R' U2 F2 U' F',x2,R D' U' L2 F2 L B2 D B,R2 F D2 R' B' U' F R' U' B F' D2 L R2 F2,D2 B F L B' L' F' D2 B D B D' B2,37
R2 D R F L B' L2 R D U2 F' R D L' U2 B2 R2 F2 U2 L' R2 D' F2 B2 R,x2,L2 U2 R B R' D2 B2 L2 U' R',B2 D B2 R' F' U' F' U' R2 D B' R' D' B2 L' B2,R' F' D U' R B R' D' U F,36
L B2 U B' U' L B' R B2 U2 F U' B F2 D2 L' R B L2 D2 R B2,x2,B' R2 U2 B' U2 R F U' R B2,U' R2 B2 F2 U R B' D2 B' D' L' R2 U B L2 B,,26
