scramble,orientation,step_0,step_1,step_2,step_3,total_moves
U R' U2 B2 L2 U' F L R' F' B2 D' B F R' D' L2 B' U' F' D F2,x2,U B2 L2 D2 L',R B R' D B2 F R' F U' B D F2,D U B2 L' B' U' L2 U2 B U L2 D' U2 B2,B' F2 U' B' R' B' U R B U R F2,43
L2 R2 F' U R' L2 D R2 F' R2 F2 D' B' U D F2 B' U R B' D2 F',x2,U B' F' U' F2 D2,F2 L2 R' F2 U2 F L' U L' F2,U' B R U2 B R U2 R' B D B D' U,F' U' L R' F2 L' R U' F,38
R' D U' R2 D U R L B2 R' B F' U F' R' B' R2 U' B2 D U',x2,U',R B' L2 D' L D' R' U L2 B2 U2,R B U B2 D' F2 R2 D B L' B L R U',U F U' B F' L F' L' B' F,36
B' D B' F' U' D' R' U' R' D B' U2 R L' D2 R D' L R2 F2 B R,x2,F2 L2 U' B D F',B R' F' R B F2 R' F2 U' B2 L,D2 U B' R D' B' D2 B2 R' D2 R' U' R U,B D2 F U F U F2 D2 U B' U' B2,43
F' B L' B D' L' D B2 D R' L' B' D R2 U2 D2 F2 B D' R' L' D F',x2,D2 U F L B' D,F D2 U' L2 B2 D' U2 F2 U' B2 F',D' R D' U2 B L' B' U' F' U' F D2,B D' U R' B R D U' B' L',39
F B2 D B L F' B' L' U' D' R' F2 R2 U2 R2 D' R F2 R' U,x2,D2 F' D2 L2 R' F2,L U' B2 R2 F' L2 R2 U2 B' U' L2 B2,U2 F R2 B' U' B2 U F' R B R2 U' R,F2 R' U F' L' R U B' R U' L R' F',44
L U' B2 D R' U L D2 F' L2 B2 L U' B2 D2 B' L' D2 B' D2 U2 R B2,x2,B F U' R D' F2,U2 L2 U F2 D L D2 F L R B2,B2 D' R2 F U2 R2 D2 B L2 D' B2,R' B' D' U R F U F' R D U' B' R U',42
L2 B' L2 U2 F B2 U B F D' U2 L R2 B2 F D' B F L' D' L D,x2,R2 F' U' F' R',R' F2 L' D R2 B R' F2 L2 R2 D' F',F U R' U' L' B' L U2 R U' F2 L F L',U R D2 L B D L' D R2 F U' R,43
B' L2 B R' L' U2 F' D F B R2 B2 D U L R' F2 R B2 U,x2,L F2 D R D,B' U' F' D2 B2 D F' R F2 L',U F U2 F D L R2 D B D' L' D' R' F2,L2 B2 L2 F2 L' R' D' R2 D L R' F' U2 F',43
F D' F D' R2 F2 U' L' U' L2 D2 B U2 F D' U R2 L' D R' B U,x2,R2 B' L R2 D' R,U L B D L' B2 D' L2 D U' L,U2 R' U' L' D' R2 U' B U B' D B2 L R,F R' U' F' U' L' F R B2 F' L,42
