scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
F2 U2 R' B' U2 D' B' F U' D' R' U2 B2 U B U2 D' F2 U2 L R2 B' D' R' L',x2,F D L2 B2,F L2 B F2 D2 F' D' L2 B',D R2 D' B' R2 D F D' R2 F' D' B,F D2 B2 R' U2 B2 D2 L' F,F D' U L' U L D U' F' U',44
L U L2 F' B R2 L D2 L B2 L2 B F U2 R' B2 R2 D' B' U' B2 D2,x2,F D2 R U L' R,L B D F' L D2 B D B2,L B2 F' U2 L' R' D2 U' R2 B2 D R,L' U L D' L2 U' F' L' F L2 D,U L2 B2 R2 D R2 B2 L2,46
F2 D L' U L D L B2 F' D R F D' B2 L D' B F' L2 R B2 L2 F2 D',x2,F' R' D' L' D',U2 L U' L F' L2 U' F2,U' F2 L2 D' B2 L' D L' F2,F' D2 B2 R' U2 B2 D2 L' F',D2 B F' R' D U F' D U' R D2 R' B' F,45
B' F D R2 D' U2 F' B2 L' F' D' U L2 D B' U B D B2 U2 F' R',x2,U' B2 U2 L' U R2,D' U R' F U2 L2 R D U2,D R D B U B' D' R' D',B F' U2 B' F R2,F' L' U2 B F' L2 D F2 D B' F L' F',43
F B2 R2 U L D' L2 F D2 B2 R2 D R' D U L2 B F D' L2 F' B R' L2 B,x2,F' U L2 U' B R2,U B' R' U2 F2 R' U2 R' B,R2 U' F' R' F R' U2 F2 U' F2,F' U' L' R' U2 L U' R U F2 R2 F' U,F R' D' R' F R F2 D F R' F' R' F',51
B' L B D' F' U2 B D' U2 F' L' B U2 D2 F B2 D L' F R2 F' D' U R2 L',x2,F2 L B' R2 D,F' U2 B' F' U R F' U B,L2 D B' R' B' R B R' D2 B2 D L2 R2,F2 U F D' U' F D R' F D R D',R D F' R' F2 R F R D' F' R' F2,51
F2 D2 F' L D F2 B D R2 D F R' D F L2 R' F' B' R2 F2 U' F' D R,x2,L' B F2 D2 R',L' D U2 L F L' R D' L,R2 D' F2 L' F D2 R D2 F D2 B' D' R',R' D R' D B F2 R B U2 F2 L B2 R2,F' L D U F L2 D2 L2 F D' U' F2 L' F,54
U D2 R2 B2 R2 D B F2 L2 F2 D' R' F R U2 F2 D' U2 R U L F L' F' L,x2,U2 B2 L' U B2 D',L2 F2 L' U' L F L2 U',R' U R' F U F2 R2 U' F' U,L' D' L' B2 R2 F R U F R B2 D,L U L B' U R' F' U' R' B2 L2 B' F2,49
U' D R' B2 U' B' R L' B U' R B L U2 L' F R D L2 U B2 U' R2 L2,x2,L B L' D U2 B R',D2 F2 U2 R' B2 F U2 F L',U' B' R' B U' R' B U B' R U R' U,R2 F D B U' R' U' B' R' D' F2 R' F',B F' R2 D U F' D U' R D2 R B' F D,56
R B' R D F2 U' B' U R F R' D2 R2 L' F R2 F R D' L2 F' U F2,x2,B2 L' B U2 L',D2 U' B' D R' U F R D,R' F2 U F' R2 F2 R B F U' B' R' U',F R2 D B' D' F' D B2 R' U2 R B' D',U2 R2 F2 U' B2 L2 D2 F R2 F2 R' B2 L2 F',54
L2 U B R' U' R' L' D2 L R B L U' F U2 L' D2 B' U B' L' B U2 D B2,x2,B L D' B U R2,L' B2 D2 B2 L F L' U' L,U2 R2 F2 L' U2 R B' L2 F' R2 D2 L' U,F' L F' L' F2 L2 D R' D R D2 L2,R D F' R' F2 R F R D' F' R' F2,52
R B U L U2 R U' L' R' F' L U F U' F2 L' R' B2 L2 F' U',x2,B2 D U2 R2 F' L',F2 D R' D',U B L F D2 R U' R' D2 F2 L' B',F' L F' L' F2 L2 D R' D R D2 L2,D' F' D' U L D L' D U' F,44
B F' L' U2 F' U2 R2 L' D B R F' B' R U' D R' U' B2 D L F2 D R,x2,D R B L2 B2 L',B' F2 R U' F U2 R' B,U' R' U F2 U' B' F R B D' F2 D F,L2 D2 R' D' R D' B2 R2 B2 L' F L' F,F R D' U F2 D U' R F',49
R' U2 F2 B' R' B F' D B' F' U' L2 R' U R2 L U2 B' L U2,x2,R U2 B2 R B,F U2 B R2 D R2 U' L' D' B',F' L2 B R2 U2 L2 B U' B2 F2 D' B F' D2,U' F' U F2 U F L' U2 L2 F L2 U L,F' D' U L D' L' D U' F D,52
R2 F2 D' B2 U L' U D' R2 F' R' D2 F2 L D2 U' L R' U B',x2,B' R' B' R2 B2 D,B' U' R' B L U2 L' U2,F2 L' U L B' F2 R B F2 U' F2,R' B2 U B' U R U2 B' R B R' B',F D' U L' U L D U' F' U',47
L R2 D' U F' R' L2 D' F2 U2 B2 U B' D U' L' B U B' U' L' D2 U2 B U,x2,B L F2 D' L B,D U' L R2 B D' F2 R' B',D' L2 U2 L2 F D R' D R2 D' F',D' F D R F' D R D' U' R U R2,D L' B F' D R' D' B' F L,48
D2 R2 U2 L' B D2 B' F L' D' B2 R U L2 U' F2 L2 R D2 F L' U B L',x2,U R B2 F' R',R D F2 U B' D' L' U' F2 L',R U2 F R F2 U F R F' R F U,D2 B' U' B R2 B' U B' U' B2 R2 D2,L2 B2 R2 D' R2 B2 L2 U',47
D2 F D U' R B R' D U' R' F B U2 F' B' R' U2 D B L2 B2 F' D',x2,R' U2 F2 L F D' R2,L U' L' U B' F U' B F2,F2 L2 D' R2 D L2 F R2 D F2 L2 U L2,D B2 L U' L' U' B2 D' F R F',R B U2 B' L R' U F2 U' L',50
