scramble,orientation,step_0,step_1,step_2,step_3,total_moves
L2 D' U F' L' R2 F' L R' F' L' U F' U2 D R L U D F2 U2 D2,x2,L2 D2 R' F' D' L' F' U2 R2,D' U' R U2 F' L2 F D U B U B2 U,D U' B D' B' L' D' L U,F' R B' D U' L U' L D' U B' U R' F,45
B R2 F2 R2 F' R2 U2 R L U2 B D2 L' D2 U' B R2 B' F' U2 L2 R D,x2,D' L' F U B' R' B2 D' F,L' B F2 U' F' U F2 U' L F' U B' L,L2 D' R D' R' D2 B2 U' L' U B2 L2,F2 R2 U2 L2 R2 D2 L2 F2,42
R' F R B' F D2 L' B R' B2 L2 B U' B F U' R F2 U2 B2 L2 R',x2,B' R2 U' F' R' F D2 F2,B' U L D2 U' F' D' B L B' D' L',R2 U2 L' F D F' D' L' R2 D2 L2 B,F' D' U L D2 L' D U' F D2,42
L D2 F2 U' R F' B' R L2 F2 U2 R2 L2 F B U' B D' L' F' R2 F' U R F,x2,B R D' B2 U' R2 B' F2 D U,U' R' F2 L2 U' B L B F2 D' B2 U R,U L2 D R' F' R D' L2 U2 B' U B,U2 F D' U L' U2 L D U' F',45
F2 D2 F2 D2 R2 F2 B L' R' B R U F2 L F2 L' F L' R B D' B U2 R,x2,B' L' U B' F R B' U' B2 F2,D' R2 B R2 F R B' R D2 F' R D,R2 F' L2 F L D' L2 D L' R2,U L D B F' R' F' R' B' F D F L' U',46
L2 D L' F' B D' R2 F2 D2 R' L' D2 U' R2 L F' L U L D B,x2,B' R B2 D' L2 F R D',L2 D B D2 B' D2 B D' F D2 B2 L2,B' L2 D R D' L D2 R' B' D2 B L,F' U' F' L R' D L D L' R F' L' U F,46
L2 B' D B L' B L D L D B' L2 U L2 D2 U' L' U' B2 U D2 B' F2 D',x2,B' R F2 D' R B R2 D' U',D' R' U R2 U' B' U2 B U2 R' D B',B2 U' L' B' L B2 D B' U B D',F' R U' B D U' L' U L' D' U B R' F,46
B' L2 B2 R' L' B D2 U B2 U2 F2 L2 D' R L2 B' D' B' D2 L' B F' D2 U' B',x2,F D' F2 R D2 F2 L F' D2,D' R F D R' D2 B' D F' D B,U' B2 U2 B U L U L2 B L2 U L',,32
D2 U F' L D2 R L' F' B D R2 F2 R2 F' B' L D2 R' B' F2 U' B' L U2,x2,D2 U L B' L U2 B' R U',U B D' R' B' R2 U B D B' U2 B',R2 U2 R2 D' R' B' R B D L2 D2 L2 B',B2 U' L' R B D2 B' L R' U,44
D' U2 F' L F2 L' U2 B' R' U L U' D R' B D' U' B2 R F,x2,L U2 B' L' U' F' L2 D U,B' U2 R B D' B' R' D' U2 B D,L2 U2 F' D2 F L2 R2 D2 B' U2 B R2,L R' D' B R' D B' L' R D F' R D' F,46
