scramble,orientation,step_0,step_1,step_2,step_3,total_moves
D U B' U B2 L2 F R2 L D' B' D R2 L B D2 U2 F D2 B2 U2 B2,x2,L B U B2 D2 L',L' D' L2 R U R B' U R2 F2 D' F',U2 R' B2 L' D2 R D2 B R B' L U2,F' L B F' D' F D B' F L',40
U' B' R B R' U F2 L D R' D' R2 L U2 L2 U' F2 D R2 D L' D',x2,F L F U R2 F2 R2,D2 R' D' R2 F2 L U' L2 U' L2 R' D,F2 D' L D' L' D2 L2 D' L' F L' F,U2 R B L2 D2 U2 R2 D2 U2 B' R' U2,43
D' F B R2 B L2 F2 U R B R L2 U L F L' U D2 L' B F',x2,U2 B2 F2 U B' L U,L' R' B' L' D B D' L' B' L' B' R,F' D B U F' D2 F U' B' L2 D' F,U' R D' U F2 D U' R U,40
R2 L2 B U' D L D2 U' B F' U2 D B' D L D' L2 R2 D U,x2,B2 U F R U2 F2 L,B D B' R F U2 L2 F' R' B D' B',B U2 B' R2 B L' F' U2 F L U2 B',B2 U' B' F R F R B F' U' B2 F',43
U' R' U' L2 F' L' U2 R' D' R' L F2 U' L R' U' L D R' F R2,x2,U' B U' L' D U2,F L' F2 D L F R' D' B' D' R F2 L',D F D B' L2 U F L2 F' U' B D' F',D B D2 U2 F' D' F D2 U2 B',42
R D' L2 B L U2 D F B U2 D' F' D2 F2 R L2 U' L D' F',x2,D B R2 F' U L2 U2,B' F' L D2 F L B U B' U' L B2,L2 B F D2 R D R' D2 B' D' F' L2,L2 B D' B' L' F' R' D R F L',42
D' U B L' B2 F R2 F' R B2 F2 L' F' L D' U B' D F B' L2 U L B,x2,L' R' B2 U' B' L' U F',L' R2 U' B' U B L2 B2 U2 L U' B' R2,D B' F' L F L' B L D L' D2,L U' B F' L D' L' F' R' B' F D F U,46
R2 U2 D2 B2 F2 U F D' F' U D' L' D' R2 U2 B2 D R' F' D' B',x2,U R B U' F L' B' D,B' D L' B' F' L2 D' B U L U' B2,D F' D L' D' L' F D F' L F D2,F' L B F' D' F D B' F L',42
D B' U D L R2 D' U R2 B R2 D U' B L' R2 D' L' U2 F' R D' B F,x2,F R2 U B,B D' F2 R2 U L' R2 B' L' B2 L2 D B,U B2 L' B' L B2 R' B R U',F' D F D F' D2 B F R F' R' B' D,40
F' U' R2 F D' R' L2 F' B' D' U2 R2 D F2 U B' D' F2 D' B D',x2,F R' B2 D2 U B' U L,F2 L2 R U' F L U' F' U2 R' F2,D2 B' L F' L' B F L2 U L U' L D2,F' L B F D2 F2 D' F D F D2 B' L',45
R D L2 F2 D2 U F D B' L R2 U2 B' U2 L F' B2 R' D R',x2,B' L2 D' L B2 U2,R' B L D2 R F2 L' D2 L R2 B' U R2,B U' R2 U B' U' B R2 B' U,U' B' R' F' R F D2 U2 L D2 U2 B U F',43
R' F2 L B2 D' L2 B2 R' L U D' B U D R2 U' F' B R' B R' F2 R',x2,L B R2 U' B' U L2,D' L2 U2 F' L' D' U R B2 R2 D2 R F2,B R D' F2 R' D2 B' D L2 D' L' D',D2 L R' B D2 B' L' R D F2 D,43
L' D F' U2 L' D F2 B' R' D U B2 U D L2 B2 R2 F B' L' D R',x2,R' B' L D2 B' L',D2 F D' L2 D' R2 F' L' B' F U2 R2,D U B' U B2 U2 L2 D' U2 B U' B2 U',L2 D L' D' L2 R2 U L U' R2,41
U2 L2 F' U2 D2 R B2 L' B R2 L B2 U F B L' D2 B' F D F2,x2,U2 F R' U2 B R2 D2 B2,D2 L' F2 D' R' B' R F2 D' R U' F R',F D B2 U L U L' B2 D' F R' F2,D B D2 U2 F' D' F D2 U2 B',43
L' R' U' R' B2 D' U' F' U B U F' U D B2 U2 B' D' B2 F2,x2,F U2 F' D2 B U L',U2 L U2 F' U' F L' D U2 L' D',U B' L2 D' F U B2 U' F' D B U',L D' L' R B' D' U L D U' B R',42
B2 F' L' D2 F2 L' B U2 B' U2 F L B2 U' B2 U R2 L' F' R2 D2 L2,x2,R' F' L2 D2 B R' B,D2 F' L D L R' D2 L' R D,D2 F R2 B' R D2 R' B2 L B' R2 D2,F' R U F2 U' F' R' D F2 D2 F2 D' F2,42
R F B D2 R' B L D B L' D L F' B' R2 L2 U' R F' L U L2 D',x2,F2 L D' R2 B D2 L,R' D' L2 R' B R2 D2 L2 F2 D' L D2,F' L F' L D L2 D2 L D L' D F2,L2 U L U' L2 R2 D L' D' R2,41
B L R2 F' D' L' D' U' B D' U L D L B D2 R' F R2 L U' B R',x2,D2 U' L' D F R' B2,L2 D R F2 U2 L2 F' R' D L F L2 D,F' L2 F D' F L D' B D B' L' F2 L2 F,U2 F L2 D' R2 B2 L2 U' R2 F U2,45
F B2 R L' F L' R2 U2 B' D2 R2 D' L' D B' L' F L2 R' U F2,x2,D' B D2 L B' R2 D,F' R' B2 R D2 L' D F L R2 U R2,U' B' R' B U R B U2 B' F R' F',U' R' D' U F2 D U' R' U,40
L U B' L' F' U L' F' U L' F D' R2 U F D' F2 L2 B R' F',x2,L U' B' F D L R',B' F2 R F2 D2 L R F' U B R2 F,D' F' D2 B2 U L2 B' U' B2 D F' L D2 B,L' R F' U F' U' L2 R2 D L' R D F' D,47
R F D' U F' D R' L2 D2 L' F2 D F2 L' B' F2 L' D2 R D' U2 L2 F',x2,B L2 U' L F2 D' B' U,D F D' R2 U' B' L' B' U' L U2 R2,B2 U' B' D' F D B U B2 D' F' D,R F L R' D2 L' R F R',41
D B R' U2 L2 B2 U2 D R' D' U R' U D' L' F' L2 R D2 B' R,x2,R2 D2 U' B' U' F R,U' B L U L2 D' U R' B F D B2 R2,B R' B F' R' U2 R U2 F R B2,F' R D F2 D' F' R' D F D F2 D',43
B2 R2 B2 L2 U B R2 D2 L2 B R' F2 R F' L R' U' F' D F B L2 U2 R' F',x2,D U2 F2 L B2 L' U F',R U2 B2 D B2 R' U2 L U' F2 R D',D B' L2 U B2 D2 B' D B' L' U' L2 B,R' B2 L2 D2 R2 U2 R2 D2 B2 R,43
D F2 B' R U R D' B' D R' F' R2 F2 R' D U' R2 F L U2,x2,F' R2 B2 D R' B F2,D2 U L U' L F L D2 R2 B' R2,B D2 B F' D' F2 U R2 D' B2 L2 U' F,U2 L' R B' L' B L R' U' L U',42
B' D' U2 L R' U R F B' R2 B R' F' R2 F D F L D2 F,x2,D' U' L' R2 F' U' L',D R2 U' B' L2 B2 U L R2 D L F',F2 D' F' D2 B R2 D B2 L2 U B D2,R' B2 L2 D2 R2 U2 R2 D2 B2 R,41
R2 B D' R2 F' D' B' D' U R L2 D R' B' R' F R2 D2 L2 B,x2,U L F2 U B' L D,R2 F' L U' F2 R2 D2 F D' L2 B F2,U' B R2 B2 L D' L F2 L' D L' B U,R F' L R' D B D R D2 R' B' D' L' D2,46
L' U' R2 D U' L D F2 B2 R2 B' U B U' L' R D' L2 U' R2 D U',x2,R2 B' D R2 B2 D' L2,F2 L2 D2 L' D L2 D F' R2 B' R2 D' F',D2 L D' L2 U L' U' L2 D',R' B2 L2 D2 R2 U2 R2 D2 B2 R,39
L2 R2 D' L B2 R' D' F2 R2 B2 U2 R F U F2 L F2 U2 B U R D2 F',x2,F2 R' B' R' B2 D U,F D' R' B' D' L B2 R2 U L' F' U2 R',F R2 B R F2 R U2 F R U2 B' R' F,L D' L' R B' D' U L D U' B R',45
B2 L' U2 L2 B' L R' F B U2 D L' B2 U' R' D' F' U' B2 R,x2,D2 R2 D F' R' F,R D U F' D' L2 U' R B2 L' U L' R2,D B' L' B L D L F' L F L2 D2,L' D L' R F2 D' U L D U' L2 R',43
F2 U D' F2 U R D R' L' D' F' D R2 B2 D2 F2 B R' D R B' R F' B2,x2,B2 F2 L F2 D B,L U B' D L2 U B' U2 L' F2 L' D',U R' B2 D L' D' L' B' L B' R U',B2 U B' F R F R B F' U' F' U2 B2,43
B2 F2 U F2 L D' U F L2 B' F R U L F2 U B2 L D2 L' R' B2 F D,x2,U2 B L2 U L' D B2 L,B R2 B2 U' F' L2 U2 B2 U2 L F R2,B2 D' L' U' L U F U2 F' D U2 B2,D' F D F R' D' F' D2 F R D' F' D',45
R' D' U2 B2 U2 B' L B' L2 F2 R2 D2 B' F2 L2 F' L D R F',x2,L2 D2 R D' U2 B,L2 F D2 R2 B L R D2 R' B' U R2 D2,D2 U L2 F' D2 R2 B' R2 D' F D U',U2 R B L2 D2 U2 R2 D2 U2 B' R' U2,43
B2 D' B' D2 B' U' B2 F L' F2 R' F' B2 L' F2 R2 F' D2 U' L U' F2 R,x2,B2 R2 U2 F D U',U F L2 R2 D L B' D' L' U2 B2 R2 F,U2 L' B R' B' D' R' D L R U2,D' B R F R' B' F' D2 F D' F' D' F,43
L2 D2 U2 F2 R B L2 F' B2 U2 L2 U' B' L' B R2 D' R2 U' B,x2,D2 B' D2 B2 L2 U2,L2 U F R' F L' R2 U' B' R' F2 L D,B D B' D L' U' F U2 L U' L F' D2,D' L F D2 F' D' L' F D F D2 F',44
L U' L2 D' U L D' L' U2 L U2 L' B2 R' F U2 D F' L2 U2 R L D' U' R,x2,D2 U2 F' U' F' L2,F2 L F' D R F2 U' L' F' L2 F2 U2 R',B R' B U B2 R2 F R F' R2,D L' D' L' D' L' D L D L,39
R D2 R U L U' D2 L R' F2 U' F2 B' R' D2 F' D R F2 B2 U F',x2,B U2 L2 U L U B',L' D' B2 L' B L B2 D2 F' D L' D2,U R' U2 R D' R F2 R2 U2 R D U',,31
U2 L B2 U' F' D' U R2 D R2 L F2 R' F L' B' U F' U L F2 R' L B2 R,x2,F2 R' D B U2 F2 L,F2 D' B R F2 R' B' R U2 L R',D2 F2 D' B2 F L F2 L' B2 F' D',F' D F D F' D2 B F R F' R' B' D,42
U2 B' F2 D' L R2 B' D U2 F2 U' D2 L' R F2 R2 U' F L B U' F' R2,x2,D2 R' U' B L2 R' F' U,L' F' R' U' L B' U' B U B2 R F,B R2 D B2 U L B D L D F2 D,F D2 F' D' F' L D F D2 F' L' D,44
B2 L2 D2 F2 U' L2 U2 L' F' R' U L B2 U' F R U' B2 U2 D B',x2,L' R2 D U B R' D2 B2,F2 L B2 F' L2 B2 R' B2 D' R' F2 R2 F',B F R' F R F2 U2 B' F2 R F' R2 F',B' D' L B2 R2 F2 R2 B2 L D B,45
L2 R D U' B R U B2 F2 D2 F2 U' R L2 D' B D2 L' U R2,x2,L R' U F U B' L,F' L' F D' R' D B' R2 F R' D F',D2 L' U L D U' L F L' F' D,R B R D' U2 F R U R' F2 D U2 R2 B',44
F2 B2 D U R L' F2 D2 B U' F' U2 F2 U' L2 F2 R2 F R U2 F,x2,F L' D U B' U2 F2,D' L F L2 F2 R2 B U R2 D2 L' F',L D2 U L D' L' B' L B D' U' L',U' B R2 B' D' R' B U2 F2 U2 B' D R U,45
U L2 B' U' D2 L2 R' U2 F2 L2 F2 B2 L' U' F R F' L2 U' B' L2 U F' D,x2,U' F' D2 U2 B' L B' D,R' U R' B2 F R2 B' R D' F' R',D B F2 R D R' D' B' D F2 D',R F L R' D2 L' R F R',39
L2 B L F' R2 U' D' R2 F' U' L2 D' L U L B' D2 B2 D2 R' U2 L' B2 R F',x2,B' L R B U B2 F',R F' U L' F R' B' U B' U' B2,L' B' L B2 F2 R' B R B2 F2,L2 B F D B' D' F' L2 F R F R' F2,41
L' R2 D' F2 R' B2 R' U L R F' R' L F2 R' U D2 B' D' B,x2,B F U' R B F2,L' D L' B L' D' L' F D B D B2 F',F2 L' F' D2 L' D2 L B' F L B F2,B D2 U2 F' D F D2 U2 B' D',41
L' D U2 F D' R2 D2 L U L2 D' L' R' D' U R U2 R' L' U L2 B2 F2 R2,x2,U2 L R' U' B' U' F',B2 D' R D L D2 L' R' F' D' B2 L2 D',U2 R' U2 L2 D2 L D2 L U2 R' B2 U2,L D' L' R B' D' U L D U' B R',44
R B' U' B F U' F U2 L' D R D2 R2 D2 B' D2 F2 R2 L B F' D L2 D,x2,L2 R2 F' L' D' U2,D R' B2 D' R F L' D2 L' D L' D2,U B2 L' B' L B2 R' B R U',F' L B D R D2 R' B' D' L' D2 F,40
U L2 U2 R L F' U R2 U D F L' F' U R' U' B R2 D2 F U' L2 F2 D F,x2,L' B L' F' U' B2 L2,R U2 B2 F' R2 D R2 B2 F' L F2 R',D' F2 D B2 L' U2 B' R' B U' L U' B2,F2 R F' R' F' L2 F D B D' B' F' L2,45
B L' F2 R' F2 U B U' F' R D' F' B2 L' B F R' B' U2 L R U' F B2 D2,x2,D2 B2 F2 L' D2 R2 F',F2 L D' F' L2 R2 B' D' B' D R2 F,R2 U' R U B2 U' L' B2 R B' L B,L D' L' R B' D' U L D U' B R',43
R2 U' R2 D' R' B' R' B R2 U' R' D' F2 L2 D2 B D' R2 L F U2 R' D2 R2 L',x2,L B' R2 D' B' F2 U,R' D' L2 D2 B2 D R B' U' L F2 U B,B D B' D L' U' F U2 L U' L F' D2,B R F R F' R2 B' D' F' D' F D2,45
L2 B U' F' U' B' L B' U' L B' R2 B2 R2 D2 R U D' B' D R',x2,L' B2 L' D2 B D' L R2,F D2 R F U' F' L' F R2 B D' B R,D' L F2 D F D' F2 L' F' D,U' B' R' F' R F D2 U2 L D2 U2 B U F',45
L U D' F2 U B2 R' U D' B2 U2 F' U F2 D' U' R2 L2 U R' U' L' R' B2 U2,x2,U2 R' B2 D' B,D2 R U2 L F2 R2 D2 B' R F' D F,L D B R U F U' R' B' D' L' F',U' B R2 B' D' R' B U2 F2 U2 B' D R U,43
U F' R' U' R F L U F' U' R L U' D R' L' U' L' R U D,x2,R' U' L2 F R2 U L',F L' D' F' R D2 L B' R2 D2 F' R B',F' D B U F' D2 F U' B' L2 D' F,U2 L' R B' L' B L R' U' L U',43
U2 L2 B' F U R L D' L2 F2 L2 B2 R2 D' U' F' U' R' D F R2 L2,x2,D' F2 L U2 B L2 U',F2 L' D2 L' D2 F' R2 B R D R F',D2 F' L2 U' F2 L' F L U F L2 D2,D' L' B2 R' U' B' R B' L2 D' F L' F' D,45
