scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
B2 F2 L2 U2 L' U' R2 U' F2 L F' R2 F' B L2 U L' D2 B2 L2 D',x2,R2 U' L2 B R U2 R' B',U2 B' D2 L' B2 L D2 U B U,D' R F R2 U2 B' D' B D U2 R,L2 U F L' B L D L' D' B' F' U' L2,,42
B2 R' U' L F U' R U' L' B' L' R F2 B' R U' D L' B' R L D' L',x2,R2 B D F' R' F2 L B,U2 B' U F2 R2 F R B F U,D F' D' B R D R' D' B' F D',D2 R' D L' U' L2 D' B2 R2 D' R' D' L',,42
L' U D2 R' L' F R2 F R2 F' D2 L2 D2 U2 L2 F2 U' B2 R' L' D' F2 U',x2,F2 D' L B2 L2 R D F2,R2 F U2 F L2 D B2 L2 F' U2 F',D F' L' D2 L' D2 L' D2 L2 F D',D U' L2 B R2 B' L' F D2 F' L' D' U,,43
F R B2 L' B2 L' D' B2 U2 F' L' U R' L F B2 D' L B' L2 B2 D2 U R F',x2,L2 B' D2 L' F D' U,B2 L D2 L' F R' D2 F' D2 B2 F',L B R D' R' B' L' F' D F,R' U' L B D B' L' U R D F' D',,40
D' U2 B2 L2 B L2 B F' R L' U F2 B2 L2 U L U L' R' B2 R' D2,x2,F' U B' F' L' B L' B2 F2,F2 L' F U2 B2 R' B' D2 L' B' U2,F2 D B F L' F2 L B' F' D',D B' R' F2 D R2 D' F' U F' U' R B D',,44
B F R2 B2 U F B2 L' U D2 L' U R D2 R' U2 D' F B2 D2 B L' F' R2 L2,x2,U2 R' F' R B2 L U',F2 R' F' U2 B' D2 B' U' L' D2 U' R,B2 U F2 D2 B2 L2 D' L2 D' F2 U,D' U L' U' L D2 B2 F' L F L' B2 D',,43
L2 D L F B2 D B2 U F' L' U2 L' F R2 F2 R2 D' L2 U' R L' U R F2,x2,U2 B' F2 R' B2 D U2,U' B' F' L2 U R2 U' L2 R' B F U,F L B F' D' F' D B' F L',B L' F2 L' B R' B' L2 D2 B R2 F' R' B2,,43
L' F' L B2 R2 F' D2 R' D' B2 L F L' U D L' D2 L F R' D,x2,R2 F R2 B2 R D' B' L',U L' U L2 B2 D' B2 L B L2 B' U2,B2 L' R2 U R' U' F' U F L R' B2,L2 D L2 D' L R F' U L2 U' L' F' R' D,,46
U2 D L' R2 U' R D2 F2 D' R2 D2 R2 U' R D' R' B R2 D F B D',x2,B' L U' R F2 L' D' B2,L' R2 D L B2 U2 R F R' U2 B2 R2,B2 R2 U' R' F2 U' F2 U F2 R' B2,D2 R F R' D2 B D2 R2 F2 R' F2 R' D2 B',,45
F2 D2 L R B' F R2 F' B D2 U' L B' F' U' R2 B R2 F' B2 L',x2,D' F R' U' L' R2 F,L F R2 F' U2 L B' L U2 L,L' U B' D' L' D' L D2 B U' L,D' B D B2 U' B2 R2 F D2 F' D R2 B U B2,,43
