scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
F2 L U F' U D2 R U2 F B R U' L U' L U' L R' U D R B F D B2,x2,U2 R U' F U L U,D2 B' L R' B' R D2 L2 B D',F' L' F D' F' L D F2 L F2 D' R F,B R' F' U2 R' U' R U F R' B' R',R D' R' D' U F D F' D U',52
D2 L R' U F2 L' R F R2 L' D B' F2 D' R2 F' R U' F B L R' B R2,x2,L' R U' L' B2 R2 B',D' F U2 L2 B' U' L' U' F' D',B R D F' U B' F D B D2 B' R2,B L' D' B' D2 F U' L' U F' D' B2 L,D R B' F D2 B F' R D',51
D2 L2 F D2 B U L R B' D' R' D2 F' B U R U2 B' F2 U,x2,U' R2 F2 U' L U R,B' D' B2 F' R F L2 B' L2 B',B R U2 R F' R2 F R' U2 B F' U' B2 F,U F' L2 D2 R2 B' D2 L2 U,L' D' U B R B' D U' L B',50
L2 R' B2 L D2 R' L' F B' R' B2 R D2 F D U' B' L R D2 U' R,x2,F' D R' U B2 L' U,F U' B' U F2 D' F' R F2,B F' U B U L U' L' B2 R2 F R,R B R' F' R' U R F U' B U B2,D R' B' F D2 B F' R' D',49
B' U2 B D' R2 L2 D' L2 B' F U2 B' D2 B2 D2 L2 D2 U B D B U,x2,R D R B L U2,B2 L' D' B' D L2 B2,L R' D U2 B' L B U2 R D2 R D L',B' R' B2 U' B' R' U' R B U B' R,B R B R2 F' U' B' U B F R2 B2 R',51
L' B2 U' D2 L2 B2 R B2 F2 D2 R' D L' R' U R' F B' L2 F D L B2,x2,U2 R' F2 R' U',U2 F' D' U2 F L2 U2 F' L2,B U2 F' U' B' F U' R' U' F2 U' F2 U2,R2 F' R2 B R' U2 F R2 F' R2 F R' B',L2 U2 B U2 L2 D2 F D2,48
F L2 U2 L B U' R2 U F' R' L2 U2 R2 L F2 B' D' F' D' U',x2,B2 U2 F' D' R B2 D',L2 F U B' U' F' D L2 D' L,B' D L2 B' L' F' D F2 U2 F' D' B2,B U F' L2 D' R B' R' D L2 U B' F,L' D' U B R B' D U' L B',52
D' R U2 L2 F' U R' F U F2 L2 R' B2 R' U R' L2 B2 F' D' F2 D F2,x2,D L B2 R F' D' B2,U2 R2 D L U2 R' D' L2 D2,L F' R' D2 F L2 U R B2 R U2 L U,B' D' F D' B D' B2 L2 B D B D2 F',B R B R2 F' U' B' U B F R2 B2 R',55
U2 B2 R B F2 L' D2 L' U2 L2 D2 U2 L' F' L2 R' U' F' U' R' L' B2 F',x2,L' D F2 R B' L2 D2 F2,F2 U' B' U R2 F2 R D' R',F2 L2 D B R' F D' F' R' B D B' L2 U,B U F2 L2 D' B' D L2 B' F U F U',D2 F' D2 L2 U2 B' U2 L2,52
D R F D2 B2 D B D' F2 L2 F' R F' R2 B2 R2 U2 B F' D2,x2,R' F2 R B L R U F,D R D' U F' U',R' D L2 B2 F' L2 U' B' D2 F U2 B' D' R2,L2 D' B R' U R' U' R2 B2 D B L2,R D' R' D' U F D F' D U',50
U2 B F' L D B' L' R U2 D2 R2 L2 U' B F2 U R' D2 U2 R2,x2,B2 U R' B L2 D2,R2 B' F' U' B2 U2 B' F' R F2 L,B R2 U R2 U' R2 B' F L D2 L' F',B R' F' U2 R' U' R U F R' B' R',D R' B' F D2 B F' R' D',50
L2 F' R' B R' D' F D2 B U' L2 U L2 D F' U R2 D2 U' B' D2 R,x2,B2 U2 F' R2 D' B2 R,U L' U' L' B F2 D R2 B' F2,L U2 B U2 F2 R' F2 U2 B' U2 L',B R F' R2 F R2 F' U2 R B' R2 F R2,L2 U2 B U2 L2 D2 F D2,49
R2 B2 L' D F' U B' F R' D F' R' D F2 B2 R2 B2 F2 R D F L2 R',x2,F2 U R B2 D2 B' L,U B D2 U' F' D' F L' D' L,B D' F' L' F2 L' F' L2 F D' L2 D2 B',B U B' D' B2 R B' U' B R' B2 R D,D R B' F D2 B F' R D',52
