scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
R' D U' R2 D U R L B2 R' B F' U F' R' B' R2 U' B2 D U',x2,U' B2 D2 L R' D L2 D F U',D' B2 D F U B' U' B' F',R D' B F' R2 F R' B' R' D,F2 D' F' D F D2 L2 U B U' L2 D2 F2,,42
U R' U2 B2 L2 U' F L R' F' B2 D' B F R' D' L2 B' U' F' D F2,x2,L' D' U2 B2 F2 L' F D U R,F2 R2 D L B2 R2 F2 U L2,L2 U B U' B' L2 B R' B' R,R' U R D' U F' U' F D U',D L R B2 R2 B' R B R B2 L' D' R',52
B' D B' F' U' D' R' U' R' D B' U2 R L' D2 R D' L R2 F2 B R,x2,L2 F' D' F' R' U' B' F2 U2,B2 D' U2 R' D U' B U' B2,B' D B D L B' L2 F' D' F D L,U R U' B2 L' B R' B' L B2 R,,41
B' L2 B R' L' U2 F' D F B R2 B2 D U L R' F2 R B2 U,x2,F' R B' U' L2 B' D F',F D' B' L2 B2 D' B' F' D2,L D R B2 R' B' D' B' L' R',B2 U2 R' D' R D U2 B R' B R,D L R B2 R2 B' R B R B2 L' D' R',51
L2 B' L2 U2 F B2 U B F D' U2 L R2 B2 F D' B F L' D' L D,x2,L' B2 U L D2 L2 B F L2 D,U' R' U' B L2 R U' L2 U2,F2 L' F R2 U2 R2 F' L F2,U R' B U2 F' U' F2 U' B' U F' U2,,40
F B2 D B L F' B' L' U' D' R' F2 R2 U2 R2 D' R F2 R' U,x2,D2 L2 U R D' L2 B F L,U2 F' R' U' B R U F U2,D B' L' D L U B' D2 B D2 U' B,R B' R' B' D B' D2 F D' F' D2 B' R',,43
L2 R2 F' U R' L2 D R2 F' R2 F2 D' B' U D F2 B' U R B' D2 F',x2,F L2 R2 D2 R2 D' R' U L',L2 B2 L B2 L D L D' B',D' F' L U2 L' F' R B2 R' F2 D,B U R' D' U' R U R' D R2 U' B' R2,D L R B2 R2 B' R B R B2 L' D' R',55
F' B L' B D' L' D B2 D R' L' B' D R2 U2 D2 F2 B D' R' L' D F',x2,L' D L' R B D2 B2 L2,R2 F' U F U R U' R,D R' B' D' B2 D B R B D' B',R' F D2 L' D F L' U' F' L2 D F' R2,,40
L U' B2 D R' U L D2 F' L2 B2 L U' B2 D2 B' L' D2 B' D2 U2 R B2,x2,R' B L2 U' R U2 F' L',F U B' R2 B2 R B2 R2 U' F',B' D B D' L2 U2 R F' U F U L2,R D2 B' D L' B2 U F U' B2 L D' B D2,,44
F D' F D' R2 F2 U' L' U' L2 D2 B U2 F D' U R2 L' D R' B U,x2,U2 F' D' U2 L' D F2 U' L',L D' L2 B D2 B' L2 D L',R2 D' F R D2 R' F' D R D' R,U R' U R2 U' R' F' U F R' U' R2 U' R2,,43
