scramble,orientation,step_0,step_1,step_2,step_3,total_moves
B R2 F2 R2 F' R2 U2 R L U2 B D2 L' D2 U' B R2 B' F' U2 L2 R D,x2,U F2 R D2 R2 F R2 F',U' F' U R' F2 U B' D' B2 L2 B' R2 U',D U' F2 U L D2 L' F2 U' R' F' U F' D',B F' U2 B' F R2,41
L2 D' U F' L' R2 F' L R' F' L' U F' U2 D R L U D F2 U2 D2,x2,B2 R2 B U B F U,B D F2 D L' U L' D' B' F2 L B2 L2 B2,D L D2 R D2 L' D' B2 R U2 R' U2 B2 R',L2 D2 L' B F' D R2 D' B' F L',46
F2 D2 F2 D2 R2 F2 B L' R' B R U F2 L F2 L' F L' R B D' B U2 R,x2,L' R2 F D U2 B U2 L2,U' B2 R2 F2 L' U L U' F' R2 B2 L' U,B2 U' R U R B' D2 F D' B2 U2 B2 D' B',,35
L2 D L' F' B D' R2 F2 D2 R' L' D2 U' R2 L F' L U L D B,x2,D' L F' U' R' D' R',D F' R2 F' D2 U' L B2 F D R2 F U2,B' D F2 L' D2 B2 U2 R' B2 D B,F2 D' B' F L' B2 U2 B2 L B F' D F2 R2,45
L D2 F2 U' R F' B' R L2 F2 U2 R2 L2 F B U' B D' L' F' R2 F' U R F,x2,F' L B2 U F U' B D',F U2 R' U L2 U2 F U' F R U' F' L',L2 B' U2 F U2 L2 D L2 B' F' D F D' B2,F2 D' B' F L' B2 U2 B2 L B F' D F2 R2,49
B' L2 B2 R' L' B D2 U B2 U2 F2 L2 D' R L2 B' D' B' D2 L' B F' D2 U' B',x2,L2 D2 U R' B L2 U' R2,L2 F U' B2 F' D F L B' L' U' B' F' L2,F2 L' B2 U2 B2 U2 B2 U2 L F2,,32
L2 B' D B L' B L D L D B' L2 U L2 D2 U' L' U' B2 U D2 B' F2 D',x2,U R2 D' R' F L2 D' R,U2 R D F' D' U2 L' F2 U' B' U2 B F2,D2 F' D B R U' R' U2 B' D R' D' F R' D,R2 D' B F' R U2 R' B' F D,46
R' F R B' F D2 L' B R' B2 L2 B U' B F U' R F2 U2 B2 L2 R',x2,D' F2 U' R2 D2 R',D' B' D' B F' L D F' L' R D U2 B2 U',B2 L' B' D R' D' F2 R' U F U2 B' D2 F R2,L2 D2 L' B F' D R2 D' B' F L',46
D' U2 F' L F2 L' U2 B' R' U L U' D R' B D' U' B2 R F,x2,R2 F2 R' B' L' U2 F2 D',B R2 U' B F' L' D2 F2 L B' U R2 D2,D R D2 B D L F L' D' U2 B L' B2 D F',,36
D2 U F' L D2 R L' F' B D R2 F2 R2 F' B' L D2 R' B' F2 U' B' L U2,x2,U R U' B2 L B F D,U R2 B R2 D U R F' D' U2 B2 L' B,F2 R' B R F2 U2 F' R' F U' R F U' R' B',F2 R B' F D B2 L2 B2 D' B F' R' F2 U2,50
