scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
L F2 U2 R2 L D' F' U' F' R' L F L2 B' F R' L' F R B' U' F2 L R2 F',x2,R' U' F' U F D2 L',L' B L' R' D' R' D L2,U B U2 F' U' R' F R B' F R2 U',U2 B' L2 U L D U' F' D' L2 B U2,,39
F' R' L B2 U2 R D' R D' B' F' D' B2 D L F' L' D R D' L2 B R' U' D',x2,L' F' U2 F' D2 R D2,R2 F' L' U2 B2 U B2 L U' F,B R2 B' D L D L' F D F2 D,F' L R' D F' L D L' R F' L' U,R B R' B' F' U2 B2 U B' U' B' U2 F,53
B2 R U2 D2 B' F2 R' U2 L R' B' U2 R U' D2 L' B U2 R' L B2 U' L2 B',x2,L' D B R2 D2 U' F',U' B2 D L' B' D2 F' R2 D B2,B' D B2 L2 U L2 B D' B R2 B,B' U' R2 D2 F' L2 D2 R2 B' U' B,,39
D L B' F D' U B' R2 B2 L F L2 U B2 R F2 U2 F2 R U,x2,F2 D2 R B2 L U' B F2,F' R' U' F U2 R U' F U',R D' L D U F2 U' F2 R' D' L' F D,F L R' D' F' D' L' R F U,R B R' B' F' U2 B2 U B' U' B' U2 F,53
U' D2 L B' U R B L' D' L' D R' U B2 R2 L' U D2 B2 U D2,x2,L R' D B2 U L' F2,U' B' R2 B R U2 R2 U2,F' L' R2 U R' B2 L2 R' D' L' F U2,U' B' D2 U2 F U L' F D2 U2 B' R,R B R' B' F' U2 B2 U B' U' B' U2 F,52
B2 F2 U' L2 D2 F L2 U2 R2 U' R F2 D L2 F' L' F' B R' F2 U2,x2,L2 R U2 B R2 B2 D2,D' R' U2 F2 U' F2 R' F2 R' D,B' F2 D' F' R' F' R2 F D B R' F',B F2 D U' L' B' L' D' U B R F2,,41
D F2 U2 F B' U2 B D2 F2 R' U2 R' U' L' D2 L' U R2 D2 F B' U L' B2,x2,D' L' F R F2 D' F,R' U' R B2 D L' B D' R B,L B U' R U F R B' D' F' L',U' L F L2 R2 B2 L2 R2 F L' U,,39
D' R2 F' D U' R' D U' F L F U2 D' R2 F2 B' R' B' D2 F2 D2 L' R2 F',x2,U' B' L2 F' U L' F',F2 L F L' F L2 D' R' D L2,U2 L' R D2 F' U2 F D2 R B' L R2 U2,F L2 U2 L2 R2 D' F L' F' R2 U' F' L,R B R' B' F' U2 B2 U B' U' B' U2 F,56
B' F' D' L F2 R' L B F R' L2 D' L U2 R' F2 U' L' B2 U',x2,R' F' U L2 U B R2 D,R B U' B' D' F' U' F D,L' D U2 B2 D' F' U' B F R B U2 L,L B L D' U B' R' B R' D U' B L2,,43
R F2 U2 R' B D' R2 U F2 R' U2 R' B R B U' D2 F L2 F D F' D L,x2,F2 D' R2 B' R F2,R2 U2 F2 U' F2 U2 R U' F2,U' B' D' R' F2 R F' D R2 B U',B D F U F D' U L' U' L' U' B',R B R' B' F' U2 B2 U B' U' B' U2 F,51
