scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
D L B' F D' U B' R2 B2 L F L2 U B2 R F2 U2 F2 R U,x2,U2 B2 R B' R' F2 L,F' L' U' L' B L2 B R B2 F,F2 U2 R' U' F' R' F U R U2 F',L2 D2 R D' L D L' R' D2 L D L,U2 B2 D U L U' L' D' B2 U B U B',53
L F2 U2 R2 L D' F' U' F' R' L F L2 B' F R' L' F R B' U' F2 L R2 F',x2,L2 R2 D' B D' U2 L,F D U L B D' R' B2 U B U',B2 D' U B F2 D F D2 B' D F2 U' B2,B2 D2 B D' B R2 B' R B R2 B2 D' B2,D L R B2 R2 B' R B R B2 L' D' R',57
F' R' L B2 U2 R D' R D' B' F' D' B2 D L F' L' D R D' L2 B R' U' D',x2,B' L2 R2 U B' L' U',U F2 D2 F L2 U' B2 D2 B',F2 D B D L' U' L D' B' U' R2 D' U,L2 F D' L' U L' B' L2 D L' U' F' L',B' L2 F2 D' F2 L2 B2 U' B',51
D' R2 F' D U' R' D U' F L F U2 D' R2 F2 B' R' B' D2 F2 D2 L' R2 F',x2,R2 F L' F R' D2 B,U2 B' L' U L U B F,R2 F' U2 L F D R' D' F2 L' F R2,L2 F2 U B' U F' U B2 L2 F' D' B',F' D' R' D B' F L' D L B,49
U' D2 L B' U R B L' D' L' D R' U B2 R2 L' U D2 B2 U D2,x2,L F2 D' L D' R',F2 L B2 D2 B R2 B L' F2,L U' B2 R2 B' D' B F2 D' R2 B2 L,L2 D2 R D' L D L' R' D2 L D L,,39
B' F' D' L F2 R' L B F R' L2 D' L U2 R' F2 U' L' B2 U',x2,L D' U L' R' F L',U F2 U2 B' U R U' R B U,F' L2 R2 F' U R' U' F L2 R2 F,L2 F L' F U' F' L' U L F U F2 L',,41
B2 R U2 D2 B' F2 R' U2 L R' B' U2 R U' D2 L' B U2 R' L B2 U' L2 B',x2,U2 L2 B' R2 U',D2 B R B R' D2 L U' L',F2 U2 B' L2 R' D2 B2 D R D L2 F2 U2 B,D B' R U' B U R2 B D' B' R B,B F' L' U L B' F U' R' U,50
B2 F2 U' L2 D2 F L2 U2 R2 U' R F2 D L2 F' L' F' B R' F2 U2,x2,L U F' L' B U2 R',L2 F' D2 F2 D L2 U2 B2 U' F,U B2 F' D2 R' B2 U2 L' U2 F U2 F U,L2 F L' F U' F' L' U L F U F2 L',B2 R' D U' B2 D' U R' B2,52
D F2 U2 F B' U2 B D2 F2 R' U2 R' U' L' D2 L' U R2 D2 F B' U L' B2,x2,L2 D B2 D B' D' L' U',L' D' L R D' R' D,F2 U2 F R' F2 U' L' U' L R' U F R F',B D F L2 B2 U' F U' B U' F2 L2,U2 B2 D U L U' L' D' B2 U B U B',54
R F2 U2 R' B D' R2 U F2 R' U2 R' B R B U' D2 F L2 F D F' D L,x2,U B D L D' L R',F' U2 L2 U L' U B R2 F D2,B' R' F' D' F2 D F R D' F D R' B F2,L2 F2 U B' U F' L2 F2 R2 D' F D' B',B F' L' U L B' F U' R' U,54
