scramble,orientation,step_0,step_1,step_2,step_3,total_moves
L' U' F' U D2 F' D U R L' B D R' U F' R2 B2 L' U D' B2 F2 D' B2,x2,F' L B U2 B2 R B D,D' L' D F' U2 F' L' F2 U2 F L',F' U L' B L' B' L2 U2 F U,D2 R' B2 F2 L2 B F' D' L2 D' B F' R,42
D F2 U2 F2 B L2 D2 U R2 F R B L' B2 U2 D2 F2 R' B' R2 F2 R2 F' U',x2,L' U' R B2 L D2 L',U' L2 B2 D' F2 R' B2 L' F' U' F',R U' R' F' U2 B' U F U' B U2,R' B2 F' L' B F' D B F2 R,39
F L' F2 D' R' F B' L B2 U' L2 B' R2 L2 D F' R' D2 B2 U' L U D2,x2,D2 R' B' F2 D2 R' U',R U2 L' R' B2 D B2 F' L' U L2,L' U R2 U' L U R2 U',D' L' R F2 L2 R2 B R' B' L' R D R D2,40
F R U2 D' F2 D2 F U R2 D' U' R B2 R2 D2 R2 B D' U L' F R' U' D2,x2,F L U2 R2 B R,B' U F' U' R' F' R2 F U B2 D' B',U' R' U' R' U2 L U' R U L',R' B' F2 D' B' F L B2 F R,38
F2 U2 R D' R' D R F2 B' D' L R' B' R' U' F' U2 R' B' L R',x2,D L' U2 F R2 D' R2,L U B2 D' B U' R2 B' D2 B2 F',R' B2 L' B' U2 L2 U2 B' R B2 L B2,U' B' R' U B D2 U2 B' R' U B D2 U',43
U R L F U L2 U2 L R2 F2 R2 U2 F2 B2 R2 F2 R' U' L' F' D,x2,B' U2 F U L B R',U' B2 F D2 R' F D' B2 L2 U2 F' L2,R U R2 D' L F2 L' D R U2,B2 R2 F2 D' F2 R2 B2 U',37
L2 U2 L2 F L' R' F D' F' R' D2 B2 D2 F' D' L' B2 R2 F' L',x2,F' U2 R D L2 D' B2 L,U L2 B' R U F R U' R2 B L2,U' R' F R' B' D B' D' B2 R2 F',U' F2 L B2 F' R' B' F D B' L' F2 U,43
R2 D U' F2 B L2 B' D' L2 R F L' R' D2 B2 R2 D R' U L' U F',x2,B2 D' L2 U2 F' L B2,L' U2 B' U R F' R2 B L' U F2 U',R2 U' R' U2 R2 B' R' B R' U2 R',D L' F' D2 F' D' U L D' U' F L D',43
R2 D' F' R L2 F' R' U2 F D2 L R' F2 U2 L B' R2 B F' L' F L R2 U' B,x2,L D B' R D2 F2 R2,U R F U' R' D R' B' R D',F' R B' R' B2 L' B F2 D2 B2 F' U' R',D' L' R' F2 L2 B R' B' L' D2 R D R,43
R2 U2 F2 D2 R' B' D' B2 R' B' L' B R L F2 L B2 R' D2 U R2 U' B' D2,x2,D2 L2 B2 L2 R' U2 B L2,B L D F D2 B2 F2 R B F' L U,B U2 B' U R U' R2 F R2 F' U2,B2 U L' B U' L B2 F2 R' D B' R D' F2,45
F B2 D' L' F2 B2 U' B L B' D F' R2 B D L U2 L2 U F' L2 F' R,x2,L D2 R2 F' L' D2,D' B' U L' R' U F R B D L2 U,L' D2 F' U2 F U2 B' U2 B D2 U2 L,D' B2 L F L2 U2 L2 F L2 U2 L B2 D,43
B F' U2 L F' R' U' B' R2 U2 F2 B U R' F' B2 D F U R U' L D' B',x2,L2 F2 R D F2 D' U' B F,U' B' F U B2 U L' U' L2 B' F U' L',U R2 B2 D B D' B R' U R' U2,D' L' F' D2 F D' U L' D' U' F L D,46
F2 L2 D U R2 B' D' R' L2 U2 L' F2 B2 U' L' F2 B' R' F2 U B L R B2 R2,x2,R B2 L B L2 U' L',B2 F D' F L' D2 R B2 L' R2,U2 R' U' F' R' U R U' F U',D' B2 L F L2 U2 L2 F L2 U2 L B2 D,40
U2 L B D' B' U R2 B2 F' R U D2 F L2 B' L R B' F' D' L R',x2,L2 U' B2 R2 U' R' U L2,U2 B' D R' D' U R2 B L' F' U2 L',R' F R' B' D B R F' R U',D R F2 L2 R2 D L' R F' D2 L' D',42
R2 D2 U F L B2 U' B D2 B' F2 R2 L D2 U' F2 L2 R2 F B' L' B D2 U,x2,R2 F D' R' F' U B' D,F2 L U2 L' U L B2 F' R' B2 L',L' B' U R' U' R' B L B' R B,L' B D B' U L' D U' F D' B D' B' L,44
D2 B2 F2 L2 F2 L F' R2 L2 U2 F' R' F' L' D' F U' D2 L' D' L2 D2 B F,x2,B2 F L D L' F L B,R' D F R' D' R2 B' F U B L2 U2,F' U2 B U L2 B L2 B2 U F R2 U',L' U2 B' U R D' U F' D U2 B U2 L,45
U2 L F' L F' B2 R U' F' B2 R' D U' L U D F' U F' D U' F' D' U',x2,F2 R' B2 D' F' D' B U,B F L D2 B L R2 D L' B2 L2,U B U2 F2 L' U' L2 U L2 F2 U2 B',R' F' D2 B2 L' B F' D F2 L2 B R,43
R2 U2 F L' B L' B' U2 F2 U2 D F D R' L U B D2 B' U',x2,R2 B' D2 F D' R U,U L' F2 U2 L' R U' R' U F' U,F R' B2 D B R F' R' B R2 U' R',R B2 L2 B' F' U' F U F U2 B' R' F',43
B F' D2 F' R B' F L B L' D2 L2 B' L' B F' R2 B U2 F2 D U,x2,B L B D' B2 U' L D',B D2 B2 F U2 F R2 B' R B2 F2 L,R2 B2 D B D' B R2 F' U F,R2 B2 F' L' B2 U2 B2 L' B2 U2 F R2,42
B2 R' F2 R D2 B2 R U' F2 L2 U' D2 B' D' L2 U F U' D' F D' U' R2 D R2,x2,U2 L' F2 D R2 B2 U2,B F' L2 D B F2 R' F2 R B U' B,R2 F U F' L2 D' B' D L2 R2,F2 R F R2 B2 L2 B2 R2 F R' F2,40
