scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
B' R2 L B' L' B' D2 U2 F2 B2 U2 D' R2 L U2 F' L' R U' F B',x2,L' B' U R' F',L' B2 D2 U B' D U2 L U,L' D B2 D B2 U R' D' U' B2 L,L' B' U' B' U B' R2 D' R2 B' D' L,D2 B F' R D2 R' B' F D L2 D,48
L' R' U' B R B' L U L' R F R F L B U' L D2 R2 F' L2 R2,x2,L2 F L B D R,U2 R F U F' U B2,U R B R2 U' L' B' D2 L' D L2,D L' D' L' R F L F' L R',B2 L' R' B' R2 D2 R2 B' L R,44
L2 R D' L2 D U B' R F L2 U F' U2 R' U' D2 F2 L' B2 R,x2,R' F' D2 B U F',B2 L D' L B2 L2 B',U L' B' L' D' U' F L F L D',L2 D' L2 B' L2 F L B2 L' F' L B' L,,37
D U R B D' U' L2 F' L F' B' D' F' B2 U R U L2 R' B D R' L2,x2,L U' F' D2 L F',U' L D2 F D' F L' U,L2 D L2 U B R B2 R B2 R' U',L D B F L' F' L B' F' D' F L',L F L' F2 L2 B F D F' D' B' L2 F,50
R B' D2 L2 B U' D' L2 B F2 L2 R U2 L' D2 B R D F' D,x2,B2 U' F2 L' B' U,U R2 U2 F L2 U B2 D,L U2 R F R U2 L' B',U F' R2 D' R' B' R B D B' R2 F U',D2 B F' R D2 R' B' F D L2 D,46
R2 B F R2 F' R2 D2 U' B R2 D2 F' B2 D2 F' D' R2 D2 R2 L D' L',x2,D2 B' U2 F' U',D2 B L' B' L2 B' D2 B,F D' L D' U B' D2 U' F',L' B R D F D2 F' D R' B' D L,L' R' B R2 D2 R2 B L R B2,44
L R2 B U F' B R B F' D L2 B D U R2 U' L' D' R U2 F2 R D' L' U2,x2,F' L2 B2 L' R2,L2 D2 L2 R D R' B D',U B' U' B2 U R U' B2,L2 B' D2 B D2 R D L2 R' U B' U',D2 B F' R D2 R' B' F D L2 D,44
F2 B2 D2 F2 U' D R' D' L' R' F2 L' F' R' D' R L U' D' F L2 U B',x2,B L2 U R' D2,L2 B U R U' L2 B,U' L R' D R D' L' U2 B U',U L2 R' B R B' L B2 D B2 L B U',L F' D F L B R D' R' B' L2,46
F2 U2 F R2 U' F D U' F D2 L2 R U D2 R' B2 U' F2 R D2 R' D2 U,x2,D' B' L' U' L U',L2 B D2 B' L B L' B2 L2,U2 R' U' L' B' D2 B L U',U2 R B' R' U2 F' D L F2 L' F2 D' F,B2 U L' B U' L B2 F2 R' D B' R D' F2,51
F2 U D B' D U R L2 D' B2 D' F' U2 L' U2 R F' L F2 B2 U' F',x2,D' U' B' D' B' U2,F R' U B L R D' F' L',U B D' R2 D2 U' B2 D' B2,U F' R2 D L D' R2 F U' R U2 B U2 R',L F L' F2 L2 B F D F' D' B' L2 F,51
D' U' L U2 B' D F' U R' L2 F D' R' U R2 U2 B' F U L' U,x2,R' B' R' B U L2,L2 U2 R' D2 U F2 L F U,L' D B D R2 D2 B L B2 R',B' L' B2 L D2 L' D' B2 L2 B L D L2 D2,,39
F' B' R' U D2 B2 U F' L' F' B2 L' F' R2 U' L2 R2 F L' U R L F' D',x2,F2 U' L' D' F,R' F' D' F R D' B D2,B2 R' B R U B' R' U' B,D B' L2 B L' B' L2 B2 D' B',,32
D F' U R2 F2 D' B D' F D B D' L' R' U2 B U' D2 F' B D L2 U,x2,U' R F' L B2 U2,B D' L R D2 L2 D' R',U R B D B' D' R' B2 U',U2 L U' L' D2 L' R2 D R' B2 F2 L R',U' L2 B2 R2 D B2 L2 F2 U2,45
U' R' D2 R2 F' R2 D F' U2 R' D2 B2 F L F' R U D2 R2 F2 U,x2,D R2 D2 B' U2 R,L B2 U' L' F' U B2 L' B,L2 D L2 U R B2 R' B2 R' U',L2 D F2 U' B R' B' U F' L' F' L',B2 U L' B U' L B2 F2 R' D B' R D' F2,51
R2 U' F2 U' D B L' U F U R' D' R2 L2 F2 B' D F' U F D2 L' U',x2,U' R' F' R' D R2,D2 L' B2 D L2 D' B' D2,L U' F2 D' F D U L' U2 R U2,U' R' U2 L2 U2 R2 D' F2 D' R' U L2,L D' L B R F D F' R' B' L2,48
F' B R' D2 F' U' D B' F2 R2 L F2 D2 B U2 R' B' U' R' F2 R' B2,x2,B' U R' D B2 R',D' U B U' B' L D,U R2 U2 R F R' F' U2 R U',U R B D' R U F R' F' D R' U2,B2 L' R' B' R2 D2 R2 B' L R,45
U2 L2 R' F R B L F2 L2 F' L2 B R2 F2 R F2 B2 D' U L B,x2,D R' B' F2 L' U',B2 D2 B L D L' D' B2 D2,U' R U' R' U' B U R2 B' R U2,D' F' R U R U2 R' F R2 D B2 R,B2 U L' B U' L B2 F2 R' D B' R D' F2,52
R B2 R2 L' U B' L R U' R' U L U' D' F2 L R' B F R U' B2 F2 U',x2,U R D F' D2 R2,D B D2 U B2 R U' L2 B,L' D' L2 U' F' U L D2 L2,U' L F' L' U L' B D' L U2 R U2 B',F' D' F D B R2 F' R' F' R F2 R2 B',50
L U' R U R2 U2 R2 F' B U B D2 R2 U' L F2 B U L2 B',x2,U' R' F' L' B' U L2,B2 D2 U' F2 L' U B' L2 D2,U2 B R2 U' B' U' L2 D F2 L2,B' L' B2 R D2 F' R F R2 B' D2 L,L F L' F2 L2 B F D F' D' B' L2 F,51
U D' F' B L2 B' L2 R2 D F L' U' F2 U' R L F' R2 D R2 F' D B2 R' U,x2,R' U' B' L' R' B2 U,L2 U2 R2 F' U2 B' D L' D,B2 U2 R' U2 B2 U B' U',D L' D L D B2 U B' D' B U' B2 D,L F L' F2 L2 B F D F' D' B' L2 F,50
F2 B2 R F2 B2 D' B L U' R D2 L2 U2 D L2 R2 B' L2 D' L2 B',x2,R' F2 U' F L',L2 D L2 D2 L' B D2 B2,R B2 F' U B' F R' B' R',B L2 B D' B' D' L2 R U' F U R' B',F' D' F D B R2 F' R' F' R F2 R2 B',48
D' R' F U' B' F' D' B2 D' U R2 D2 L F D B2 L' R F' L2 R2 U F,x2,R' F' D2 U B' U2 R',B' D L D' U R' U',L' U R D' R D2 R D' U' B2 L,D2 L' D L' D' F' D2 F D2 L2 D2,F' D' F D B R2 F' R' F' R F2 R2 B',49
