scramble,orientation,step_0,step_1,step_2,total_moves
F D' R2 D L D2 U2 R' F' R2 U' F2 L2 B D R' U2 F' D R' F' U,x2,F' L' D2 U' F U' B2 L2 B',D2 U F2 U2 F D L' R2 F L B2 F U' L',U' L2 D2 B R2 D2 L2 F U',32
L2 R' D' L' B' D R' U' R' D' R D F R L2 D' R2 D' U' R' F2,x2,D L' B L' B2 D2 R2 D L',R2 D' R2 F' D' B2 U2 F2 U R D B' L2 B' U,F' U' F' D2 B' L' D' B D' F2 R' U,36
B' U' L2 R B2 L2 U' B F' R F R D R2 L' D2 B' D' R2 L2 F',x2,B' U B R' D2 U2 B F2,L2 F L B' F' R U' B2 F2 L B2 F U' B U',R' U R D' U F' U' F D U',33
R' L B' R' F' U R2 L2 B2 R' B D B2 D F' B2 L' D U R' L,x2,L D L U' R2 F' U2 B,D U B' L2 D' R' B L D2 U2 L D' U F' L,R2 F' R U' B' F R D' F D B F' R,36
L R' F D' F' R' D' L' F D U F' U2 L2 D' F U' F' D2 U R' D' R2,x2,D' F2 R2 B2 U B' D' L2 U,U F' R' B' D B D2 F2 L U2 B2 L F' U',U B F L2 F2 R' F R F L2 F' U' B',36
R L2 F2 D L R F' D2 L' U2 L' U' B L' R F D' L2 D L F2,x2,U2 B' R2 B' R' B' L2 R' U,D2 L' F' L2 R' D F' D2 F R' D L D2 F2 D U',F' R U' F D B R' B2 R2 B R' D',37
R' F' D2 L D' B2 F2 U D' F B D R2 U F' D R D2 L' R2 U2 D L',x2,F D' R F' U B' R2 F2 U,F R2 F U L B2 D' B' D' U2 F' L2 D U2 B' F',R B' D2 F2 L U2 F2 D2 R B' R',36
L2 B L' U2 B' D L D' U' R' U2 F L2 R2 D2 B2 R D F L2 F' L',x2,B' L R D R F2 D',F' R U' F' D R' F' L2 B D U L' B U' B,R' U B2 R2 B2 U L R U2 L',32
B' F' L U R F' B D B R D2 B' L D B D2 F' D' L2 R B U L R2,x2,L' B2 L2 U' F2 U F D' R,U' B2 U2 L2 U2 L' U2 L' D' U' L2 B R2 F2 D F',D' U F' U F D U' R' U' R,35
U F B D' U2 B L' B U L' B' R U2 B U' B2 U2 D2 F2 R' D2 U2 B,x2,U L2 D L' D2 B L' F' L2,D R D2 R' B U' L2 U' F' U' L R B2 U' B' F',U B D2 U2 F' U' F D2 U2 B',35
L2 D L' F' B D' R2 F2 D2 R' L' D2 U' R2 L F' L U L D B,x2,F' R' D2 B L' U2 R D R',R2 D' L D U2 R2 U2 R2 F U2 L' D F D',F' L2 D2 R2 B' D2 L2 U2,31
L2 B' D B L' B L D L D B' L2 U L2 D2 U' L' U' B2 U D2 B' F2 D',x2,D B2 R U2 R' F R2 D B2,L F2 D' U B U2 R2 F D' R2 D U2 L2 U',B U F L2 F' R' F' R F2 L2 B' F' U',36
B' L2 B2 R' L' B D2 U B2 U2 F2 L2 D' R L2 B' D' B' D2 L' B F' D2 U' B',x2,R' B2 F' L U' R2 D2 R',U B D B2 U' B2 L' F L B D' B2 F',B' L' D' U B R B' D U' L,31
D2 U F' L D2 R L' F' B D R2 F2 R2 F' B' L D2 R' B' F2 U' B' L U2,x2,D B2 D' L' B' D' F U2 R',B' D' B' L' B D L D' L' D2 B' L' B2,L' B2 D' B' R B R2 D R B' L R',34
B R2 F2 R2 F' R2 U2 R L U2 B D2 L' D2 U' B R2 B' F' U2 L2 R D,x2,B U' R2 F' D' L R2 B2 R',D2 F D2 R' F' D' R2 F R D U2 B2 D2 U2 F',R2 U2 R2 U2 R' U B L U2 L' U' B' R',37
L2 D' U F' L' R2 F' L R' F' L' U F' U2 D R L U D F2 U2 D2,x2,R2 U2 L R2 F2 U' F2 L2,D' U F R B' U' L B' R' F D F D2 L2 D2,R' U B F' L' D2 L' B F' D B2 F2 L2 R,37
R' F R B' F D2 L' B R' B2 L2 B U' B F U' R F2 U2 B2 L2 R',x2,F2 L' D B' D R' U2 F2,D2 R2 D' U2 F L2 R' U2 L2 F' D L R2 D F',R' B' R2 U' R' U B U2 R U,33
D' U2 F' L F2 L' U2 B' R' U L U' D R' B D' U' B2 R F,x2,F R2 D U2 L D U' B U' L,L D R2 U' L' B' L U' L D2 L2 B2 U2 L D',R2 B D2 U2 F' L2 U F D2 U2 B' U',37
L D2 F2 U' R F' B' R L2 F2 U2 R2 L2 F B U' B D' L' F' R2 F' U R F,x2,B R2 D' R' F' L D' L R,D' L2 U' R2 U B' U2 F U L U L B L' F2 D2,B' L' D' U B R B' D U' L,35
F2 D2 F2 D2 R2 F2 B L' R' B R U F2 L F2 L' F L' R B D' B U2 R,x2,B D R F' L' R' B U2 R2,R2 D U' L' B L D' B U2 L D B' D U' F' D',F' R B U B' R' F' L' U' L F2,36
