scramble,orientation,step_0,step_1,step_2,step_3,total_moves
U' B' R B R' U F2 L D R' D' R2 L U2 L2 U' F2 D R2 D L' D',x2,U' B R D' L' U L',F' D L2 U' B2 U L R F' L R,D2 B U2 B' U' L U2 L' D2 U,L2 U F' D' U' B2 U2 L' U2 B2 D L2,40
D' U B L' B2 F R2 F' R B2 F2 L' F' L D' U B' D F B' L2 U L B,x2,U2 B D F U R2 B' R,D' R' D' R U B D2 B2 L B U',R F R F' R' D R' D',F D' U2 L' D' U B D2 U F',37
R2 L2 B U' D L D2 U' B F' U2 D B' D L D' L2 R2 D U,x2,L' F D2 L' D' U' F2 L,B' U L2 U' B L R' D L' R,U2 R2 B F D' L' D B' F' R2 U2,B R' F2 L D L2 R2 U' R' U2 L B',41
R2 U2 D2 B2 F2 U F D' F' U D' L' D' R2 U2 B2 D R' F' D' B',x2,B2 D' F' L D2 L' B2 L2,L' F L U F2 U L B' L U2,F' R' F R' F R F' R,R2 D' L D2 U B' D2 R2 U' L' D B2 R2,39
D B' U D L R2 D' U R2 B R2 D U' B L' R2 D' L' U2 F' R D' B F,x2,F' D' B2 U' R' D2 B' L,F2 D F' D F U' R D2 U F',U F2 D2 F' L F L' D2 F2 U',U2 R2 D U2 R' F' R2 F' D2 B' D' B L2 D2 F2,43
F' U' R2 F D' R' L2 F' B' D' U2 R2 D F2 U B' D' F2 D' B D',x2,D' B2 R F L R U B' R,D U2 B2 L' D2 U B R2 U F',B R' F R F2 U F' U' B' F2,D2 L2 D' R F D2 F U2 B2 F' D F R2 U2 F2,44
D U B' U B2 L2 F R2 L D' B' D R2 L B D2 U2 F D2 B2 U2 B2,x2,U F' L F' U L B' R',U2 B U' L D2 U B2 D2 B' U2,D' F R' U B D B' U' R F' D,U B2 L2 F D B' U B U2 R' F2 L2 F' D F D2,45
U' R' U' L2 F' L' U2 R' D' R' L F2 U' L R' U' L D R' F R2,x2,R' F2 D B L R D,L' B F2 D2 R2 D2 B' L F2,D B U2 B' D' B U2 B',D' U B L B' L' D2 R2 D B2 U B U B' D2 U2,40
D' F B R2 B L2 F2 U R B R L2 U L F L' U D2 L' B F',x2,U B' U2 B2 F2 L B' D',L B L' F L D' B' D L',B D' U F U' F' D U F' U' B',R D' R' F R D' L2 D L D2 R D L2 D2 R2 F',44
R D' L2 B L U2 D F B U2 D' F' D2 F2 R L2 U' L D' F',x2,F2 L2 F' L' R2 F' D,F2 U2 B2 R' U' L U R B2 U2,R D' U2 B L B' L' D U2 R',L F L' F U2 R U B U R' D' R' D' F D2 F2,43
