scramble,orientation,step_0,step_1,step_2,total_moves
R' D U' R2 D U R L B2 R' B F' U F' R' B' R2 U' B2 D U',x2,L' D' U B U2 L2 U L D2,D' L' R' B U2 B L' R D B2 L2 U',F2 L2 F2 D' B F' R' B2 U2 B2 R B' F D,35
L2 R2 F' U R' L2 D R2 F' R2 F2 D' B' U D F2 B' U R B' D2 F',x2,U R2 D F' L' U2 B R' B,F U' F' R2 F' R2 U' L B' L B' U' B' L2,B D F L' F2 L2 F L' D' B' L U',35
U R' U2 B2 L2 U' F L R' F' B2 D' B F R' D' L2 B' U' F' D F2,x2,D U2 R2 B' L2 D2 L' F',U' R2 D2 L' R2 U' L2 U2 F U' L2 U' F' L',F2 U' F D2 B' R U2 R' B D2 F' U L2 F2,36
B' L2 B R' L' U2 F' D F B R2 B2 D U L R' F2 R B2 U,x2,D' F R' U' B' D' F' D' U,B F2 U R2 U' B' D2 F2 R F' R' B' D' B,B L' D2 L F2 L' D2 B2 F2 L F2 L' U2 B,37
B' D B' F' U' D' R' U' R' D B' U2 R L' D2 R D' L R2 F2 B R,x2,U' F D' U L U2 B2 L B2,B2 U2 R2 B' F2 L U L B U' R2 B2 L2 B,F2 L' U' L' U2 B' U' F R' U2 R B U' F,37
L U' B2 D R' U L D2 F' L2 B2 L U' B2 D2 B' L' D2 B' D2 U2 R B2,x2,U2 R' F U2 L2 B' U2 F D2,L' D2 R D2 B D2 R2 F L B2 R,R2 D2 B D' R F D2 L' D' F' R2 B R B2 R2,35
F D' F D' R2 F2 U' L' U' L2 D2 B U2 F D' U R2 L' D R' B U,x2,D' R U2 L2 D R2 F' L' B2,F2 R' D F U L D U F' L' D U R B2,F2 L' F U B F' L B' U B' U' B F U2 F,38
F' B L' B D' L' D B2 D R' L' B' D R2 U2 D2 F2 B D' R' L' D F',x2,B' D' U2 L U2 F U' B R' D',F R2 B R' B' R D2 R D2 F' D F R F',B2 F2 L F' L U R2 D B2 L2 D R F R B2,39
F B2 D B L F' B' L' U' D' R' F2 R2 U2 R2 D' R F2 R' U,x2,B' D B' R2 D2 B2 D L' U',F' L' F' R F U2 B F L U2 R' D2 U',F' U2 L' U' L' B2 F2 D R D' F2 R B R' B F,38
L2 B' L2 U2 F B2 U B F D' U2 L R2 B2 F D' B F L' D' L D,x2,L B F2 U F' D F' L' F2 R',R2 D2 L2 R' B' R' B' R' U R B L U L,D2 L U' L' D L' B' U' L U2 B R B R' D L',40
